id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf280,inf270,inf236,inf3,inf4,inf6,inf302,;26;0.0816331;5.42857
1;2;inf245,inf276,inf225,inf301,inf314,;25;0.510203;5.42857
1;3;inf246,fis140,inf266,inf322,inf7,;25;0.510203;5.42857
1;4;inf256,inf292,inf360,inf221,inf311,;25;0.510203;5.42857
1;5;inf343,inf295,inf228,inf309,inf285,;27;1.65306;5.42857
1;6;inf310,inf293,;25;0.510203;5.42857
1;7;inf304,icn270,inf5,inf303,inf312,inf313,;27;1.65306;5.42857
2;1;inf280,inf270,inf236,inf3,inf4,inf6,inf302,;26;0.0816331;5.42857
2;2;inf245,inf276,inf225,inf301,inf314,;25;0.510203;5.42857
2;3;inf246,fis140,inf266,inf322,inf7,;25;0.510203;5.42857
2;4;inf256,inf292,inf360,inf221,inf311,;25;0.510203;5.42857
2;5;inf343,inf295,inf228,inf309,inf285,;27;1.65306;5.42857
2;6;inf310,inf293,;25;0.510203;5.42857
2;7;inf304,icn270,inf5,inf303,inf312,inf313,;27;1.65306;5.42857
3;1;inf280,inf270,inf236,inf3,inf4,inf6,inf302,;26;0.0816331;5.42857
3;2;inf301,inf245,inf276,inf225,inf314,;25;0.510203;5.42857
3;3;inf246,fis140,inf266,inf322,inf7,;25;0.510203;5.42857
3;4;inf256,inf292,inf360,inf221,inf311,;25;0.510203;5.42857
3;5;inf343,inf293,inf295,inf228,inf309,;27;1.65306;5.42857
3;6;inf310,inf285,;25;0.510203;5.42857
3;7;icn270,inf5,inf303,inf312,inf304,inf313,;27;1.65306;5.42857
4;1;inf280,inf270,inf236,inf3,inf4,inf6,inf302,;26;0.0816331;5.42857
4;2;inf301,inf245,inf276,inf225,inf314,;25;0.510203;5.42857
4;3;inf246,fis140,inf266,inf322,inf7,;25;0.510203;5.42857
4;4;inf256,inf292,inf360,inf221,inf311,;25;0.510203;5.42857
4;5;inf343,inf293,inf295,inf228,inf309,;27;1.65306;5.42857
4;6;inf310,inf285,;25;0.510203;5.42857
4;7;icn270,inf5,inf303,inf312,inf304,inf313,;27;1.65306;5.42857
5;1;inf280,inf270,inf236,inf3,inf4,inf6,inf302,;26;0.0816331;5.42857
5;2;inf245,inf276,inf225,inf301,inf314,;25;0.510203;5.42857
5;3;inf246,fis140,inf266,inf322,inf7,;25;0.510203;5.42857
5;4;inf256,inf292,inf360,inf221,inf311,;25;0.510203;5.42857
