id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf245,fis140,inf312,inf7,inf314,;25;0.510203;5.42857
1;2;inf270,inf236,inf3,inf4,icn270,inf5,inf302,;26;0.0816331;5.42857
1;3;inf276,inf225,inf221,inf6,inf303,inf280,;27;1.65306;5.42857
1;4;inf266,inf322,inf246,inf292,inf313,;25;0.510203;5.42857
1;5;inf360,inf256,inf295,inf285,inf301,;25;0.510203;5.42857
1;6;inf228,inf309,inf343,inf311,inf304,;27;1.65306;5.42857
1;7;inf310,inf293,;25;0.510203;5.42857
2;1;inf245,inf280,inf221,inf312,inf7,inf314,;27;1.65306;5.42857
2;2;inf270,inf236,inf3,inf4,icn270,inf5,inf302,;26;0.0816331;5.42857
2;3;fis140,inf276,inf225,inf6,inf303,;25;0.510203;5.42857
2;4;inf246,inf292,inf266,inf322,inf313,;25;0.510203;5.42857
2;5;inf256,inf295,inf360,inf285,inf301,;25;0.510203;5.42857
2;6;inf311,inf343,inf228,inf309,inf304,;27;1.65306;5.42857
2;7;inf293,inf310,;25;0.510203;5.42857
3;1;inf245,inf280,inf221,inf312,inf7,inf314,;27;1.65306;5.42857
3;2;inf270,inf236,inf3,inf4,icn270,inf5,inf302,;26;0.0816331;5.42857
3;3;fis140,inf276,inf225,inf6,inf303,;25;0.510203;5.42857
3;4;inf246,inf292,inf266,inf322,inf313,;25;0.510203;5.42857
3;5;inf256,inf295,inf360,inf285,inf301,;25;0.510203;5.42857
3;6;inf311,inf343,inf228,inf309,inf304,;27;1.65306;5.42857
3;7;inf293,inf310,;25;0.510203;5.42857
4;1;inf245,inf280,inf221,inf312,inf7,inf314,;27;1.65306;5.42857
4;2;inf270,inf236,inf3,inf4,icn270,inf5,inf302,;26;0.0816331;5.42857
4;3;fis140,inf276,inf225,inf6,inf303,;25;0.510203;5.42857
4;4;inf246,inf292,inf266,inf322,inf313,;25;0.510203;5.42857
4;5;inf256,inf295,inf360,inf285,inf301,;25;0.510203;5.42857
