id_sol;period;courses;total_credits;period_fit;total_fit
1;1;mat190,dew100,iwi131,iei162,iwn170,iwn261,;17;0.140625;1.875
1;2;iwg101,iei141,iei271,iei261,iei161,hfw120,;16;0.390625;1.875
1;3;mat192,mat191,dew101,hcw310,hxwxx1,hrw130,iei218,;16;0.390625;1.875
1;4;fis100,mat193,dewxx0,iei134,iei272,iei273,;17;0.140625;1.875
1;5;iei133,iei231,iei142,iei232,iei274,hxwxx2,;17;0.140625;1.875
1;6;fis101,mat194,hcw311,iei233,iei219,;17;0.140625;1.875
1;7;mat195,fis102,iei132,iei238,iei262,;17;0.140625;1.875
1;8;iei281,iei248,iei241,iwi365,iwn270,;16;0.390625;1.875
2;1;dew100,mat190,iwi131,iei162,iwn170,iwn261,;17;0.140625;1.875
2;2;iwg101,iei141,iei271,iei261,iei161,hfw120,;16;0.390625;1.875
2;3;dew101,mat192,mat191,hcw310,hxwxx1,hrw130,iei218,;16;0.390625;1.875
2;4;dewxx0,fis100,mat193,iei134,iei272,iei273,;17;0.140625;1.875
2;5;hxwxx2,iei133,iei231,iei142,iei232,iei274,;17;0.140625;1.875
2;6;fis101,mat194,hcw311,iei233,iei219,;17;0.140625;1.875
2;7;mat195,fis102,iei132,iei238,iei262,;17;0.140625;1.875
2;8;iei281,iei248,iei241,iwi365,iwn270,;16;0.390625;1.875
3;1;dew100,mat190,iwi131,iei162,iwn170,iwn261,;17;0.140625;1.875
3;2;iwg101,iei141,iei271,iei261,iei161,hfw120,;16;0.390625;1.875
3;3;dew101,mat192,mat191,hcw310,hxwxx1,hrw130,iei218,;16;0.390625;1.875
3;4;dewxx0,fis100,mat193,iei134,iei272,iei273,;17;0.140625;1.875
3;5;iei133,iei231,iei142,iei232,iei274,hxwxx2,;17;0.140625;1.875
3;6;fis101,mat194,hcw311,iei233,iei219,;17;0.140625;1.875
3;7;mat195,fis102,iei132,iei238,iei262,;17;0.140625;1.875
3;8;iwi365,iei281,iei248,iei241,iwn270,;16;0.390625;1.875
4;1;dew100,mat190,iwi131,iei162,iwn170,iwn261,;17;0.140625;1.875
4;2;iwg101,iei141,iei271,iei261,iei161,hfw120,;16;0.390625;1.875
4;3;dew101,mat192,mat191,hcw310,hxwxx1,hrw130,iei218,;16;0.390625;1.875
4;4;dewxx0,fis100,mat193,iei134,iei272,iei273,;17;0.140625;1.875
4;5;hxwxx2,iei133,iei231,iei142,iei232,iei274,;17;0.140625;1.875
4;6;fis101,mat194,iei233,iei219,;16;0.390625;1.875
4;7;mat195,fis102,iei132,iei238,iei262,;17;0.140625;1.875
4;8;iei281,hcw311,iei248,iei241,iwi365,iwn270,;17;0.140625;1.875
5;1;mat190,iwi131,iei162,iwn170,iwn261,;16;0.390625;1.875
