id_sol;period;courses;total_credits;period_fit;total_fit
1;1;hrw132,hrw133,inf1,inf2,inf5,inf303,inf312,inf313,;27;1.39669;5.63636
1;2;inf304,iwi131,mat021,inf301,inf311,;28;0.0330578;5.63636
1;3;inf134,iwg101,mat022,fis100,dew100,inf6,;28;0.0330578;5.63636
1;4;inf253,inf260,inf152,fis110,inf245,dew101,;29;0.669422;5.63636
1;5;inf239,inf270,fis120,inf155,inf246,;29;0.669422;5.63636
1;6;inf236,inf276,mat023,fis130,inf256,;29;0.669422;5.63636
1;7;inf225,inf266,inf221,iwn170,inf292,inf7,;28;0.0330578;5.63636
1;8;inf322,mat024,icn270,inf280,inf343,;28;0.0330578;5.63636
1;9;inf360,inf285,inf293,fis140,inf4,;29;0.669422;5.63636
1;10;inf228,inf309,inf295,qui010,inf302,;28;0.0330578;5.63636
1;11;inf310,inf3,inf314,;27;1.39669;5.63636
2;1;hrw132,hrw133,inf1,inf2,inf5,inf303,inf312,inf313,;27;1.39669;5.63636
2;2;inf304,iwi131,mat021,inf301,inf311,;28;0.0330578;5.63636
2;3;inf134,iwg101,mat022,fis100,dew100,inf6,;28;0.0330578;5.63636
2;4;inf253,inf260,inf152,fis110,inf245,dew101,;29;0.669422;5.63636
2;5;inf239,inf270,fis120,inf155,inf246,;29;0.669422;5.63636
2;6;inf236,inf276,mat023,fis130,inf256,;29;0.669422;5.63636
2;7;inf225,inf266,inf221,iwn170,inf292,inf7,;28;0.0330578;5.63636
2;8;inf322,mat024,icn270,inf280,inf343,;28;0.0330578;5.63636
2;9;inf360,inf285,inf293,fis140,inf4,;29;0.669422;5.63636
2;10;inf228,inf309,inf295,qui010,inf302,;28;0.0330578;5.63636
2;11;inf310,inf3,inf314,;27;1.39669;5.63636
3;1;hrw132,hrw133,inf1,inf2,inf5,inf303,inf312,inf313,;27;1.39669;5.63636
3;2;inf304,iwi131,mat021,inf301,inf311,;28;0.0330578;5.63636
3;3;inf134,iwg101,mat022,fis100,dew100,inf6,;28;0.0330578;5.63636
3;4;inf253,inf260,inf152,fis110,inf245,dew101,;29;0.669422;5.63636
3;5;inf239,inf270,fis120,inf155,inf246,;29;0.669422;5.63636
3;6;inf236,inf276,mat023,fis130,inf256,;29;0.669422;5.63636
3;7;inf225,inf266,inf221,iwn170,inf292,inf7,;28;0.0330578;5.63636
3;8;inf322,mat024,icn270,inf280,inf343,;28;0.0330578;5.63636
3;9;inf360,inf285,inf293,fis140,inf4,;29;0.669422;5.63636
3;10;inf228,inf309,inf295,qui010,inf302,;28;0.0330578;5.63636
3;11;inf310,inf3,inf314,;27;1.39669;5.63636
4;1;hrw132,hrw133,inf1,inf2,inf5,inf303,inf312,inf313,;27;1.39669;5.63636
4;2;inf304,iwi131,mat021,inf301,inf311,;28;0.0330578;5.63636
4;3;inf134,iwg101,mat022,fis100,dew100,inf6,;28;0.0330578;5.63636
4;4;inf253,inf260,inf152,fis110,inf245,dew101,;29;0.669422;5.63636
4;5;inf239,inf270,fis120,inf155,inf246,;29;0.669422;5.63636
4;6;inf236,inf276,mat023,fis130,inf256,;29;0.669422;5.63636
4;7;inf225,inf266,inf221,iwn170,inf292,inf7,;28;0.0330578;5.63636
4;8;inf322,mat024,icn270,inf280,inf343,;28;0.0330578;5.63636
4;9;inf360,inf285,inf293,fis140,inf4,;29;0.669422;5.63636
4;10;inf228,inf309,inf295,qui010,inf302,;28;0.0330578;5.63636
4;11;inf310,inf3,inf314,;27;1.39669;5.63636
5;1;hrw132,hrw133,inf1,inf2,inf5,inf303,inf312,inf313,;27;1.39669;5.63636
5;2;inf311,iwi131,mat021,inf301,inf304,;28;0.0330578;5.63636
5;3;inf134,iwg101,mat022,fis100,dew100,inf6,;28;0.0330578;5.63636
5;4;inf253,inf260,inf152,fis110,inf245,dew101,;29;0.669422;5.63636
5;5;inf239,inf270,fis120,inf155,inf246,;29;0.669422;5.63636
5;6;inf236,inf276,mat023,fis130,inf256,;29;0.669422;5.63636
5;7;inf225,inf266,inf221,iwn170,inf292,inf7,;28;0.0330578;5.63636
5;8;inf322,mat024,icn270,inf280,inf343,;28;0.0330578;5.63636
5;9;inf360,inf285,inf293,fis140,inf4,;29;0.669422;5.63636
5;10;inf228,inf309,inf295,qui010,inf302,;28;0.0330578;5.63636
5;11;inf310,inf3,inf314,;27;1.39669;5.63636
6;1;hrw132,hrw133,inf1,inf2,inf5,inf303,inf312,inf313,;27;1.39669;5.63636
6;2;iwi131,mat021,inf301,inf311,inf304,;28;0.0330578;5.63636
6;3;inf134,iwg101,mat022,fis100,dew100,inf6,;28;0.0330578;5.63636
6;4;inf253,inf260,inf152,fis110,inf245,dew101,;29;0.669422;5.63636
6;5;inf239,inf270,fis120,inf155,inf246,;29;0.669422;5.63636
6;6;inf236,inf276,mat023,fis130,inf256,;29;0.669422;5.63636
6;7;inf225,inf266,inf221,iwn170,inf292,inf7,;28;0.0330578;5.63636
6;8;inf322,mat024,icn270,inf280,inf343,;28;0.0330578;5.63636
6;9;inf360,inf285,inf293,fis140,inf4,;29;0.669422;5.63636
6;10;qui010,inf228,inf309,inf295,inf302,;28;0.0330578;5.63636
6;11;inf310,inf3,inf314,;27;1.39669;5.63636
7;1;hrw132,hrw133,inf1,inf2,inf5,inf303,inf312,inf313,;27;1.39669;5.63636
