id_sol;period;courses;total_credits;period_fit;total_fit
1;1;hrw133,mat021,hrw132,dew100,inf1,inf303,inf312,;28;0.0330578;3.63636
1;2;mat022,fis100,inf4,inf5,inf302,inf314,;28;0.0330578;3.63636
1;3;iwi131,iwg101,dew101,qui010,inf3,inf311,inf313,;28;0.0330578;3.63636
1;4;inf134,inf260,inf152,mat023,fis110,;29;0.669422;3.63636
1;5;inf253,inf239,inf270,inf280,inf245,inf2,;29;0.669422;3.63636
1;6;inf236,inf276,inf221,iwn170,fis120,;28;0.0330578;3.63636
1;7;inf225,icn270,inf292,fis130,inf246,;28;0.0330578;3.63636
1;8;inf322,inf266,mat024,inf295,inf256,;27;1.39669;3.63636
1;9;inf360,inf285,fis140,inf343,;28;0.0330578;3.63636
1;10;inf228,inf309,inf293,inf301,inf6,inf304,;29;0.669422;3.63636
1;11;inf310,inf155,inf7,;28;0.0330578;3.63636
2;1;mat021,hrw132,dew100,hrw133,inf1,inf303,inf312,;28;0.0330578;3.63636
2;2;mat022,fis100,inf4,inf5,inf302,inf314,;28;0.0330578;3.63636
2;3;iwg101,iwi131,dew101,qui010,inf3,inf311,inf313,;28;0.0330578;3.63636
2;4;inf260,inf134,inf152,mat023,fis110,;29;0.669422;3.63636
2;5;inf270,inf239,inf253,inf280,inf245,inf2,;29;0.669422;3.63636
2;6;inf276,inf236,inf221,iwn170,fis120,;28;0.0330578;3.63636
2;7;inf225,icn270,inf292,fis130,inf246,;28;0.0330578;3.63636
2;8;inf266,inf322,mat024,inf295,inf256,;27;1.39669;3.63636
2;9;inf360,inf285,fis140,inf343,;28;0.0330578;3.63636
2;10;inf293,inf228,inf309,inf301,inf6,inf304,;29;0.669422;3.63636
2;11;inf155,inf310,inf7,;28;0.0330578;3.63636
3;1;mat021,hrw132,dew100,hrw133,inf1,inf303,inf312,;28;0.0330578;3.63636
3;2;mat022,fis100,inf4,inf5,inf302,inf314,;28;0.0330578;3.63636
3;3;iwg101,iwi131,dew101,qui010,inf3,inf311,inf313,;28;0.0330578;3.63636
3;4;inf260,inf134,inf152,mat023,fis110,;29;0.669422;3.63636
3;5;inf270,inf239,inf253,inf280,inf245,inf2,;29;0.669422;3.63636
3;6;inf276,inf236,inf221,iwn170,fis120,;28;0.0330578;3.63636
3;7;inf225,icn270,inf292,fis130,inf246,;28;0.0330578;3.63636
3;8;inf266,inf322,mat024,inf295,inf256,;27;1.39669;3.63636
3;9;inf360,inf285,fis140,inf343,;28;0.0330578;3.63636
3;10;inf293,inf228,inf309,inf301,inf6,inf304,;29;0.669422;3.63636
3;11;inf155,inf310,inf7,;28;0.0330578;3.63636
4;1;mat021,hrw132,dew100,hrw133,inf1,inf303,inf312,;28;0.0330578;3.63636
4;2;mat022,fis100,inf4,inf5,inf302,inf314,;28;0.0330578;3.63636
4;3;iwi131,iwg101,dew101,qui010,inf3,inf311,inf313,;28;0.0330578;3.63636
4;4;inf134,inf260,inf152,mat023,fis110,;29;0.669422;3.63636
