id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
1;2;fis140,inf225,inf221,inf5,inf301,inf7,;27;1.65306;5.42857
1;3;icn270,inf276,inf322,inf285,inf304,;25;0.510203;5.42857
1;4;inf245,inf280,inf266,inf313,inf314,;25;0.510203;5.42857
1;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
1;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
1;7;inf343,inf310,;25;0.510203;5.42857
2;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
2;2;fis140,inf225,inf221,inf5,inf301,;25;0.510203;5.42857
2;3;inf276,inf322,inf285,icn270,inf7,inf304,;27;1.65306;5.42857
2;4;inf314,inf245,inf280,inf266,inf313,;25;0.510203;5.42857
2;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
2;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
2;7;inf343,inf310,;25;0.510203;5.42857
3;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
3;2;fis140,inf225,inf221,inf5,inf301,inf7,;27;1.65306;5.42857
3;3;inf276,inf322,inf285,icn270,inf304,;25;0.510203;5.42857
3;4;inf314,inf245,inf280,inf266,inf313,;25;0.510203;5.42857
3;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
3;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
3;7;inf343,inf310,;25;0.510203;5.42857
4;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
4;2;fis140,inf225,inf221,inf5,inf301,inf7,;27;1.65306;5.42857
4;3;inf276,inf322,inf285,icn270,inf304,;25;0.510203;5.42857
4;4;inf313,inf245,inf280,inf266,inf314,;25;0.510203;5.42857
4;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
4;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
4;7;inf343,inf310,;25;0.510203;5.42857
5;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
5;2;inf221,fis140,inf225,inf5,inf301,;25;0.510203;5.42857
5;3;inf285,inf276,inf322,icn270,inf7,inf304,;27;1.65306;5.42857
5;4;inf245,inf280,inf266,inf313,inf314,;25;0.510203;5.42857
5;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
5;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
5;7;inf343,inf310,;25;0.510203;5.42857
6;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
6;2;inf221,fis140,inf225,inf5,inf301,;25;0.510203;5.42857
6;3;inf285,inf276,inf322,icn270,inf7,inf304,;27;1.65306;5.42857
6;4;inf245,inf280,inf266,inf313,inf314,;25;0.510203;5.42857
6;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
6;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
6;7;inf343,inf310,;25;0.510203;5.42857
7;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
7;2;fis140,inf225,inf221,inf5,inf301,inf7,;27;1.65306;5.42857
7;3;inf276,inf322,inf285,icn270,inf304,;25;0.510203;5.42857
7;4;inf245,inf280,inf266,inf313,inf314,;25;0.510203;5.42857
7;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
7;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
7;7;inf343,inf310,;25;0.510203;5.42857
8;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
8;2;fis140,inf225,inf221,inf5,inf301,inf7,;27;1.65306;5.42857
8;3;inf276,inf322,inf285,icn270,inf304,;25;0.510203;5.42857
8;4;inf245,inf280,inf266,inf313,inf314,;25;0.510203;5.42857
8;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
8;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
8;7;inf343,inf310,;25;0.510203;5.42857
9;1;inf4,inf292,inf270,inf236,inf3,inf6,inf311,;26;0.0816331;5.42857
9;2;fis140,inf225,inf221,inf5,inf301,inf7,;27;1.65306;5.42857
9;3;inf276,inf322,inf285,icn270,inf304,;25;0.510203;5.42857
9;4;inf245,inf280,inf266,inf313,inf314,;25;0.510203;5.42857
9;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
9;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
9;7;inf343,inf310,;25;0.510203;5.42857
10;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
10;2;fis140,inf225,inf221,inf5,inf301,inf7,;27;1.65306;5.42857
10;3;icn270,inf276,inf322,inf285,inf304,;25;0.510203;5.42857
10;4;inf245,inf280,inf266,inf313,inf314,;25;0.510203;5.42857
10;5;inf246,inf293,inf360,inf303,inf312,;25;0.510203;5.42857
10;6;inf256,inf295,inf228,inf309,inf302,;27;1.65306;5.42857
10;7;inf343,inf310,;25;0.510203;5.42857
11;1;inf292,inf270,inf236,inf3,inf4,inf6,inf311,;26;0.0816331;5.42857
11;2;fis140,inf225,inf221,inf5,inf301,inf7,;27;1.65306;5.42857
11;3;inf276,inf322,inf285,icn270,inf304,;25;0.510203;5.42857
11;4;inf280,inf245,inf266,inf313,inf314,;25;0.510203;5.42857
11;5;inf293,inf246,inf360,inf303,inf312,;25;0.510203;5.42857
11;6;inf295,inf256,inf228,inf309,inf302,;27;1.65306;5.42857
11;7;inf343,inf310,;25;0.510203;5.42857
