id_sol;period;courses;total_credits;period_fit;total_fit
1;1;fis100,mat021,iwi131,iwn261,;14;0.36;12.4
1;2;mat022,ili134,ili151,ili260,;15;2.56;12.4
1;3;fis110,mat023,ili153,hrwxx1,;14;0.36;12.4
1;4;fis120,mat024,ili245,ili263,;15;2.56;12.4
1;5;dew100,fis130,ili135,ili243,;13;0.16;12.4
1;6;ili280,ili239,ici344,;12;1.96;12.4
1;7;dew101,fis140,ili236,ili253,;13;0.16;12.4
1;8;ili355,ili332,ili270,ili362,;14;0.36;12.4
1;9;hrwxx2,qui010,hcw310,icdxx1,icdxx2,;12;1.96;12.4
1;10;dewxx0,iwg101,hcw311,hrwxx3,iwn170,iwn270,;12;1.96;12.4
2;1;fis100,mat021,iwi131,iwn261,;14;0.36;12.4
2;2;mat022,ili134,ili151,ili260,;15;2.56;12.4
2;3;fis110,mat023,ili153,hrwxx1,;14;0.36;12.4
2;4;fis120,mat024,ili245,ili263,;15;2.56;12.4
2;5;dew100,fis130,ili135,ili243,;13;0.16;12.4
2;6;ili280,ili239,ici344,;12;1.96;12.4
2;7;dew101,fis140,ili236,ili253,;13;0.16;12.4
2;8;ili355,ili332,ili270,ili362,;14;0.36;12.4
2;9;icdxx2,qui010,hrwxx2,hcw310,icdxx1,;12;1.96;12.4
2;10;dewxx0,iwg101,hcw311,hrwxx3,iwn170,iwn270,;12;1.96;12.4
3;1;fis100,mat021,iwi131,iwn261,;14;0.36;12.4
3;2;mat022,ili134,ili151,ili260,;15;2.56;12.4
3;3;fis110,mat023,ili153,hrwxx1,;14;0.36;12.4
3;4;fis120,mat024,ili245,ili263,;15;2.56;12.4
3;5;dew100,fis130,ili135,ili243,;13;0.16;12.4
3;6;ili280,ili239,ici344,;12;1.96;12.4
3;7;dew101,fis140,ili236,ili253,;13;0.16;12.4
3;8;ili355,ili332,ili270,ili362,;14;0.36;12.4
3;9;hrwxx2,qui010,hcw310,icdxx1,icdxx2,;12;1.96;12.4
3;10;dewxx0,iwg101,hcw311,hrwxx3,iwn170,iwn270,;12;1.96;12.4
4;1;fis100,mat021,iwi131,iwn261,;14;0.36;16.4
4;2;mat022,ili134,ili151,ili260,;15;2.56;16.4
4;3;fis110,mat023,ili153,hrwxx1,;14;0.36;16.4
4;4;fis120,mat024,ili245,;12;1.96;16.4
4;5;dew100,fis130,ili135,ili243,;13;0.16;16.4
4;6;ili280,ili239,ici344,ili263,;15;2.56;16.4
4;7;fis140,ili236,ili253,ili362,;15;2.56;16.4
4;8;dew101,ili355,ili332,ili270,;12;1.96;16.4
4;9;qui010,hrwxx2,hcw310,icdxx1,icdxx2,;12;1.96;16.4
4;10;hrwxx3,dewxx0,iwg101,hcw311,iwn170,iwn270,;12;1.96;16.4
5;1;fis100,mat021,iwi131,iwn261,;14;0.36;16.4
5;2;mat022,ili134,ili151,ili260,;15;2.56;16.4
5;3;mat023,ili153,hrwxx1,fis110,;14;0.36;16.4
5;4;fis120,mat024,ili245,;12;1.96;16.4
5;5;dew100,fis130,ili135,ili243,;13;0.16;16.4
5;6;ili280,ili239,ici344,ili263,;15;2.56;16.4
5;7;fis140,ili236,ili253,ili362,;15;2.56;16.4
5;8;dew101,ili355,ili332,ili270,;12;1.96;16.4
5;9;qui010,hrwxx2,hcw310,icdxx1,icdxx2,;12;1.96;16.4
5;10;iwn270,dewxx0,iwg101,hcw311,hrwxx3,iwn170,;12;1.96;16.4
6;1;fis100,mat021,iwi131,iwn261,;14;0.36;16.4
6;2;mat022,ili134,ili151,ili260,;15;2.56;16.4
6;3;fis110,mat023,ili153,hrwxx1,;14;0.36;16.4
6;4;fis120,mat024,ili245,;12;1.96;16.4
6;5;dew100,fis130,ili135,ili243,;13;0.16;16.4
6;6;ili280,ili239,ici344,ili263,;15;2.56;16.4
6;7;fis140,ili236,ili253,ili362,;15;2.56;16.4
6;8;dew101,ili355,ili332,ili270,;12;1.96;16.4
6;9;icdxx2,qui010,hrwxx2,hcw310,icdxx1,;12;1.96;16.4
