id_sol;period;courses;total_credits;period_fit;total_fit
1;1;hcw310,dew100,mat021,ili260,iwn261,;13;0.16;4.4
1;2;fis100,mat022,iwi131,ili263,;14;0.36;4.4
1;3;fis110,mat023,ili151,;12;1.96;4.4
1;4;dew101,fis130,mat024,ili134,;13;0.16;4.4
1;5;ili280,ili153,ili135,ili362,;14;0.36;4.4
1;6;hcw311,ili355,ili239,ili245,;13;0.16;4.4
1;7;dewxx0,fis120,ili236,ili243,;13;0.16;4.4
1;8;ili332,ili253,ili270,icdxx1,;14;0.36;4.4
1;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;4.4
1;10;fis140,iwg101,hrwxx3,iwn270,icdxx2,;14;0.36;4.4
2;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;4.4
2;2;fis100,mat022,iwi131,ili263,;14;0.36;4.4
2;3;fis110,mat023,ili151,;12;1.96;4.4
2;4;dew101,fis130,mat024,ili134,;13;0.16;4.4
2;5;ili280,ili153,ili135,ili362,;14;0.36;4.4
2;6;ili355,ili239,ili245,hcw311,;13;0.16;4.4
2;7;dewxx0,fis120,ili236,ili243,;13;0.16;4.4
2;8;ili332,ili253,ili270,icdxx1,;14;0.36;4.4
2;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;4.4
2;10;iwn270,fis140,iwg101,hrwxx3,icdxx2,;14;0.36;4.4
3;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;6.4
3;2;fis100,mat022,iwi131,ili263,;14;0.36;6.4
3;3;fis110,mat023,ili151,;12;1.96;6.4
3;4;dew101,fis130,mat024,ili134,;13;0.16;6.4
3;5;ili280,ili153,ili135,ili362,;14;0.36;6.4
3;6;ili355,ili239,ili245,;12;1.96;6.4
3;7;dewxx0,fis120,ili236,ili243,hcw311,;14;0.36;6.4
3;8;ili332,ili253,ili270,icdxx1,;14;0.36;6.4
3;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;6.4
3;10;icdxx2,fis140,iwg101,hrwxx3,iwn270,;14;0.36;6.4
4;1;mat021,dew100,hcw310,ili260,iwn261,;13;0.16;8.4
4;2;fis100,mat022,iwi131,ili263,;14;0.36;8.4
4;3;fis110,mat023,ili151,icdxx1,;15;2.56;8.4
4;4;mat024,ili134,fis130,dew101,;13;0.16;8.4
4;5;ili280,ili153,ili135,ili362,;14;0.36;8.4
4;6;ili355,ili239,ili245,;12;1.96;8.4
4;7;fis120,ili236,ili243,dewxx0,;13;0.16;8.4
4;8;ili332,ili253,hcw311,ili270,;12;1.96;8.4
4;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;8.4
4;10;fis140,iwg101,hrwxx3,iwn270,icdxx2,;14;0.36;8.4
5;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;8.4
5;2;fis100,mat022,iwi131,ili263,;14;0.36;8.4
5;3;fis110,mat023,ili151,icdxx1,;15;2.56;8.4
5;4;dew101,fis130,mat024,ili134,;13;0.16;8.4
5;5;ili280,ili153,ili135,ili362,;14;0.36;8.4
5;6;ili355,ili239,ili245,;12;1.96;8.4
5;7;dewxx0,fis120,ili236,ili243,;13;0.16;8.4
5;8;ili332,ili253,hcw311,ili270,;12;1.96;8.4
5;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;8.4
5;10;icdxx2,fis140,iwg101,hrwxx3,iwn270,;14;0.36;8.4
6;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;8.4
6;2;fis100,mat022,iwi131,ili263,;14;0.36;8.4
6;3;fis110,mat023,ili151,;12;1.96;8.4
6;4;dew101,fis130,mat024,ili134,;13;0.16;8.4
6;5;ili280,ili153,ili135,ili362,;14;0.36;8.4
6;6;ili355,ili239,ili245,icdxx1,;15;2.56;8.4
6;7;dewxx0,fis120,ili236,ili243,;13;0.16;8.4
6;8;ili332,ili253,hcw311,ili270,;12;1.96;8.4
6;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;8.4
6;10;icdxx2,fis140,iwg101,hrwxx3,iwn270,;14;0.36;8.4
7;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;8.4
7;2;fis100,mat022,iwi131,ili263,;14;0.36;8.4
7;3;fis110,mat023,ili151,icdxx1,;15;2.56;8.4
7;4;dew101,fis130,mat024,ili134,;13;0.16;8.4
7;5;ili280,ili153,ili135,ili362,;14;0.36;8.4
7;6;ili355,ili239,ili245,;12;1.96;8.4
7;7;dewxx0,fis120,ili236,ili243,;13;0.16;8.4
7;8;ili332,ili253,hcw311,ili270,;12;1.96;8.4
7;9;hrwxx2,ici344,hrwxx1,qui010,iwn170,;14;0.36;8.4
7;10;fis140,iwg101,hrwxx3,iwn270,icdxx2,;14;0.36;8.4
8;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;8.4
8;2;fis100,mat022,iwi131,ili263,;14;0.36;8.4
8;3;fis110,mat023,ili151,icdxx1,;15;2.56;8.4
8;4;dew101,fis130,mat024,ili134,;13;0.16;8.4
8;5;ili280,ili153,ili135,ili362,;14;0.36;8.4
8;6;ili355,ili239,ili245,;12;1.96;8.4
8;7;dewxx0,fis120,ili236,ili243,;13;0.16;8.4
8;8;ili332,ili253,hcw311,ili270,;12;1.96;8.4
8;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;8.4
8;10;icdxx2,fis140,iwg101,hrwxx3,iwn270,;14;0.36;8.4
9;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;8.4
9;2;fis100,mat022,iwi131,ili263,;14;0.36;8.4
9;3;fis110,mat023,ili151,;12;1.96;8.4
9;4;dew101,fis130,mat024,ili134,;13;0.16;8.4
9;5;ili280,ili153,ili135,ili362,;14;0.36;8.4
9;6;ili355,ili239,ili245,icdxx1,;15;2.56;8.4
9;7;dewxx0,fis120,ili236,ili243,;13;0.16;8.4
9;8;ili332,ili253,ili270,hcw311,;12;1.96;8.4
9;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;8.4
9;10;fis140,iwg101,hrwxx3,iwn270,icdxx2,;14;0.36;8.4
10;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;8.4
10;2;fis100,mat022,iwi131,ili263,;14;0.36;8.4
10;3;fis110,mat023,ili151,;12;1.96;8.4
10;4;dew101,fis130,mat024,ili134,;13;0.16;8.4
10;5;ili280,ili153,ili135,ili362,;14;0.36;8.4
10;6;ili355,ili239,ili245,icdxx1,;15;2.56;8.4
10;7;dewxx0,fis120,ili236,ili243,;13;0.16;8.4
10;8;ili332,ili253,hcw311,ili270,;12;1.96;8.4
10;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;8.4
10;10;icdxx2,fis140,iwg101,hrwxx3,iwn270,;14;0.36;8.4
11;1;dew100,mat021,hcw310,ili260,iwn261,;13;0.16;8.4
11;2;fis100,mat022,iwi131,ili263,;14;0.36;8.4
11;3;fis110,mat023,ili151,icdxx1,;15;2.56;8.4
11;4;dew101,fis130,mat024,ili134,;13;0.16;8.4
11;5;ili280,ili153,ili135,ili362,;14;0.36;8.4
11;6;ili355,ili239,ili245,;12;1.96;8.4
11;7;fis120,ili236,ili243,;12;1.96;8.4
11;8;ili332,ili253,hcw311,ili270,dewxx0,;13;0.16;8.4
11;9;ici344,hrwxx1,qui010,hrwxx2,iwn170,;14;0.36;8.4
11;10;fis140,iwg101,hrwxx3,iwn270,icdxx2,;14;0.36;8.4
