id_sol;period;courses;total_credits;period_fit;total_fit
1;1;fis100,mat021,ili260,icdxx2,;14;0.36;2.4
1;2;fis110,mat022,iwi131,;13;0.16;2.4
1;3;dew100,fis120,ili134,ili151,hcw310,;13;0.16;2.4
1;4;mat023,ili153,ili135,iwn261,;14;0.36;2.4
1;5;dew101,mat024,ili239,ili245,;13;0.16;2.4
1;6;dewxx0,ili280,ili236,ili243,;13;0.16;2.4
1;7;fis130,ili355,ili332,hcw311,;13;0.16;2.4
1;8;iwn170,fis140,ici344,ili270,;14;0.36;2.4
1;9;ili253,ili263,icdxx1,iwn270,;13;0.16;2.4
1;10;hrwxx1,iwg101,qui010,hrwxx2,hrwxx3,ili362,;14;0.36;2.4
2;1;mat021,fis100,dew100,hcw310,ili260,;13;0.16;2.4
2;2;fis110,mat022,iwi131,;13;0.16;2.4
2;3;fis120,ili134,ili151,icdxx2,;14;0.36;2.4
2;4;mat023,ili153,ili135,iwn261,;14;0.36;2.4
2;5;mat024,ili239,ili245,dew101,;13;0.16;2.4
2;6;ili280,ili236,ili243,dewxx0,;13;0.16;2.4
2;7;ili355,ili332,fis130,hcw311,;13;0.16;2.4
2;8;ici344,fis140,ili270,iwn170,;14;0.36;2.4
2;9;ili253,ili263,icdxx1,iwn270,;13;0.16;2.4
2;10;hrwxx1,iwg101,qui010,hrwxx2,hrwxx3,ili362,;14;0.36;2.4
3;1;dew100,fis100,mat021,hcw310,ili260,;13;0.16;2.4
3;2;fis110,mat022,iwi131,;13;0.16;2.4
3;3;fis120,ili134,ili151,icdxx2,;14;0.36;2.4
3;4;mat023,ili153,ili135,iwn261,;14;0.36;2.4
3;5;dew101,mat024,ili239,ili245,;13;0.16;2.4
3;6;dewxx0,ili280,ili236,ili243,;13;0.16;2.4
3;7;fis130,ili355,ili332,hcw311,;13;0.16;2.4
3;8;fis140,ici344,ili270,iwn170,;14;0.36;2.4
3;9;ili253,ili263,icdxx1,iwn270,;13;0.16;2.4
3;10;iwg101,hrwxx1,qui010,hrwxx2,hrwxx3,ili362,;14;0.36;2.4
4;1;fis100,mat021,ili260,icdxx2,;14;0.36;2.4
4;2;fis110,mat022,iwi131,;13;0.16;2.4
4;3;dew100,fis120,ili134,ili151,hcw310,;13;0.16;2.4
4;4;mat023,ili153,ili135,iwn261,;14;0.36;2.4
4;5;dew101,mat024,ili239,ili245,;13;0.16;2.4
4;6;dewxx0,ili280,ili236,ili243,;13;0.16;2.4
4;7;fis130,ili355,ili332,hcw311,;13;0.16;2.4
4;8;iwn170,fis140,ici344,ili270,;14;0.36;2.4
4;9;ili253,ili263,icdxx1,iwn270,;13;0.16;2.4
4;10;hrwxx1,iwg101,qui010,hrwxx2,hrwxx3,ili362,;14;0.36;2.4
5;1;mat021,fis100,ili260,icdxx2,;14;0.36;2.4
5;2;iwi131,mat022,fis110,;13;0.16;2.4
5;3;ili134,ili151,fis120,hcw310,dew100,;13;0.16;2.4
5;4;ili135,ili153,mat023,iwn261,;14;0.36;2.4
5;5;ili239,ili245,mat024,dew101,;13;0.16;2.4
5;6;ili236,ili243,ili280,dewxx0,;13;0.16;2.4
5;7;ili332,ili355,fis130,hcw311,;13;0.16;2.4
