id_sol;period;courses;total_credits;period_fit;total_fit
1;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;1.875
1;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;1.875
1;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;1.875
1;4;mat193,iei241,iei232,iei274,iei161,;17;0.140625;1.875
1;5;fis101,dew101,iei132,iei231,iei218,;16;0.390625;1.875
1;6;mat194,iei233,iei262,fis102,;16;0.390625;1.875
1;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;1.875
1;8;iei281,dewxx0,iwg101,iei248,iei219,iei261,hrw130,;17;0.140625;1.875
2;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;1.875
2;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;1.875
2;3;iwn170,dew100,iei134,iei142,iei272,iei273,hxwxx2,;17;0.140625;1.875
2;4;mat193,iei241,iei232,iei161,iei262,;17;0.140625;1.875
2;5;fis101,mat194,iei132,iei231,;16;0.390625;1.875
2;6;dew101,fis102,iei233,iei274,iei218,;16;0.390625;1.875
2;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;1.875
2;8;dewxx0,iei281,iwg101,iei248,iei219,iei261,hrw130,;17;0.140625;1.875
3;1;fis100,mat190,hcw310,iwi131,iei162,hrw130,;16;0.390625;1.875
3;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;1.875
3;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;1.875
3;4;mat193,iei241,iei232,iei161,iei262,;17;0.140625;1.875
3;5;fis101,mat194,iei132,iei231,;16;0.390625;1.875
3;6;dew101,fis102,iei233,iei274,iei218,;16;0.390625;1.875
3;7;iwn270,mat195,hcw311,iei133,iei238,hxwxx1,iwi365,;17;0.140625;1.875
3;8;dewxx0,iei281,iwg101,iei248,iei219,iei261,hfw120,;17;0.140625;1.875
4;1;iei162,fis100,mat190,hcw310,iwi131,hfw120,;16;0.390625;1.875
4;2;iei271,mat192,mat191,iei141,iwn261,;17;0.140625;1.875
4;3;iei272,iei273,dew100,iei134,iei142,iwn170,hxwxx2,;17;0.140625;1.875
4;4;iei232,iei274,mat193,iei241,iei161,;17;0.140625;1.875
4;5;dew101,fis101,iei132,iei231,iei218,;16;0.390625;1.875
4;6;mat194,fis102,iei233,iei262,;16;0.390625;1.875
4;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;1.875
4;8;iei219,dewxx0,iei281,iwg101,iei248,iei261,hrw130,;17;0.140625;1.875
5;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;1.875
5;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;1.875
5;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;1.875
5;4;mat193,iei241,iei232,iei161,iei262,;17;0.140625;1.875
5;5;fis101,mat194,iei132,iei231,;16;0.390625;1.875
5;6;dew101,fis102,iei233,iei274,iei218,;16;0.390625;1.875
5;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;1.875
5;8;hrw130,dewxx0,iei281,iwg101,iei248,iei219,iei261,;17;0.140625;1.875
6;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;1.875
6;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;1.875
6;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;1.875
6;4;mat193,iei241,iei232,iei161,iei262,;17;0.140625;1.875
6;5;fis101,mat194,iei132,iei231,;16;0.390625;1.875
6;6;dew101,fis102,iei233,iei274,iei218,;16;0.390625;1.875
6;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;1.875
6;8;hrw130,dewxx0,iei281,iwg101,iei248,iei219,iei261,;17;0.140625;1.875
7;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;1.875
7;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;1.875
7;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;1.875
7;4;mat193,iei241,iei232,iei274,iei161,;17;0.140625;1.875
7;5;fis101,dew101,iei132,iei231,iei218,;16;0.390625;1.875
7;6;mat194,iei233,iei262,fis102,;16;0.390625;1.875
7;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;1.875
7;8;iei281,dewxx0,iwg101,iei248,iei219,iei261,hrw130,;17;0.140625;1.875
8;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;1.875
8;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;1.875
8;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;1.875
8;4;mat193,iei241,iei232,iei161,iei262,;17;0.140625;1.875
8;5;fis101,mat194,iei132,iei231,;16;0.390625;1.875
8;6;dew101,fis102,iei233,iei274,iei218,;16;0.390625;1.875
8;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;1.875
8;8;hrw130,dewxx0,iei281,iwg101,iei248,iei219,iei261,;17;0.140625;1.875
9;1;hcw310,fis100,mat190,iwi131,iei162,hfw120,;16;0.390625;1.875
9;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;1.875
9;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;1.875
9;4;mat193,iei241,iei232,iei274,iei161,;17;0.140625;1.875
9;5;dew101,fis101,iei132,iei231,iei218,;16;0.390625;1.875
9;6;mat194,fis102,iei233,iei262,;16;0.390625;1.875
9;7;hcw311,mat195,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;1.875
9;8;dewxx0,iei281,iwg101,iei248,iei219,iei261,hrw130,;17;0.140625;1.875
10;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;3.875
10;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;3.875
10;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;3.875
10;4;mat193,iei241,iei232,iei274,iei161,;17;0.140625;3.875
10;5;fis101,dew101,iei132,iei231,iei218,;16;0.390625;3.875
10;6;mat194,fis102,iei233,iei262,;16;0.390625;3.875
10;7;mat195,iei133,iei238,hxwxx1,iwi365,iwn270,;16;0.390625;3.875
10;8;iei281,dewxx0,hcw311,iwg101,iei248,iei219,iei261,hrw130,;18;1.89062;3.875
11;1;hrw130,fis100,mat190,hcw310,iwi131,iei162,hfw120,;18;1.89062;3.875
11;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;3.875
11;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;3.875
11;4;mat193,iei241,iei232,iei274,iei161,;17;0.140625;3.875
11;5;dew101,fis101,iei132,iei231,iei218,;16;0.390625;3.875
11;6;mat194,fis102,iei233,iei262,;16;0.390625;3.875
11;7;mat195,iei133,iei238,hxwxx1,iwi365,iwn270,;16;0.390625;3.875
11;8;dewxx0,iei281,hcw311,iwg101,iei248,iei219,iei261,;16;0.390625;3.875
12;1;hrw130,fis100,mat190,hcw310,iwi131,iei162,hfw120,;18;1.89062;3.875
12;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;3.875
12;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;3.875
12;4;mat193,iei241,iei232,iei274,iei161,;17;0.140625;3.875
12;5;dew101,fis101,iei132,iei231,iei218,;16;0.390625;3.875
12;6;mat194,fis102,iei233,iei262,;16;0.390625;3.875
12;7;mat195,iei133,iei238,hxwxx1,iwi365,iwn270,;16;0.390625;3.875
12;8;dewxx0,iei281,hcw311,iwg101,iei248,iei219,iei261,;16;0.390625;3.875
13;1;mat190,fis100,hcw310,iwi131,iei162,hfw120,hrw130,;18;1.89062;5.875
13;2;mat191,mat192,iei141,iei271,iwn261,;17;0.140625;5.875
13;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;5.875
13;4;mat193,iei241,iei232,iei161,iei262,;17;0.140625;5.875
13;5;mat194,fis101,iei132,iei231,;16;0.390625;5.875
13;6;fis102,dew101,iei233,iei274,iei218,;16;0.390625;5.875
13;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;5.875
13;8;iei281,dewxx0,iwg101,iei248,iei219,iei261,;15;2.64062;5.875
14;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,hrw130,;18;1.89062;5.875
14;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;5.875
14;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;5.875
14;4;mat193,iei241,iei232,iei161,iei262,;17;0.140625;5.875
14;5;fis101,mat194,iei132,iei231,;16;0.390625;5.875
14;6;dew101,fis102,iei233,iei274,iei218,;16;0.390625;5.875
14;7;iwn270,mat195,hcw311,iei133,iei238,hxwxx1,iwi365,;17;0.140625;5.875
14;8;dewxx0,iei281,iwg101,iei248,iei219,iei261,;15;2.64062;5.875
15;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,hrw130,;18;1.89062;5.875
15;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;5.875
15;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;5.875
15;4;mat193,iei241,iei232,iei161,iei262,;17;0.140625;5.875
15;5;fis101,mat194,iei132,iei231,;16;0.390625;5.875
15;6;dew101,fis102,iei233,iei274,iei218,hcw311,;17;0.140625;5.875
15;7;iwi365,mat195,iei133,iei238,hxwxx1,iwn270,;16;0.390625;5.875
15;8;dewxx0,iei281,iwg101,iei248,iei219,iei261,;15;2.64062;5.875
16;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;7.875
16;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;7.875
16;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;7.875
16;4;mat193,iei231,iei241,iei232,iei262,;18;1.89062;7.875
16;5;fis101,mat194,iei132,iei161,iei218,;18;1.89062;7.875
16;6;dew101,fis102,iei233,iei238,iei274,;16;0.390625;7.875
16;7;iwn270,dewxx0,mat195,hcw311,iei133,hxwxx1,iwi365,;15;2.64062;7.875
16;8;iei281,iwg101,iei248,iei219,iei261,hrw130,;16;0.390625;7.875
17;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;7.875
17;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;7.875
17;3;iwn170,dew100,iei134,iei142,iei272,iei273,hxwxx2,;17;0.140625;7.875
17;4;mat193,iei231,iei241,iei232,iei262,;18;1.89062;7.875
17;5;fis101,mat194,iei132,iei161,iei218,;18;1.89062;7.875
17;6;dew101,fis102,iei233,iei238,iei274,;16;0.390625;7.875
17;7;dewxx0,mat195,hcw311,iei133,hxwxx1,iwi365,iwn270,;15;2.64062;7.875
17;8;iei281,iwg101,iei248,iei219,iei261,hrw130,;16;0.390625;7.875
18;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;7.875
18;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;7.875
18;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;7.875
18;4;mat193,iei231,iei241,iei232,iei262,;18;1.89062;7.875
18;5;fis101,mat194,iei132,iei161,iei218,;18;1.89062;7.875
18;6;dew101,fis102,iei233,iei238,iei274,;16;0.390625;7.875
18;7;iwn270,dewxx0,mat195,hcw311,iei133,hxwxx1,iwi365,;15;2.64062;7.875
18;8;iei281,iwg101,iei248,iei219,iei261,hrw130,;16;0.390625;7.875
19;1;mat190,fis100,hcw310,iwi131,iei162,hfw120,;16;0.390625;7.875
19;2;mat191,mat192,iei141,iei271,iwn261,;17;0.140625;7.875
19;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;7.875
19;4;mat193,iei231,iei241,iei232,iei262,;18;1.89062;7.875
19;5;mat194,fis101,iei132,iei161,iei218,;18;1.89062;7.875
19;6;fis102,dew101,iei233,iei238,iei274,;16;0.390625;7.875
19;7;mat195,dewxx0,hcw311,iei133,hxwxx1,iwi365,iwn270,;15;2.64062;7.875
19;8;iei281,iwg101,iei248,iei219,iei261,hrw130,;16;0.390625;7.875
20;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;13.875
20;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;13.875
20;3;dew100,iei134,iei142,iei272,iei273,iwn170,hxwxx2,;17;0.140625;13.875
20;4;mat193,iei231,iei241,iei232,iei262,;18;1.89062;13.875
20;5;fis101,mat194,iei132,iei161,iei218,dew101,;19;5.64062;13.875
20;6;fis102,iei233,iei238,iei274,;15;2.64062;13.875
20;7;iwi365,dewxx0,mat195,hcw311,iei133,hxwxx1,iwn270,;15;2.64062;13.875
20;8;iei281,iwg101,iei248,iei219,iei261,hrw130,;16;0.390625;13.875
21;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,;16;0.390625;13.875
21;2;mat192,mat191,iei141,iei271,iwn261,;17;0.140625;13.875
21;3;iwn170,dew100,iei134,iei142,iei272,iei273,hxwxx2,;17;0.140625;13.875
21;4;mat193,iei241,iei232,iei161,;14;6.89062;13.875
21;5;dew101,fis101,iei132,iei231,iei218,iei274,;19;5.64062;13.875
21;6;mat194,fis102,iei233,iei262,;16;0.390625;13.875
21;7;mat195,hcw311,iei133,iei238,hxwxx1,iwi365,iwn270,;17;0.140625;13.875
21;8;dewxx0,iei281,iwg101,iei248,iei219,iei261,hrw130,;17;0.140625;13.875
22;1;fis100,mat190,hcw310,iwi131,iei162,hfw120,hrw130,;18;1.89062;23.875
