id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf2,fis100,qui010,hrw133,inf301,inf6,inf303,;28;0.528925;122.182
1;2;iwi131,iwg101,hrw132,dew100,inf1,inf3,inf5,inf304,inf313,;29;2.98347;122.182
1;3;inf134,inf260,mat021,inf4,inf302,inf7,;27;0.0743805;122.182
1;4;inf253,inf239,inf270,inf152,mat022,inf245,;32;22.3471;122.182
1;5;inf236,inf276,inf221,mat023,inf155,inf246,;32;22.3471;122.182
1;6;inf225,inf266,iwn170,inf280,inf292,inf256,;30;7.43801;122.182
1;7;inf322,mat024,inf293,inf295,inf343,;26;1.61984;122.182
1;8;inf360,inf285,icn270,fis110,;23;18.2562;122.182
1;9;inf228,inf309,fis120,dew101,;22;27.8017;122.182
1;10;inf310,fis130,;28;0.528925;122.182
1;11;fis140,inf311,inf312,inf314,;23;18.2562;122.182
2;1;fis100,qui010,hrw133,inf2,inf301,inf6,inf303,;28;0.528925;122.182
2;2;iwi131,iwg101,hrw132,dew100,inf1,inf3,inf5,inf304,inf313,;29;2.98347;122.182
2;3;mat021,inf134,inf260,inf4,inf302,inf7,;27;0.0743805;122.182
2;4;mat022,inf152,inf253,inf239,inf270,inf245,;32;22.3471;122.182
2;5;mat023,inf221,inf236,inf276,inf155,inf246,;32;22.3471;122.182
2;6;inf225,inf266,inf256,inf292,inf280,iwn170,;30;7.43801;122.182
2;7;mat024,inf322,inf343,inf295,inf293,;26;1.61984;122.182
2;8;fis110,inf285,inf360,icn270,;23;18.2562;122.182
2;9;inf228,inf309,fis120,dew101,;22;27.8017;122.182
2;10;inf310,fis130,;28;0.528925;122.182
2;11;fis140,inf311,inf312,inf314,;23;18.2562;122.182
3;1;fis100,qui010,hrw133,inf2,inf301,inf6,inf303,;28;0.528925;122.182
3;2;hrw132,iwi131,iwg101,dew100,inf1,inf3,inf5,inf304,inf313,;29;2.98347;122.182
3;3;inf134,inf260,mat021,inf4,inf302,inf7,;27;0.0743805;122.182
3;4;inf253,inf239,inf270,inf152,mat022,inf245,;32;22.3471;122.182
3;5;inf236,inf276,inf221,mat023,inf155,inf246,;32;22.3471;122.182
3;6;inf225,inf266,iwn170,inf280,inf292,inf256,;30;7.43801;122.182
3;7;inf322,mat024,inf293,inf295,inf343,;26;1.61984;122.182
3;8;inf360,inf285,icn270,fis110,;23;18.2562;122.182
3;9;inf228,inf309,fis120,dew101,;22;27.8017;122.182
3;10;inf310,fis130,;28;0.528925;122.182
3;11;fis140,inf311,inf312,inf314,;23;18.2562;122.182
4;1;fis100,qui010,hrw133,inf2,inf301,inf6,inf303,;28;0.528925;122.182
4;2;iwi131,iwg101,hrw132,dew100,inf1,inf3,inf5,inf304,inf313,;29;2.98347;122.182
4;3;inf302,inf134,inf260,mat021,inf4,inf7,;27;0.0743805;122.182
4;4;inf253,inf239,inf270,inf152,mat022,inf245,;32;22.3471;122.182
4;5;inf236,inf276,inf221,mat023,inf155,inf246,;32;22.3471;122.182
4;6;inf225,inf266,iwn170,inf280,inf292,inf256,;30;7.43801;122.182
4;7;inf322,mat024,inf293,inf295,inf343,;26;1.61984;122.182
4;8;inf360,inf285,icn270,fis110,;23;18.2562;122.182
4;9;inf228,inf309,fis120,dew101,;22;27.8017;122.182
4;10;inf310,fis130,;28;0.528925;122.182
4;11;fis140,inf311,inf312,inf314,;23;18.2562;122.182
5;1;fis100,qui010,hrw133,inf2,inf301,inf6,inf303,;28;0.528925;122.182
5;2;iwi131,iwg101,hrw132,dew100,inf1,inf3,inf5,inf304,inf313,;29;2.98347;122.182
5;3;inf134,inf260,mat021,inf4,inf302,inf7,;27;0.0743805;122.182
5;4;inf253,inf239,inf270,inf152,mat022,inf245,;32;22.3471;122.182
5;5;inf236,inf276,inf221,mat023,inf155,inf246,;32;22.3471;122.182
