id_sol;period;courses;total_credits;period_fit;total_fit
1;1;iwi131,ili260,hcw310,iwg101,hxwxx1,ili243,ici315,;16;1;4
1;2;ili134,ili231,mat111,fis100,dew100,hrw150,;17;0;4
1;3;ili252,ili273,dew101,iwn170,ici344,hrw110,;17;0;4
1;4;ili142,mat112,ili274,ili363,iln230,;17;0;4
1;5;ili242,mat121,ili151,ili238,ili362,;17;0;4
1;6;mat122,fis110,ili331,ili334,;17;0;4
1;7;mat113,fis120,fis130,mat123,ici313,;18;1;4
1;8;mat260,mat124,mat270,mat210,hrw100,;18;1;4
1;9;ili221,ile260,ici393,ici314,ili281,;16;1;4
1;10;ili237,icn336,ili381,ili355,ild208,;17;0;4
1;11;fis140,ici332,dewxx0,hcw311,iwn270,iwn261,ici367,;17;0;4
1;12;ici382,ili275,iwm185,hxwxx2,qui104,iwi365,;17;0;4
2;1;iwi131,ili260,hcw310,iwg101,hxwxx1,ili243,ici315,;16;1;4
2;2;dew100,fis100,mat111,ili134,ili231,hrw150,;17;0;4
2;3;dew101,ili252,ili273,iwn170,ici344,hrw110,;17;0;4
2;4;mat112,ili142,ili274,ili363,iln230,;17;0;4
2;5;mat121,ili242,ili238,ili362,ili151,;17;0;4
2;6;fis110,mat122,ili334,ili331,;17;0;4
2;7;mat113,mat123,ici313,fis120,fis130,;18;1;4
2;8;mat124,mat260,mat210,mat270,hrw100,;18;1;4
2;9;ili221,ici314,ici393,ili281,ile260,;16;1;4
2;10;ili237,ili355,ili381,icn336,ild208,;17;0;4
2;11;iwn261,dewxx0,ici332,fis140,hcw311,iwn270,ici367,;17;0;4
2;12;ici382,ili275,iwm185,hxwxx2,qui104,iwi365,;17;0;4
3;1;hcw310,iwi131,ili260,iwg101,hxwxx1,ili243,ici315,;16;1;4
3;2;dew100,fis100,mat111,ili134,ili231,hrw150,;17;0;4
3;3;dew101,ili252,ili273,iwn170,ici344,hrw110,;17;0;4
3;4;mat112,ili142,ili274,ili363,iln230,;17;0;4
3;5;mat121,ili242,ili238,ili362,ili151,;17;0;4
3;6;fis110,mat122,ili334,ili331,;17;0;4
3;7;mat113,mat123,ici313,fis120,fis130,;18;1;4
3;8;mat124,mat260,mat210,mat270,hrw100,;18;1;4
3;9;ili221,ici314,ici393,ili281,ile260,;16;1;4
3;10;ili237,ili355,ili381,icn336,ild208,;17;0;4
3;11;hcw311,dewxx0,ici332,fis140,iwn270,iwn261,ici367,;17;0;4
3;12;ici382,ili275,iwm185,hxwxx2,qui104,iwi365,;17;0;4
4;1;iwi131,ili260,hcw310,iwg101,hxwxx1,ili243,ici315,;16;1;4
4;2;dew100,fis100,mat111,ili134,ili231,hrw150,;17;0;4
4;3;dew101,ili252,ili273,iwn170,ici344,hrw110,;17;0;4
4;4;mat112,ili142,ili274,ili363,iln230,;17;0;4
4;5;mat121,ili242,ili238,ili362,ili151,;17;0;4
4;6;fis110,mat122,ili334,ili331,;17;0;4
4;7;mat113,mat123,ici313,fis120,fis130,;18;1;4
4;8;mat124,mat260,mat210,mat270,hrw100,;18;1;4
4;9;ili221,ici314,ici393,ili281,ile260,;16;1;4
4;10;ili237,ili355,ili381,icn336,ild208,;17;0;4
4;11;dewxx0,ici332,fis140,hcw311,iwn270,iwn261,ici367,;17;0;4
4;12;ici382,ili275,iwm185,hxwxx2,qui104,iwi365,;17;0;4
5;1;iwg101,iwi131,ili260,hcw310,hxwxx1,ili243,ici315,;16;1;6
5;2;dew100,fis100,mat111,ili134,ili231,hrw150,;17;0;6
5;3;dew101,ili252,ili273,iwn170,ici344,hrw110,;17;0;6
5;4;mat112,ili142,ili274,ili363,iln230,;17;0;6
5;5;mat121,ili242,ili238,ili362,ili151,;17;0;6
5;6;fis110,mat122,ili334,ili331,;17;0;6
5;7;mat113,mat123,ici313,fis120,fis130,;18;1;6
5;8;mat124,mat260,mat210,mat270,hrw100,;18;1;6
5;9;ili221,ici314,ici393,ili281,ile260,;16;1;6
5;10;ili237,ili355,ili381,icn336,ild208,;17;0;6
5;11;ici332,fis140,hcw311,iwn270,iwn261,ici367,;16;1;6
5;12;dewxx0,ici382,ili275,iwm185,hxwxx2,qui104,iwi365,;18;1;6
6;1;iwg101,iwi131,ili260,hcw310,hxwxx1,ili243,ici315,;16;1;12
6;2;dew100,fis100,mat111,ili134,ili231,hrw150,;17;0;12
6;3;dew101,ili252,ili238,ili273,iwn170,hrw110,;17;0;12
6;4;mat112,ili142,ili274,ili363,iln230,;17;0;12
6;5;mat121,ili242,ili362,ili151,ici344,;17;0;12
6;6;fis110,mat122,ili334,ili331,;17;0;12
6;7;mat113,mat123,ici313,fis120,fis130,ici367,;20;9;12
6;8;mat124,mat260,mat210,mat270,;16;1;12
6;9;ili221,ici314,ici393,ili281,ile260,;16;1;12
6;10;ili237,ili355,ili381,icn336,ild208,;17;0;12
6;11;dewxx0,fis140,hcw311,qui104,iwn270,hrw100,iwn261,;17;0;12
6;12;ici382,ili275,ici332,iwm185,hxwxx2,iwi365,;17;0;12
7;1;iwi131,ili260,hcw310,iwg101,hxwxx1,ili243,ici315,;16;1;12
7;2;dew100,fis100,mat111,ili134,ili231,hrw150,;17;0;12
