id_sol;period;courses;total_credits;period_fit;total_fit
1;1;iwi131,fis100,mat190,hcw310,iei162,iwn170,;17;0.140625;1.875
1;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;1.875
1;3;iei134,iei141,fis101,iwn261,iwi365,;17;0.140625;1.875
1;4;iei231,iei142,mat193,iei273,iei261,;17;0.140625;1.875
1;5;iei132,iei233,dew101,mat194,hcw311,iei232,;16;0.390625;1.875
1;6;iei241,mat195,iei272,iei219,iei262,;16;0.390625;1.875
1;7;iei248,iei281,fis102,iei274,iwn270,;17;0.140625;1.875
1;8;iei133,iei238,dewxx0,iwg101,iei161,hrw130,iei218,;17;0.140625;1.875
2;1;iwi131,fis100,mat190,hcw310,iei162,iwn170,;17;0.140625;1.875
2;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;1.875
2;3;iei134,iei141,fis101,iwn261,iwi365,;17;0.140625;1.875
2;4;iei231,iei142,mat193,iei273,iei261,;17;0.140625;1.875
2;5;iei132,iei233,dew101,mat194,hcw311,iei232,;16;0.390625;1.875
2;6;iei241,mat195,iei272,iei219,iei262,;16;0.390625;1.875
2;7;iei248,iei281,fis102,iei274,iwn270,;17;0.140625;1.875
2;8;iei133,iei238,dewxx0,iwg101,iei161,hrw130,iei218,;17;0.140625;1.875
3;1;iwi131,fis100,mat190,hcw310,iei162,iwn170,;17;0.140625;1.875
3;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;1.875
3;3;iei134,iei141,fis101,iwn261,iwi365,;17;0.140625;1.875
3;4;iei231,iei142,mat193,iei273,iei261,;17;0.140625;1.875
3;5;iei132,iei233,dew101,mat194,hcw311,iei232,;16;0.390625;1.875
3;6;iei241,mat195,iei272,iei219,iei262,;16;0.390625;1.875
3;7;iei248,iei281,fis102,iei274,iwn270,;17;0.140625;1.875
3;8;iei133,iei238,dewxx0,iwg101,iei161,hrw130,iei218,;17;0.140625;1.875
4;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;5.875
4;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;5.875
4;3;iwn261,fis101,iei134,iei141,iwi365,;17;0.140625;5.875
4;4;iei261,mat193,iei231,iei142,iei273,;17;0.140625;5.875
4;5;dew101,mat194,hcw311,iei233,iei232,fis102,;18;1.89062;5.875
4;6;iei262,mat195,iei241,iei272,iei219,;16;0.390625;5.875
4;7;iei281,iei132,iei248,iei274,iwn270,;15;2.64062;5.875
4;8;iei161,dewxx0,iwg101,iei133,iei238,hrw130,iei218,;17;0.140625;5.875
5;1;mat190,hcw310,iwi131,iei162,iwn170,hxwxx2,;15;2.64062;5.875
5;2;hfw120,dew100,mat192,mat191,hxwxx1,iei271,fis100,;18;1.89062;5.875
5;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;5.875
5;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;5.875
5;5;dew101,mat194,hcw311,iei132,iei233,iei232,;16;0.390625;5.875
5;6;mat195,iei241,iei272,iei219,iei262,;16;0.390625;5.875
5;7;iei281,fis102,iei248,iei274,iwn270,;17;0.140625;5.875
5;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;5.875
6;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;5.875
6;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;5.875
6;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;5.875
6;4;mat193,iei231,iei273,iei261,iei262,;17;0.140625;5.875
6;5;dew101,mat194,hcw311,iei233,iei232,iei142,;16;0.390625;5.875
6;6;mat195,fis102,iei241,iei219,iei272,;18;1.89062;5.875
6;7;iei281,iei132,iei248,iei274,iwn270,;15;2.64062;5.875
6;8;iwg101,dewxx0,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;5.875
7;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;5.875
7;2;dew100,mat192,mat191,hxwxx1,hxwxx2,hfw120,iwn261,;16;0.390625;5.875
7;3;fis101,iei134,iei141,iei271,iwi365,;17;0.140625;5.875
7;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;5.875
7;5;dew101,mat194,hcw311,iei233,iei232,iei262,;16;0.390625;5.875
7;6;mat195,fis102,iei241,iei272,iei219,;18;1.89062;5.875
7;7;iei281,iei132,iei248,iei274,iwn270,;15;2.64062;5.875
7;8;iwg101,dewxx0,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;5.875
8;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;5.875
8;2;hxwxx2,dew100,mat192,mat191,hxwxx1,iei271,hfw120,;16;0.390625;5.875
8;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;5.875
8;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;5.875
8;5;dew101,mat194,hcw311,iei233,iei232,iei262,;16;0.390625;5.875
8;6;mat195,fis102,iei241,iei272,iei219,;18;1.89062;5.875
8;7;iei281,iei132,iei248,iei274,iwn270,;15;2.64062;5.875
8;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;5.875
9;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;5.875
9;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;5.875
9;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;5.875
9;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;5.875
9;5;dew101,mat194,hcw311,iei233,iei232,iei262,;16;0.390625;5.875
9;6;mat195,fis102,iei241,iei219,iwn270,;18;1.89062;5.875
9;7;iei281,iei132,iei248,iei272,iei274,;15;2.64062;5.875
9;8;iei218,dewxx0,iwg101,iei133,iei238,iei161,hrw130,;17;0.140625;5.875
10;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;5.875
10;2;hxwxx2,dew100,mat192,mat191,hxwxx1,iei271,hfw120,;16;0.390625;5.875
10;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;5.875
10;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;5.875
10;5;dew101,mat194,hcw311,iei233,iei232,iei262,;16;0.390625;5.875
10;6;mat195,fis102,iei241,iei272,iei219,;18;1.89062;5.875
10;7;iei281,iei132,iei248,iei274,iwn270,;15;2.64062;5.875
10;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;5.875
11;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;13.875
11;2;hxwxx2,dew100,mat192,mat191,hxwxx1,iei271,hfw120,;16;0.390625;13.875
11;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;13.875
11;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;13.875
11;5;dew101,mat194,hcw311,iei233,iei232,iei262,;16;0.390625;13.875
11;6;mat195,fis102,iei272,iei219,;14;6.89062;13.875
11;7;iei281,iei132,iei248,iei274,iwn270,iei241,;19;5.64062;13.875
11;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;13.875
12;1;iwn170,mat190,hcw310,iwi131,iei162,;14;6.89062;13.875
12;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,fis100,;19;5.64062;13.875
12;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;13.875
12;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;13.875
12;5;dew101,mat194,hcw311,iei132,iei233,iei232,;16;0.390625;13.875
12;6;mat195,iei241,iei272,iei219,iei262,;16;0.390625;13.875
12;7;iei281,fis102,iei248,iei274,iwn270,;17;0.140625;13.875
12;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;13.875
13;1;iwn170,mat190,hcw310,iwi131,iei162,;14;6.89062;17.875
13;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,fis100,;19;5.64062;17.875
13;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;17.875
13;4;mat193,iei231,iei142,iei273,iei261,hcw311,;18;1.89062;17.875
13;5;dew101,mat194,iei132,iei233,iei232,;15;2.64062;17.875
13;6;mat195,iei241,iei272,iei219,iei262,;16;0.390625;17.875
13;7;iei281,fis102,iei248,iei274,iwn270,;17;0.140625;17.875
13;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;17.875
14;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;19.875
14;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;19.875
14;3;iwn261,fis101,iei134,iei141,iwi365,;17;0.140625;19.875
14;4;iei261,mat193,iei231,iei142,iei273,;17;0.140625;19.875
14;5;iei262,dew101,mat194,hcw311,iei132,iei233,iei232,;19;5.64062;19.875
14;6;mat195,iei241,iei272,iei219,;13;13.1406;19.875
14;7;iei281,fis102,iei248,iei274,iwn270,;17;0.140625;19.875
14;8;iei161,dewxx0,iwg101,iei133,iei238,hrw130,iei218,;17;0.140625;19.875
15;1;mat190,hcw310,iwi131,iei162,iwn170,;14;6.89062;27.875
15;2;mat191,mat192,fis100,dew100,hxwxx1,hxwxx2,hfw120,;16;0.390625;27.875
15;3;fis101,iei134,iei141,iei271,iwn261,iwi365,;20;11.3906;27.875
15;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;27.875
15;5;mat194,dew101,iei132,iei233,iei232,iei262,;18;1.89062;27.875
15;6;mat195,hcw311,iei241,iei272,iei219,;14;6.89062;27.875
15;7;fis102,iei281,iei248,iei274,iwn270,;17;0.140625;27.875
15;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;27.875
16;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;29.875
16;2;dew100,mat192,mat191,hxwxx1,hxwxx2,hfw120,;13;13.1406;29.875
16;3;fis101,iei134,iei141,iei271,iwn261,iwi365,;20;11.3906;29.875
16;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;29.875
16;5;dew101,mat194,hcw311,iei233,iei232,iei262,;16;0.390625;29.875
16;6;mat195,fis102,iei241,iei272,iei219,;18;1.89062;29.875
16;7;iei281,iei132,iei248,iei274,iwn270,;15;2.64062;29.875
16;8;iwg101,dewxx0,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;29.875
17;1;fis100,mat190,hcw310,iwi131,iei162,iwn170,;17;0.140625;29.875
17;2;dew100,mat192,mat191,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;29.875
17;3;fis101,iei134,iei141,iei273,iwn261,iwi365,;20;11.3906;29.875
17;4;mat193,iei231,iei142,iei261,;14;6.89062;29.875
17;5;dew101,mat194,iei233,iei232,iei262,;15;2.64062;29.875
17;6;mat195,fis102,iei241,iei272,iei219,hcw311,;19;5.64062;29.875
17;7;iei281,iei132,iei248,iei274,iwn270,;15;2.64062;29.875
17;8;hrw130,dewxx0,iwg101,iei133,iei238,iei161,iei218,;17;0.140625;29.875
18;1;mat190,hcw310,iwi131,iei162,iwn170,;14;6.89062;29.875
18;2;hxwxx2,dew100,fis100,mat192,mat191,hxwxx1,iei271,hfw120,;19;5.64062;29.875
18;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;29.875
18;4;mat193,hcw311,iei231,iei142,iei273,iei261,;18;1.89062;29.875
18;5;dew101,mat194,iei132,iei233,iei232,iei262,;18;1.89062;29.875
18;6;mat195,iei241,iei272,iei219,;13;13.1406;29.875
18;7;iei281,fis102,iei248,iei274,iwn270,;17;0.140625;29.875
18;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;29.875
19;1;mat190,fis100,hcw310,iwi131,iei162,iwn170,;17;0.140625;41.875
19;2;mat191,mat192,dew100,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;41.875
19;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;41.875
19;4;mat193,iei231,iei142,iei273,iei261,;17;0.140625;41.875
19;5;mat194,dew101,hcw311,iei132,iei233,iei232,;16;0.390625;41.875
19;6;fis102,mat195,iei241,iei272,iei219,iei262,;21;19.1406;41.875
19;7;iei281,iei248,iei274,iwn270,;12;21.3906;41.875
19;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;41.875
20;1;mat190,fis100,hcw310,iwi131,iei162,iwn170,;17;0.140625;45.875
20;2;mat191,mat192,dew100,hxwxx1,iei271,hxwxx2,hfw120,;16;0.390625;45.875
20;3;fis101,iei134,iei141,iwn261,iwi365,;17;0.140625;45.875
20;4;mat193,hcw311,iei231,iei142,iei273,iei261,;18;1.89062;45.875
20;5;mat194,dew101,iei132,iei233,iei232,;15;2.64062;45.875
20;6;fis102,mat195,iei241,iei272,iei219,iei262,;21;19.1406;45.875
20;7;iei281,iei248,iei274,iwn270,;12;21.3906;45.875
20;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;45.875
21;1;iei162,fis100,mat190,hcw310,iwi131,iwn170,;17;0.140625;53.875
21;2;dew100,mat192,mat191,hxwxx1,hxwxx2,hfw120,;13;13.1406;53.875
21;3;iei271,fis101,iei134,iei141,iwn261,iwi365,;20;11.3906;53.875
21;4;iei273,mat193,iei231,iei142,iei261,;17;0.140625;53.875
21;5;iei232,mat194,hcw311,iei132,iei233,iei262,;18;1.89062;53.875
21;6;iei272,iei219,dew101,mat195,fis102,iei241,;19;5.64062;53.875
21;7;iei274,iei281,iei248,iwn270,;12;21.3906;53.875
21;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;53.875
22;1;iei162,fis100,mat190,hcw310,iwi131,iwn170,;17;0.140625;53.875
22;2;dew100,mat192,mat191,hxwxx1,hxwxx2,hfw120,;13;13.1406;53.875
22;3;iei271,fis101,iei134,iei141,iwn261,iwi365,;20;11.3906;53.875
22;4;iei273,mat193,iei231,iei142,iei261,;17;0.140625;53.875
22;5;iei232,dew101,mat194,iei132,iei233,iei262,;18;1.89062;53.875
22;6;iei272,iei219,mat195,fis102,hcw311,iei241,;19;5.64062;53.875
22;7;iei274,iei281,iei248,iwn270,;12;21.3906;53.875
22;8;dewxx0,iwg101,iei133,iei238,iei161,hrw130,iei218,;17;0.140625;53.875
23;1;mat190,fis100,hcw310,iwi131,iei162,iwn170,;17;0.140625;53.875
23;2;mat191,mat192,dew100,hxwxx1,hxwxx2,hfw120,;13;13.1406;53.875
