id_sol;period;courses;total_credits;period_fit;total_fit
1;1;iwi131,dew100,inf3,inf6,inf312,inf7,inf304,inf314,;28;0.0330578;1.63636
1;2;inf134,iwg101,fis100,dew101,hrw133,inf2,inf303,;28;0.0330578;1.63636
1;3;inf253,inf239,inf260,mat021,inf302,;28;0.0330578;1.63636
1;4;inf270,mat022,fis110,inf245,hrw132,;28;0.0330578;1.63636
1;5;inf236,inf276,mat023,fis120,inf246,;29;0.669422;1.63636
1;6;inf225,iwn170,inf280,inf292,fis130,;29;0.669422;1.63636
1;7;inf322,inf266,inf293,fis140,inf256,;28;0.0330578;1.63636
1;8;inf360,inf152,mat024,icn270,inf295,;28;0.0330578;1.63636
1;9;inf228,inf309,inf221,inf155,inf1,inf5,;28;0.0330578;1.63636
1;10;inf310,inf285,;28;0.0330578;1.63636
1;11;inf4,inf343,qui010,inf301,inf311,inf313,;28;0.0330578;1.63636
2;1;iwi131,dew100,inf3,inf6,inf312,inf7,inf304,inf314,;28;0.0330578;1.63636
2;2;inf134,iwg101,fis100,dew101,hrw133,inf2,inf303,;28;0.0330578;1.63636
2;3;mat021,inf253,inf239,inf260,inf302,;28;0.0330578;1.63636
2;4;mat022,inf270,inf245,fis110,hrw132,;28;0.0330578;1.63636
2;5;mat023,inf236,inf276,inf246,fis120,;29;0.669422;1.63636
2;6;inf225,inf292,inf280,iwn170,fis130,;29;0.669422;1.63636
2;7;inf322,inf266,inf256,inf293,fis140,;28;0.0330578;1.63636
2;8;mat024,inf152,inf360,inf295,icn270,;28;0.0330578;1.63636
2;9;inf221,inf228,inf309,inf155,inf1,inf5,;28;0.0330578;1.63636
2;10;inf285,inf310,;28;0.0330578;1.63636
2;11;inf343,qui010,inf4,inf301,inf311,inf313,;28;0.0330578;1.63636
3;1;inf7,iwi131,dew100,inf3,inf6,inf312,inf304,inf314,;28;0.0330578;1.63636
3;2;inf134,iwg101,fis100,dew101,hrw133,inf2,inf303,;28;0.0330578;1.63636
3;3;inf253,inf239,inf260,mat021,inf302,;28;0.0330578;1.63636
3;4;inf270,mat022,fis110,inf245,hrw132,;28;0.0330578;1.63636
3;5;inf236,inf276,mat023,fis120,inf246,;29;0.669422;1.63636
3;6;inf225,iwn170,inf280,inf292,fis130,;29;0.669422;1.63636
3;7;inf322,inf266,inf293,fis140,inf256,;28;0.0330578;1.63636
3;8;inf360,inf152,mat024,icn270,inf295,;28;0.0330578;1.63636
3;9;inf228,inf309,inf221,inf155,inf1,inf5,;28;0.0330578;1.63636
3;10;inf310,inf285,;28;0.0330578;1.63636
3;11;inf343,qui010,inf4,inf301,inf311,inf313,;28;0.0330578;1.63636
4;1;inf7,iwi131,dew100,inf3,inf6,inf312,inf304,inf314,;28;0.0330578;1.63636
4;2;inf134,iwg101,fis100,dew101,hrw133,inf2,inf303,;28;0.0330578;1.63636
4;3;inf253,inf239,inf260,mat021,inf302,;28;0.0330578;1.63636
4;4;inf270,mat022,fis110,inf245,hrw132,;28;0.0330578;1.63636
4;5;inf236,inf276,mat023,fis120,inf246,;29;0.669422;1.63636
4;6;inf225,iwn170,inf280,inf292,fis130,;29;0.669422;1.63636
4;7;inf322,inf266,inf293,fis140,inf256,;28;0.0330578;1.63636
4;8;inf360,inf152,mat024,icn270,inf295,;28;0.0330578;1.63636
4;9;inf228,inf309,inf221,inf155,inf1,inf5,;28;0.0330578;1.63636
4;10;inf310,inf285,;28;0.0330578;1.63636
4;11;inf343,qui010,inf4,inf301,inf311,inf313,;28;0.0330578;1.63636
5;1;iwi131,dew100,inf3,inf6,inf312,inf7,inf304,inf314,;28;0.0330578;1.63636
5;2;inf134,iwg101,fis100,dew101,hrw133,inf2,inf303,;28;0.0330578;1.63636
5;3;mat021,inf253,inf239,inf260,inf302,;28;0.0330578;1.63636
5;4;mat022,inf270,inf245,fis110,hrw132,;28;0.0330578;1.63636
5;5;mat023,inf236,inf276,inf246,fis120,;29;0.669422;1.63636
5;6;inf225,inf292,inf280,iwn170,fis130,;29;0.669422;1.63636
5;7;inf322,inf266,inf256,inf293,fis140,;28;0.0330578;1.63636
5;8;mat024,inf152,inf360,inf295,icn270,;28;0.0330578;1.63636
5;9;inf221,inf228,inf309,inf155,inf1,inf5,;28;0.0330578;1.63636
5;10;inf285,inf310,;28;0.0330578;1.63636
5;11;inf343,qui010,inf4,inf301,inf311,inf313,;28;0.0330578;1.63636
6;1;iwi131,dew100,inf3,inf6,inf312,inf7,inf304,inf314,;28;0.0330578;1.63636
6;2;inf134,iwg101,fis100,dew101,hrw133,inf2,inf303,;28;0.0330578;1.63636
6;3;inf253,inf239,inf260,mat021,inf302,;28;0.0330578;1.63636
6;4;inf270,mat022,fis110,inf245,hrw132,;28;0.0330578;1.63636
6;5;inf236,inf276,mat023,fis120,inf246,;29;0.669422;1.63636
6;6;inf225,iwn170,inf280,inf292,fis130,;29;0.669422;1.63636
6;7;inf322,inf266,inf293,fis140,inf256,;28;0.0330578;1.63636
6;8;inf360,inf152,mat024,icn270,inf295,;28;0.0330578;1.63636
6;9;inf228,inf309,inf221,inf155,inf1,inf5,;28;0.0330578;1.63636
6;10;inf310,inf285,;28;0.0330578;1.63636
6;11;inf301,inf343,qui010,inf4,inf311,inf313,;28;0.0330578;1.63636
7;1;iwi131,dew100,inf3,inf6,inf312,inf7,inf304,inf314,;28;0.0330578;1.63636
7;2;inf134,iwg101,fis100,dew101,hrw133,inf2,inf303,;28;0.0330578;1.63636
7;3;inf253,inf239,inf260,mat021,inf302,;28;0.0330578;1.63636
7;4;inf270,mat022,fis110,inf245,hrw132,;28;0.0330578;1.63636
7;5;inf236,inf276,mat023,fis120,inf246,;29;0.669422;1.63636
7;6;inf225,iwn170,inf280,inf292,fis130,;29;0.669422;1.63636
