id_sol;period;courses;total_credits;period_fit;total_fit
1;1;iwi131,iwg101,inf1,inf5,inf301,inf6,inf303,inf311,;29;1;8
1;2;inf260,fis100,qui010,inf2,inf3,inf312,inf314,;30;0;8
1;3;inf134,inf270,mat021,dew100,inf302,inf304,;30;0;8
1;4;inf253,inf239,inf276,inf152,mat022,inf245,;32;4;8
1;5;inf236,inf266,mat023,fis110,inf246,;30;0;8
1;6;inf225,inf221,fis130,fis120,inf256,;31;1;8
1;7;inf322,mat024,iwn170,inf280,inf343,hrw132,;29;1;8
1;8;inf360,inf285,icn270,inf292,fis140,inf7,;30;0;8
1;9;inf228,inf309,inf293,inf295,inf155,inf4,;29;1;8
1;10;inf310,dew101,hrw133,inf313,;30;0;8
2;1;iwi131,iwg101,inf1,inf5,inf301,inf6,inf303,inf311,;29;1;8
2;2;inf260,fis100,qui010,inf2,inf3,inf312,inf314,;30;0;8
2;3;mat021,inf134,inf270,dew100,inf302,inf304,;30;0;8
2;4;mat022,inf152,inf253,inf239,inf276,inf245,;32;4;8
2;5;mat023,inf236,inf266,inf246,fis110,;30;0;8
2;6;inf221,inf225,inf256,fis130,fis120,;31;1;8
2;7;mat024,inf322,inf343,inf280,iwn170,hrw132,;29;1;8
2;8;inf285,inf360,inf292,icn270,fis140,inf7,;30;0;8
2;9;inf228,inf309,inf155,inf295,inf293,inf4,;29;1;8
2;10;inf310,dew101,hrw133,inf313,;30;0;8
3;1;iwi131,iwg101,inf1,inf5,inf301,inf6,inf303,inf311,;29;1;8
3;2;inf260,fis100,qui010,inf2,inf3,inf312,inf314,;30;0;8
3;3;inf134,inf270,mat021,dew100,inf302,inf304,;30;0;8
3;4;inf253,inf239,inf276,inf152,mat022,inf245,;32;4;8
3;5;inf236,inf266,mat023,fis110,inf246,;30;0;8
3;6;inf225,inf221,fis130,fis120,inf256,;31;1;8
3;7;inf322,mat024,iwn170,inf280,inf343,hrw132,;29;1;8
3;8;inf7,inf360,inf285,icn270,inf292,fis140,;30;0;8
3;9;inf228,inf309,inf293,inf295,inf155,inf4,;29;1;8
3;10;inf310,dew101,hrw133,inf313,;30;0;8
4;1;iwi131,iwg101,inf1,inf5,inf301,inf6,inf303,inf311,;29;1;8
4;2;inf260,fis100,qui010,inf2,inf3,inf312,inf314,;30;0;8
4;3;inf134,inf270,mat021,dew100,inf302,inf304,;30;0;8
4;4;inf253,inf239,inf276,inf152,mat022,inf245,;32;4;8
4;5;inf236,inf266,mat023,fis110,inf246,;30;0;8
4;6;inf225,inf221,fis130,fis120,inf256,;31;1;8
4;7;inf322,mat024,iwn170,inf280,inf343,hrw132,;29;1;8
4;8;inf7,inf360,inf285,icn270,inf292,fis140,;30;0;8
4;9;inf228,inf309,inf293,inf295,inf155,inf4,;29;1;8
4;10;inf310,dew101,hrw133,inf313,;30;0;8
5;1;iwi131,iwg101,inf1,inf5,inf301,inf6,inf303,inf311,;29;1;8
5;2;inf260,fis100,qui010,inf2,inf3,inf312,inf314,;30;0;8
5;3;dew100,inf134,inf270,mat021,inf302,inf304,;30;0;8
