id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf5,fis100,hrw133,inf301,inf6,inf303,inf314,;28;4;26
1;2;iwi131,iwg101,dew100,inf3,inf302,inf312,inf7,inf313,;29;1;26
1;3;inf134,inf260,mat021,hrw132,dew101,inf4,inf311,;30;0;26
1;4;inf253,inf239,inf270,inf152,mat022,inf245,;32;4;26
1;5;inf236,inf276,inf221,mat023,inf155,inf246,;32;4;26
1;6;inf225,inf266,iwn170,inf280,inf292,inf256,;30;0;26
1;7;inf322,mat024,icn270,inf293,inf295,inf343,;31;1;26
1;8;inf360,inf285,fis110,qui010,inf1,inf2,inf304,;32;4;26
1;9;inf228,inf309,fis130,fis120,;28;4;26
1;10;inf310,fis140,;28;4;26
2;1;fis100,hrw133,inf5,inf301,inf6,inf303,inf314,;28;4;26
2;2;inf7,iwi131,iwg101,dew100,inf3,inf302,inf312,inf313,;29;1;26
2;3;inf134,inf260,mat021,hrw132,dew101,inf4,inf311,;30;0;26
2;4;inf253,inf239,inf270,inf152,mat022,inf245,;32;4;26
2;5;inf236,inf276,inf221,mat023,inf155,inf246,;32;4;26
2;6;inf225,inf266,iwn170,inf280,inf292,inf256,;30;0;26
2;7;inf322,mat024,icn270,inf293,inf295,inf343,;31;1;26
2;8;inf360,inf285,fis110,qui010,inf1,inf2,inf304,;32;4;26
2;9;inf228,inf309,fis130,fis120,;28;4;26
2;10;inf310,fis140,;28;4;26
3;1;fis100,hrw133,inf5,inf301,inf6,inf303,inf314,;28;4;26
3;2;iwi131,iwg101,dew100,inf3,inf302,inf312,inf7,inf313,;29;1;26
3;3;mat021,inf134,inf260,hrw132,dew101,inf4,inf311,;30;0;26
3;4;mat022,inf152,inf253,inf239,inf270,inf245,;32;4;26
3;5;mat023,inf221,inf236,inf276,inf155,inf246,;32;4;26
3;6;inf225,inf266,inf256,inf292,inf280,iwn170,;30;0;26
3;7;mat024,inf322,inf343,inf295,inf293,icn270,;31;1;26
3;8;fis110,inf285,inf360,qui010,inf1,inf2,inf304,;32;4;26
3;9;inf228,inf309,fis130,fis120,;28;4;26
3;10;inf310,fis140,;28;4;26
4;1;fis100,hrw133,inf5,inf301,inf6,inf303,inf314,;28;4;26
4;2;dew100,iwi131,iwg101,inf3,inf302,inf312,inf7,inf313,;29;1;26
4;3;dew101,inf134,inf260,mat021,hrw132,inf4,inf311,;30;0;26
4;4;inf253,inf239,inf270,inf152,mat022,inf245,;32;4;26
4;5;inf236,inf276,inf221,mat023,inf155,inf246,;32;4;26
4;6;inf225,inf266,iwn170,inf280,inf292,inf256,;30;0;26
4;7;inf322,mat024,icn270,inf293,inf295,inf343,;31;1;26
4;8;inf360,inf285,fis110,qui010,inf1,inf2,inf304,;32;4;26
4;9;inf228,inf309,fis130,fis120,;28;4;26
4;10;inf310,fis140,;28;4;26
5;1;fis100,hrw133,inf5,inf301,inf6,inf303,inf314,;28;4;26
5;2;iwi131,iwg101,dew100,inf3,inf302,inf312,inf7,inf313,;29;1;26
5;3;inf134,inf260,mat021,hrw132,dew101,inf4,inf311,;30;0;26
5;4;inf253,inf239,inf270,inf152,mat022,inf245,;32;4;26
5;5;inf236,inf276,inf221,mat023,inf155,inf246,;32;4;26
5;6;inf225,inf266,iwn170,inf280,inf292,inf256,;30;0;26
5;7;inf322,mat024,icn270,inf293,inf295,inf343,;31;1;26
5;8;inf2,inf360,inf285,fis110,qui010,inf1,inf304,;32;4;26
