id_sol;period;courses;total_credits;period_fit;total_fit
1;1;mat022,inf6,inf5,inf313,inf312,;21;0.173611;6.91667
1;2;inf134,inf260,inf307,inf306,;20;0.340279;6.91667
1;3;inf152,inf253,inf245,inf305,;20;0.340279;6.91667
1;4;inf239,inf246,inf3,inf7,inf4,inf311,;21;0.173611;6.91667
1;5;fis120,inf270,inf314,inf2,;20;0.340279;6.91667
1;6;mat023,inf236,inf276,inf256,;22;2.00694;6.91667
1;7;inf292,inf225,inf266,inf308,;20;0.340279;6.91667
1;8;inf155,inf322,inf280,iwn170,;20;0.340279;6.91667
1;9;inf295,mat024,inf221,inf343,;21;0.173611;6.91667
1;10;inf285,inf360,inf293,icn270,;20;0.340279;6.91667
1;11;fis140,inf228,inf309,;20;0.340279;6.91667
1;12;inf310,inf1,;22;2.00694;6.91667
2;1;mat022,inf6,inf5,inf313,inf312,;21;0.173611;6.91667
2;2;inf134,inf260,inf307,inf306,;20;0.340279;6.91667
2;3;inf152,inf253,inf245,inf305,;20;0.340279;6.91667
2;4;inf239,inf246,inf3,inf7,inf4,inf311,;21;0.173611;6.91667
2;5;fis120,inf270,inf314,inf2,;20;0.340279;6.91667
2;6;mat023,inf236,inf276,inf256,;22;2.00694;6.91667
2;7;inf292,inf225,inf266,inf308,;20;0.340279;6.91667
2;8;inf155,inf322,inf280,iwn170,;20;0.340279;6.91667
2;9;inf295,mat024,inf221,inf343,;21;0.173611;6.91667
2;10;inf285,inf360,inf293,icn270,;20;0.340279;6.91667
2;11;fis140,inf228,inf309,;20;0.340279;6.91667
2;12;inf310,inf1,;22;2.00694;6.91667
3;1;inf313,mat022,inf6,inf5,inf312,;21;0.173611;6.91667
3;2;inf307,inf134,inf260,inf306,;20;0.340279;6.91667
3;3;inf152,inf253,inf245,inf305,;20;0.340279;6.91667
3;4;inf239,inf246,inf3,inf7,inf4,inf311,;21;0.173611;6.91667
3;5;fis120,inf270,inf314,inf2,;20;0.340279;6.91667
3;6;mat023,inf236,inf276,inf256,;22;2.00694;6.91667
3;7;inf292,inf225,inf266,inf308,;20;0.340279;6.91667
3;8;inf155,inf322,inf280,iwn170,;20;0.340279;6.91667
3;9;mat024,inf221,inf295,inf343,;21;0.173611;6.91667
3;10;inf285,inf360,inf293,icn270,;20;0.340279;6.91667
3;11;fis140,inf228,inf309,;20;0.340279;6.91667
3;12;inf310,inf1,;22;2.00694;6.91667
4;1;mat022,inf6,inf5,inf313,inf312,;21;0.173611;6.91667
4;2;inf306,inf307,inf134,inf260,;20;0.340279;6.91667
4;3;inf152,inf253,inf245,inf305,;20;0.340279;6.91667
4;4;inf239,inf246,inf3,inf7,inf4,inf311,;21;0.173611;6.91667
4;5;fis120,inf270,inf314,inf2,;20;0.340279;6.91667
4;6;mat023,inf236,inf276,inf256,;22;2.00694;6.91667
4;7;inf292,inf225,inf266,inf308,;20;0.340279;6.91667
4;8;inf155,inf322,inf280,iwn170,;20;0.340279;6.91667
4;9;mat024,inf221,inf295,inf360,;21;0.173611;6.91667
4;10;inf285,inf343,inf293,icn270,;20;0.340279;6.91667
4;11;fis140,inf228,inf309,;20;0.340279;6.91667
4;12;inf310,inf1,;22;2.00694;6.91667
5;1;mat022,inf6,inf5,inf313,inf312,;21;0.173611;6.91667
5;2;inf307,inf134,inf260,inf306,;20;0.340279;6.91667
