id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf305,inf266,inf225,inf4,inf6,inf1,fis120,inf221,;34;0.160001;1.2
1;2;inf2,inf311,inf293,inf322,inf312,inf313,inf256,inf7,;34;0.160001;1.2
1;3;inf295,inf5,inf360,inf343,inf307,inf314,mat024,;33;0.359998;1.2
1;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;1.2
1;5;inf310,fis140,icn270,;33;0.359998;1.2
2;1;inf305,inf266,inf225,inf4,inf6,inf1,fis120,inf221,;34;0.160001;1.2
2;2;inf7,inf311,inf293,inf322,inf312,inf313,inf256,inf2,;34;0.160001;1.2
2;3;inf295,inf5,inf360,inf343,inf307,inf314,mat024,;33;0.359998;1.2
2;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;1.2
2;5;inf310,fis140,icn270,;33;0.359998;1.2
3;1;inf305,inf266,inf225,inf4,inf6,inf1,fis120,inf221,;34;0.160001;1.2
3;2;inf7,inf311,inf293,inf322,inf312,inf313,inf256,inf2,;34;0.160001;1.2
3;3;inf295,inf5,inf360,inf343,inf307,inf314,mat024,;33;0.359998;1.2
3;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;1.2
3;5;inf310,fis140,icn270,;33;0.359998;1.2
4;1;inf305,inf266,inf225,inf4,inf6,inf1,fis120,inf221,;34;0.160001;1.2
4;2;inf2,inf311,inf293,inf322,inf312,inf313,inf256,inf7,;34;0.160001;1.2
4;3;inf295,inf5,inf360,inf343,inf307,inf314,mat024,;33;0.359998;1.2
4;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;1.2
4;5;inf310,fis140,icn270,;33;0.359998;1.2
5;1;inf305,inf266,inf225,inf4,inf6,inf1,fis120,inf221,;34;0.160001;1.2
5;2;inf311,inf293,inf322,inf312,inf313,inf256,inf7,inf2,;34;0.160001;1.2
5;3;inf295,inf5,inf360,inf343,inf307,inf314,mat024,;33;0.359998;1.2
5;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;1.2
5;5;inf310,fis140,icn270,;33;0.359998;1.2
6;1;inf305,inf266,inf225,inf4,inf6,inf1,fis120,inf221,;34;0.160001;1.2
6;2;inf311,inf293,inf322,inf312,inf313,inf256,inf7,inf2,;34;0.160001;1.2
6;3;inf295,inf5,inf360,inf343,inf307,inf314,mat024,;33;0.359998;1.2
6;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;1.2
6;5;inf310,fis140,icn270,;33;0.359998;1.2
7;1;inf305,inf266,inf225,inf4,inf6,fis120,inf221,;32;2.56;5.2
7;2;inf311,inf293,inf322,inf312,inf313,inf256,inf7,inf2,;34;0.160001;5.2
7;3;inf314,inf295,inf5,inf360,inf343,inf307,inf1,mat024,;35;1.96;5.2
7;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;5.2
7;5;inf310,fis140,icn270,;33;0.359998;5.2
8;1;inf305,inf266,inf225,inf4,inf6,fis120,inf221,;32;2.56;5.2
8;2;inf7,inf311,inf293,inf322,inf312,inf313,inf256,inf2,;34;0.160001;5.2
8;3;inf295,inf5,inf360,inf343,inf307,inf314,inf1,mat024,;35;1.96;5.2
8;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;5.2
8;5;inf310,fis140,icn270,;33;0.359998;5.2
9;1;inf305,inf266,inf225,inf4,inf6,fis120,inf221,;32;2.56;5.2
9;2;inf7,inf311,inf293,inf322,inf312,inf313,inf256,inf2,;34;0.160001;5.2
9;3;inf295,inf5,inf360,inf343,inf307,inf314,inf1,mat024,;35;1.96;5.2
9;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;5.2
9;5;inf310,fis140,icn270,;33;0.359998;5.2
10;1;inf305,inf266,inf225,inf4,inf6,fis120,inf221,;32;2.56;5.2
10;2;inf311,inf293,inf322,inf312,inf313,inf256,inf7,inf2,;34;0.160001;5.2
10;3;inf307,inf295,inf5,inf360,inf343,inf314,inf1,mat024,;35;1.96;5.2
10;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;5.2
10;5;inf310,fis140,icn270,;33;0.359998;5.2
11;1;inf305,inf266,inf225,inf4,inf6,fis120,inf221,;32;2.56;5.2
11;2;inf7,inf311,inf293,inf322,inf312,inf313,inf256,inf2,;34;0.160001;5.2
11;3;inf295,inf5,inf360,inf343,inf307,inf314,inf1,mat024,;35;1.96;5.2
11;4;inf228,inf309,inf306,iwn170,inf285,inf308,inf3,;34;0.160001;5.2
11;5;inf310,fis140,icn270,;33;0.359998;5.2
12;1;inf305,inf5,inf266,inf225,inf4,inf6,fis120,inf221,;34;0.160001;5.2
12;2;inf311,inf293,inf322,inf312,inf313,inf256,inf7,inf2,;34;0.160001;5.2
12;3;inf295,inf360,inf343,inf307,inf314,inf1,mat024,inf3,;35;1.96;5.2
12;4;inf306,inf228,inf309,iwn170,inf285,inf308,;32;2.56;5.2
12;5;inf310,fis140,icn270,;33;0.359998;5.2
13;1;inf305,inf266,inf225,inf4,inf6,fis120,inf221,;32;2.56;5.2
13;2;inf311,inf293,inf322,inf312,inf313,inf256,inf7,inf2,;34;0.160001;5.2
13;3;inf295,inf5,inf360,inf343,inf307,inf314,inf1,mat024,;35;1.96;5.2
13;4;inf306,inf228,inf309,iwn170,inf285,inf308,inf3,;34;0.160001;5.2
13;5;inf310,fis140,icn270,;33;0.359998;5.2
14;1;inf305,inf266,inf225,inf4,inf6,fis120,inf221,;32;2.56;5.2
14;2;inf311,inf293,inf322,inf312,inf313,inf256,inf7,inf2,;34;0.160001;5.2
