id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
1;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
1;3;inf360,inf295,inf313,inf305,;20;0;0
1;4;hrw2,inf228,inf309,inf307,;20;0;0
1;5;inf310,;20;0;0
2;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
2;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
2;3;inf360,inf295,inf313,inf305,;20;0;0
2;4;hrw2,inf228,inf309,inf307,;20;0;0
2;5;inf310,;20;0;0
3;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
3;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
3;3;inf360,inf295,inf313,inf305,;20;0;0
3;4;hrw2,inf228,inf309,inf307,;20;0;0
3;5;inf310,;20;0;0
4;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
4;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
4;3;inf360,inf295,inf313,inf305,;20;0;0
4;4;hrw2,inf228,inf309,inf307,;20;0;0
4;5;inf310,;20;0;0
5;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
5;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
5;3;inf360,inf295,inf313,inf305,;20;0;0
5;4;hrw2,inf228,inf309,inf307,;20;0;0
5;5;inf310,;20;0;0
6;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
6;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
6;3;inf360,inf295,inf313,inf305,;20;0;0
6;4;hrw2,inf228,inf309,inf307,;20;0;0
6;5;inf310,;20;0;0
7;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
7;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
7;3;inf360,inf295,inf313,inf305,;20;0;0
7;4;hrw2,inf228,inf309,inf307,;20;0;0
7;5;inf310,;20;0;0
8;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
8;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
8;3;inf360,inf295,inf313,inf305,;20;0;0
8;4;hrw2,inf228,inf309,inf307,;20;0;0
8;5;inf310,;20;0;0
9;1;inf7,inf6,inf306,inf314,inf3,inf2,inf5,;20;0;0
9;2;inf4,hrw1,inf308,inf312,inf311,;20;0;0
9;3;inf360,inf295,inf313,inf305,;20;0;0
9;4;hrw2,inf228,inf309,inf307,;20;0;0
9;5;inf310,;20;0;0
10;1;inf7,inf360,inf4,inf295,inf313,inf307,inf312,inf305,;34;0.444446;0.666667
10;2;inf228,inf309,inf306,hrw1,inf308,hrw2,inf311,;33;0.11111;0.666667
10;3;inf6,inf310,inf314,inf3,inf2,inf5,;33;0.11111;0.666667
11;1;inf360,inf295,inf306,inf314,inf3,inf2,inf5,;26;1;2
11;2;inf308,inf4,hrw1,inf312,inf305,inf311,;25;0;2
11;3;inf228,inf309,inf6,inf313,inf307,;24;1;2
11;4;inf7,inf310,hrw2,;25;0;2
12;1;inf7,inf360,inf4,inf295,inf313,inf312,inf305,inf311,;34;0.444446;8.66667
12;2;inf306,inf228,inf309,inf6,hrw1,inf308,inf307,hrw2,;35;2.77778;8.66667
12;3;inf310,inf314,inf3,inf2,inf5,;31;5.44444;8.66667
13;1;inf7,inf360,inf295,inf314,inf3,inf2,inf5,;23;4;14
13;2;inf4,hrw1,inf308,inf312,inf305,inf311,;25;0;14
13;3;inf228,inf309,inf6,inf313,inf307,;24;1;14
13;4;inf306,inf310,hrw2,;28;9;14
14;1;inf360,inf295,inf306,inf314,inf3,inf2,inf5,;26;1;14
14;2;inf4,hrw1,inf308,inf312,inf305,inf311,inf309,;27;4;14
14;3;inf228,inf313,inf307,inf6,;22;9;14
14;4;hrw2,inf310,inf7,;25;0;14
15;1;inf7,inf295,inf6,inf314,inf3,inf2,;18;4;16
15;2;inf4,hrw1,inf308,inf312,inf5,inf311,;22;4;16
15;3;inf360,inf313,hrw2,inf305,;18;4;16
15;4;inf228,inf309,inf306,inf307,;22;4;16
15;5;inf310,;20;0;16
16;1;inf7,inf295,inf6,inf314,inf3,inf2,;18;4;16
16;2;inf4,hrw1,inf308,inf312,inf5,inf311,;22;4;16
16;3;inf360,inf313,hrw2,inf305,;18;4;16
16;4;inf228,inf309,inf306,inf307,;22;4;16
16;5;inf310,;20;0;16
17;1;inf7,inf360,inf295,inf314,inf3,inf2,inf5,;23;4;104
17;2;inf4,hrw1,inf308,inf312,inf305,inf311,;25;0;104
17;3;inf228,inf309,inf6,inf313,;19;36;104
17;4;inf307,inf310,inf306,hrw2,;33;64;104
18;1;inf360,inf4,inf313,inf312,inf305,inf311,;27;4;170
18;2;inf7,inf295,inf307,inf3,;14;121;170
18;3;inf228,inf309,inf306,hrw1,inf308,hrw2,;28;9;170
18;4;inf6,inf310,inf314,inf2,inf5,;31;36;170
19;1;inf360,inf4,inf313,inf312,inf305,inf311,;27;4;246
19;2;inf7,inf295,inf307,;12;169;246
19;3;inf228,inf309,inf306,hrw1,inf308,hrw2,;28;9;246
19;4;inf6,inf310,inf314,inf3,inf2,inf5,;33;64;246
20;1;inf4,inf360,inf313,inf312,inf305,inf311,;27;4;246
20;2;inf7,inf295,inf307,;12;169;246
