id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf311,inf305,inf276,inf225,inf312,inf256,inf7,inf3,;34;0.359998;1.2
1;2;iwn170,hrw2,inf266,inf322,inf313,inf307,inf314,;33;0.160001;1.2
1;3;inf280,inf360,inf306,inf343,inf4,inf6,inf1,inf221,inf2,;33;0.160001;1.2
1;4;icn270,inf293,inf295,inf5,inf228,inf309,inf308,;34;0.359998;1.2
1;5;inf310,inf285,fis140,;33;0.160001;1.2
2;1;inf311,inf305,inf276,inf225,inf312,inf256,inf7,inf3,;34;0.359998;1.2
2;2;inf307,hrw2,inf266,inf322,inf313,inf314,iwn170,;33;0.160001;1.2
2;3;inf280,inf360,inf306,inf343,inf4,inf6,inf1,inf221,inf2,;33;0.160001;1.2
2;4;inf293,inf295,inf5,inf228,inf309,icn270,inf308,;34;0.359998;1.2
2;5;inf310,inf285,fis140,;33;0.160001;1.2
3;1;inf225,inf276,inf311,inf305,inf312,inf256,inf7,inf3,;34;0.359998;1.2
3;2;inf322,inf266,hrw2,inf313,inf307,inf314,iwn170,;33;0.160001;1.2
3;3;inf360,inf280,inf306,inf343,inf4,inf6,inf1,inf221,inf2,;33;0.160001;1.2
3;4;inf228,inf309,inf293,inf295,inf5,icn270,inf308,;34;0.359998;1.2
3;5;inf310,inf285,fis140,;33;0.160001;1.2
4;1;inf311,inf305,inf276,inf225,inf312,inf256,inf7,inf3,;34;0.359998;1.2
4;2;hrw2,inf266,inf322,inf313,inf307,inf314,iwn170,;33;0.160001;1.2
4;3;inf306,inf280,inf360,inf343,inf4,inf6,inf1,inf221,inf2,;33;0.160001;1.2
4;4;inf293,inf295,inf5,inf228,inf309,icn270,inf308,;34;0.359998;1.2
4;5;inf310,inf285,fis140,;33;0.160001;1.2
5;1;inf311,inf305,inf276,inf225,inf312,inf256,inf7,inf3,;34;0.359998;1.2
5;2;hrw2,inf266,inf322,inf313,inf307,inf314,iwn170,;33;0.160001;1.2
5;3;inf306,inf280,inf360,inf343,inf4,inf6,inf1,inf221,inf2,;33;0.160001;1.2
5;4;inf293,inf295,inf5,inf228,inf309,icn270,inf308,;34;0.359998;1.2
5;5;inf310,inf285,fis140,;33;0.160001;1.2
6;1;inf225,inf276,inf311,inf305,inf312,inf256,inf7,inf3,;34;0.359998;5.2
6;2;inf322,inf266,hrw2,inf313,inf307,inf314,iwn170,;33;0.160001;5.2
6;3;inf360,inf280,inf306,inf343,inf4,inf6,inf1,inf221,inf2,;33;0.160001;5.2
6;4;inf228,inf309,inf293,inf295,icn270,inf308,;32;1.96;5.2
6;5;inf310,inf5,inf285,fis140,;35;2.56;5.2
7;1;inf311,inf305,inf276,inf225,inf312,inf256,inf7,;32;1.96;5.2
7;2;hrw2,inf266,inf322,inf313,inf307,inf314,iwn170,inf3,;35;2.56;5.2
7;3;inf2,inf280,inf360,inf306,inf343,inf4,inf6,inf1,inf221,;33;0.160001;5.2
7;4;inf293,inf295,inf5,inf228,inf309,icn270,inf308,;34;0.359998;5.2
7;5;inf310,inf285,fis140,;33;0.160001;5.2
8;1;inf311,inf305,inf276,inf225,inf312,inf7,inf3,;29;26.449;174.857
8;2;hrw2,inf313,iwn170,inf280,;18;34.3061;174.857
8;3;inf266,inf322,inf256,inf307,inf314,inf2,;27;9.87755;174.857
8;4;inf306,inf360,inf343,inf4,inf6,inf1,inf221,;26;4.59183;174.857
8;5;inf293,inf295,inf5,inf308,;17;47.0204;174.857
8;6;inf228,inf309,icn270,inf285,fis140,;30;37.7347;174.857
8;7;inf310,;20;14.8776;174.857
9;1;inf311,inf305,inf276,inf225,inf312,inf7,inf3,;29;26.449;180.857
9;2;hrw2,inf313,iwn170,inf4,;15;78.449;180.857
9;3;inf307,inf266,inf322,inf256,inf314,inf2,;27;9.87755;180.857
9;4;inf280,inf360,inf306,inf343,inf6,inf1,inf221,;29;26.449;180.857
9;5;inf293,inf295,inf5,inf308,inf228,;27;9.87755;180.857
