id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf1,inf4,fis120,inf152,inf253,inf239,inf2,inf7,;31;0.25;4
1;2;inf245,inf221,inf155,inf236,inf270,inf307,;30;0.25;4
1;3;inf314,inf246,fis130,mat023,inf225,;30;0.25;4
1;4;inf6,inf292,inf322,inf276,iwn170,inf311,hrw2,;30;0.25;4
1;5;mat024,inf266,inf280,inf313,inf308,inf305,;31;0.25;4
1;6;inf256,fis140,inf285,inf360,inf295,inf5,;30;0.25;4
1;7;inf343,inf309,inf228,inf293,hrw1,inf3,inf306,;32;2.25;4
1;8;inf310,icn270,inf312,;30;0.25;4
2;1;inf152,inf253,inf239,inf1,inf4,fis120,inf2,inf7,;31;0.25;4
2;2;inf221,inf155,inf236,inf270,inf245,inf307,;30;0.25;4
2;3;mat023,inf225,inf246,fis130,inf314,;30;0.25;4
2;4;inf292,inf322,inf276,iwn170,inf6,inf311,hrw2,;30;0.25;4
2;5;mat024,inf266,inf256,inf313,inf308,inf305,;31;0.25;4
2;6;inf295,inf280,inf285,inf360,fis140,inf5,;30;0.25;4
2;7;inf293,inf309,inf228,inf343,hrw1,inf3,inf306,;32;2.25;4
2;8;inf310,icn270,inf312,;30;0.25;4
3;1;inf152,inf253,inf239,inf1,inf4,fis120,inf2,inf7,;31;0.25;4
3;2;inf221,inf155,inf236,inf270,inf245,inf307,;30;0.25;4
3;3;mat023,inf225,inf246,fis130,inf314,;30;0.25;4
3;4;inf292,inf322,inf276,iwn170,inf6,inf311,hrw2,;30;0.25;4
3;5;mat024,inf266,inf256,inf313,inf308,inf305,;31;0.25;4
3;6;inf295,inf280,inf285,inf360,fis140,inf5,;30;0.25;4
3;7;inf293,inf309,inf228,inf343,hrw1,inf3,inf306,;32;2.25;4
3;8;inf310,icn270,inf312,;30;0.25;4
4;1;inf152,inf253,inf239,inf1,inf4,fis120,inf2,inf7,;31;0.25;4
4;2;inf221,inf155,inf236,inf270,inf245,inf307,;30;0.25;4
4;3;mat023,inf225,inf246,fis130,inf314,;30;0.25;4
4;4;inf292,inf322,inf276,iwn170,inf6,inf311,hrw2,;30;0.25;4
4;5;mat024,inf266,inf256,inf313,inf308,inf305,;31;0.25;4
