id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf360,hrw1,inf311,inf312,inf308,inf313,;28;0.111112;0.666667
1;2;inf314,inf309,inf228,inf7,inf306,inf307,;29;0.444444;0.666667
1;3;inf310,hrw2,inf305,;28;0.111112;0.666667
2;1;hrw1,inf311,hrw2,inf360,inf314,inf308,inf313,;31;7.11111;18.6667
2;2;inf312,inf309,inf228,inf7,inf306,inf307,;29;0.444444;18.6667
2;3;inf310,inf305,;25;11.1111;18.6667
3;1;inf7,hrw1,inf311,inf312,hrw2,;18;10.5625;26.75
3;2;inf360,inf314,inf308,inf313,;20;1.5625;26.75
3;3;inf309,inf228,inf306,inf307,;22;0.5625;26.75
3;4;inf310,inf305,;25;14.0625;26.75
4;1;hrw1,inf311,inf312,hrw2,;16;27.5625;50.75
4;2;inf360,inf314,inf308,inf313,;20;1.5625;50.75
4;3;inf309,inf228,inf7,inf306,inf307,;24;7.5625;50.75
4;4;inf305,inf310,;25;14.0625;50.75
5;1;inf360,hrw1,inf314,inf308,inf7,inf313,;25;14.0625;56.75
5;2;inf312,inf309,inf311,inf307,;17;18.0625;56.75
5;3;inf228,inf306,hrw2,;18;10.5625;56.75
5;4;inf310,inf305,;25;14.0625;56.75
6;1;inf360,hrw1,inf311,inf314,inf308,inf7,inf313,;30;2.77778;64.6667
6;2;inf309,inf228,inf312,inf306,;22;40.1111;64.6667
6;3;inf307,inf310,hrw2,inf305,;33;21.7778;64.6667
7;1;inf313,inf360,hrw1,inf311,inf314,inf308,inf7,;30;2.77778;64.6667
7;2;inf309,inf228,inf312,inf306,;22;40.1111;64.6667
7;3;inf310,hrw2,inf307,inf305,;33;21.7778;64.6667
8;1;inf313,inf360,hrw1,inf311,inf314,inf308,inf7,;30;2.77778;64.6667
8;2;inf309,inf228,inf312,inf306,;22;40.1111;64.6667
8;3;inf310,hrw2,inf307,inf305,;33;21.7778;64.6667
9;1;hrw2,inf360,hrw1,inf314,inf308,inf313,;26;22.5625;112.75
9;2;inf309,inf311,inf312,inf307,;17;18.0625;112.75
9;3;inf228,inf306,;15;39.0625;112.75
9;4;inf310,inf7,inf305,;27;33.0625;112.75
10;1;hrw1,inf311,inf308,;13;68.0625;122.75
10;2;inf360,inf312,inf314,inf313,;20;1.5625;122.75
10;3;inf309,inf228,inf7,inf306,inf307,;24;7.5625;122.75
10;4;hrw2,inf310,inf305,;28;45.5625;122.75
11;1;inf360,hrw1,inf314,inf308,inf313,;23;3.0625;134.75
11;2;inf309,inf311,inf307,;12;85.5625;134.75
11;3;inf7,inf228,inf312,inf306,;22;0.5625;134.75
11;4;inf310,hrw2,inf305,;28;45.5625;134.75
12;1;hrw1,inf311,hrw2,;11;105.062;140.75
12;2;inf360,inf312,inf314,inf308,inf313,;25;14.0625;140.75
12;3;inf309,inf228,inf7,inf306,inf307,;24;7.5625;140.75
12;4;inf310,inf305,;25;14.0625;140.75
13;1;inf360,hrw1,inf308,inf7,inf313,;20;1.5625;196.75
13;2;inf311,inf314,inf307,;15;39.0625;196.75
13;3;inf306,inf309,inf228,;17;18.0625;196.75
13;4;inf310,inf312,hrw2,inf305,;33;138.062;196.75
14;1;inf360,inf314,inf308,inf7,inf313,;22;25;218
14;2;hrw1,inf309,inf311,inf307,;15;4;218
14;3;inf228,inf312,inf306,;20;9;218
14;4;inf310,hrw2,;23;36;218
14;5;inf305,;5;144;218
15;1;inf360,hrw1,inf314,inf308,inf7,inf313,;25;14.0625;266.75
15;2;inf309,inf228,inf311,inf307,;22;0.5625;266.75
15;3;inf310,inf312,inf306,;30;76.5625;266.75
15;4;hrw2,inf305,;8;175.562;266.75
16;1;inf360,hrw1,inf314,inf308,inf7,inf313,;25;14.0625;276.75
16;2;inf309,inf311,;7;203.062;276.75
16;3;inf306,inf228,inf312,inf307,;25;14.0625;276.75
16;4;inf310,hrw2,inf305,;28;45.5625;276.75
17;1;inf360,hrw1,inf314,inf308,inf7,inf313,;25;64;278
17;2;inf309,inf311,inf307,;12;25;278
17;3;inf228,inf312,inf306,;20;9;278
17;4;inf310,hrw2,;23;36;278
17;5;inf305,;5;144;278
18;1;inf360,hrw1,inf314,inf308,inf7,inf313,;25;64;278
18;2;inf309,inf311,inf307,;12;25;278
18;3;inf228,inf312,inf306,;20;9;278
18;4;inf310,hrw2,;23;36;278
18;5;inf305,;5;144;278
19;1;inf360,hrw1,inf314,inf308,inf7,inf313,;25;64;278
19;2;inf309,inf311,inf307,;12;25;278
19;3;inf228,inf312,inf306,;20;9;278
19;4;inf310,hrw2,;23;36;278
19;5;inf305,;5;144;278
20;1;inf311,inf360,hrw1,inf308,inf7,inf313,;25;14.0625;296.75
20;2;inf314,inf307,;10;126.562;296.75
20;3;inf309,inf228,inf306,;17;18.0625;296.75
20;4;inf310,inf312,hrw2,inf305,;33;138.062;296.75
21;1;inf311,;5;144;442
21;2;hrw1,hrw2,;6;121;442
21;3;inf360,inf312,inf314,inf308,inf313,;25;64;442
