id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf360,hrw1,inf312,inf313,inf307,inf305,;28;0.111112;0.666667
1;2;inf314,inf309,inf228,inf311,inf7,inf306,;29;0.444444;0.666667
1;3;inf310,inf308,hrw2,;28;0.111112;0.666667
2;1;inf360,hrw1,inf312,inf313,inf307,inf305,;28;0.111112;0.666667
2;2;inf314,inf309,inf228,inf311,inf7,inf306,;29;0.444444;0.666667
2;3;inf310,inf308,hrw2,;28;0.111112;0.666667
3;1;inf311,inf360,hrw1,inf312,inf307,inf305,;28;0.111112;0.666667
3;2;inf309,inf228,inf314,inf7,inf306,inf313,;29;0.444444;0.666667
3;3;inf310,inf308,hrw2,;28;0.111112;0.666667
4;1;inf360,hrw1,inf312,inf313,inf307,inf305,;28;0.111112;0.666667
4;2;inf314,inf309,inf228,inf311,inf7,inf306,;29;0.444444;0.666667
4;3;inf310,inf308,hrw2,;28;0.111112;0.666667
5;1;inf360,hrw1,inf311,inf7,inf306,inf307,;25;11.1111;16.6667
5;2;hrw2,inf309,inf228,inf312,inf314,inf305,;30;2.77778;16.6667
5;3;inf310,inf308,inf313,;30;2.77778;16.6667
6;1;inf360,hrw1,inf311,inf7,inf307,inf306,;25;11.1111;16.6667
6;2;inf309,inf228,inf312,inf314,hrw2,inf305,;30;2.77778;16.6667
6;3;inf310,inf308,inf313,;30;2.77778;16.6667
7;1;inf360,hrw1,inf7,inf313,inf307,inf305,;25;11.1111;16.6667
7;2;inf306,inf309,inf228,inf311,inf314,hrw2,;30;2.77778;16.6667
7;3;inf310,inf312,inf308,;30;2.77778;16.6667
8;1;inf305,inf360,hrw1,inf7,inf313,inf306,inf307,;30;2.77778;16.6667
8;2;inf309,inf228,inf311,inf314,hrw2,;25;11.1111;16.6667
8;3;inf310,inf312,inf308,;30;2.77778;16.6667
9;1;inf311,inf360,hrw1,inf312,inf313,inf307,inf305,;33;21.7778;40.6667
9;2;inf309,inf228,inf314,inf7,inf306,;24;18.7778;40.6667
9;3;inf310,inf308,hrw2,;28;0.111112;40.6667
