id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf360,inf312,inf308,inf306,hrw2,inf305,;28;0.111112;0.666667
1;2;inf7,inf309,inf228,inf311,inf314,inf313,;29;0.444444;0.666667
1;3;inf310,hrw1,inf307,;28;0.111112;0.666667
2;1;inf305,inf360,inf312,inf308,inf306,hrw2,;28;0.111112;0.666667
2;2;inf309,inf228,inf311,inf314,inf7,inf313,;29;0.444444;0.666667
2;3;inf310,hrw1,inf307,;28;0.111112;0.666667
3;1;inf360,inf312,inf308,inf306,inf305,inf311,;30;2.77778;4.66667
3;2;inf309,inf228,inf314,inf7,inf313,hrw2,;27;1.77778;4.66667
3;3;inf310,hrw1,inf307,;28;0.111112;4.66667
4;1;inf312,inf360,inf308,inf313,inf306,inf305,;30;2.77778;4.66667
4;2;inf309,inf228,inf311,inf314,inf7,hrw2,;27;1.77778;4.66667
4;3;inf310,hrw1,inf307,;28;0.111112;4.66667
5;1;inf305,inf360,inf311,inf312,inf308,inf306,hrw2,;33;21.7778;40.6667
5;2;inf309,inf228,inf314,inf7,inf313,;24;18.7778;40.6667
5;3;inf310,hrw1,inf307,;28;0.111112;40.6667
6;1;inf306,inf360,inf311,inf312,inf308,hrw2,inf305,;33;21.7778;40.6667
6;2;inf309,inf228,inf314,inf7,inf313,;24;18.7778;40.6667
6;3;inf310,hrw1,inf307,;28;0.111112;40.6667
7;1;inf360,inf311,inf312,inf308,inf306,hrw2,inf305,;33;21.7778;40.6667
7;2;inf309,inf228,inf314,inf7,inf313,;24;18.7778;40.6667
7;3;inf310,hrw1,inf307,;28;0.111112;40.6667
8;1;inf360,inf312,inf308,inf313,inf306,hrw2,inf307,;33;21.7778;50.6667
8;2;inf305,inf309,inf228,inf311,inf314,inf7,;29;0.444444;50.6667
8;3;inf310,hrw1,;23;28.4445;50.6667
9;1;hrw2,inf360,inf312,inf308,inf313,inf306,inf307,;33;21.7778;50.6667
9;2;inf309,inf228,inf311,inf314,inf7,inf305,;29;0.444444;50.6667
9;3;inf310,hrw1,;23;28.4445;50.6667
10;1;inf312,inf308,inf306,hrw2,inf360,inf311,inf314,inf7,;35;44.4444;116.667
10;2;inf309,hrw1,inf307,inf305,inf313,inf228,;30;2.77778;116.667
10;3;inf310,;20;69.4445;116.667
11;1;inf312,inf308,inf306,hrw2,inf360,inf311,inf314,inf7,;35;44.4444;116.667
11;2;inf309,hrw1,inf307,inf305,inf313,inf228,;30;2.77778;116.667
11;3;inf310,;20;69.4445;116.667
12;1;inf308,inf360,inf311,inf312,inf314,inf7,inf306,hrw2,;35;44.4444;116.667
12;2;inf309,inf228,hrw1,inf313,inf307,inf305,;30;2.77778;116.667
12;3;inf310,;20;69.4445;116.667
13;1;inf312,inf360,inf311,inf314,inf308,inf7,inf306,hrw2,;35;44.4444;116.667
13;2;inf309,inf228,hrw1,inf313,inf307,inf305,;30;2.77778;116.667
13;3;inf310,;20;69.4445;116.667
14;1;hrw2,inf360,inf311,inf312,inf314,inf308,inf7,inf306,;35;44.4444;116.667
14;2;inf309,inf228,hrw1,inf313,inf307,inf305,;30;2.77778;116.667
14;3;inf310,;20;69.4445;116.667
15;1;inf360,inf311,inf312,inf314,inf308,inf7,inf306,hrw2,;35;44.4444;116.667
15;2;inf309,inf228,hrw1,inf313,inf307,inf305,;30;2.77778;116.667
15;3;inf310,;20;69.4445;116.667
16;1;inf308,inf306,hrw2,inf360,inf311,inf314,inf7,;30;76.5625;118.75
16;2;inf309,hrw1,inf307,inf305,inf313,;20;1.5625;118.75
16;3;inf228,inf312,;15;39.0625;118.75
16;4;inf310,;20;1.5625;118.75
17;1;inf360,inf311,inf312,inf308,hrw2,inf305,;28;45.5625;182.75
17;2;inf309,inf228,inf314,inf7,inf313,;24;7.5625;182.75
17;3;inf310,hrw1,;23;3.0625;182.75
