id_sol;period;courses;total_credits;period_fit;total_fit
1;1;mat022,inf134,inf260,inf6,inf306,inf313,inf305,;34;0.140625;3.875
1;2;hrw1,inf1,mat023,inf253,inf239,inf245,inf314,inf2,;34;0.140625;3.875
1;3;inf152,inf236,inf270,inf246,inf280,iwn170,inf3,inf5,;34;0.140625;3.875
1;4;inf155,inf225,inf276,mat024,inf256,icn270,inf7,;33;0.390625;3.875
1;5;fis110,inf292,inf221,inf322,inf266,inf307,;33;0.390625;3.875
1;6;fis120,fis130,inf360,inf285,inf293,inf4,;33;0.390625;3.875
1;7;fis140,inf295,inf309,inf228,inf343,inf312,;35;1.89062;3.875
1;8;inf310,inf311,inf308,hrw2,;33;0.390625;3.875
2;1;inf134,inf260,mat022,inf6,inf306,inf313,inf305,;34;0.140625;3.875
2;2;inf253,inf239,mat023,inf245,inf1,hrw1,inf314,inf2,;34;0.140625;3.875
2;3;inf152,inf236,inf270,inf280,iwn170,inf246,inf3,inf5,;34;0.140625;3.875
2;4;inf155,inf225,inf276,mat024,icn270,inf256,inf7,;33;0.390625;3.875
2;5;inf221,inf322,inf266,fis110,inf292,inf307,;33;0.390625;3.875
2;6;inf360,inf285,fis120,fis130,inf293,inf4,;33;0.390625;3.875
2;7;inf309,inf228,fis140,inf295,inf343,inf312,;35;1.89062;3.875
2;8;inf310,inf311,inf308,hrw2,;33;0.390625;3.875
3;1;mat022,inf134,inf260,inf6,inf306,inf313,inf305,;34;0.140625;3.875
3;2;inf1,mat023,inf253,inf239,inf245,hrw1,inf314,inf2,;34;0.140625;3.875
3;3;inf5,inf152,inf236,inf270,inf246,inf280,iwn170,inf3,;34;0.140625;3.875
3;4;inf155,inf225,inf276,mat024,inf256,icn270,inf7,;33;0.390625;3.875
3;5;fis110,inf292,inf221,inf322,inf266,inf307,;33;0.390625;3.875
3;6;fis120,fis130,inf360,inf285,inf293,inf4,;33;0.390625;3.875
3;7;fis140,inf295,inf309,inf228,inf343,inf312,;35;1.89062;3.875
3;8;inf310,inf311,inf308,hrw2,;33;0.390625;3.875
4;1;inf134,inf260,mat022,inf6,inf306,inf313,inf305,;34;0.140625;3.875
4;2;inf253,inf239,mat023,inf245,inf1,hrw1,inf314,inf2,;34;0.140625;3.875
4;3;inf152,inf236,inf270,inf280,iwn170,inf246,inf3,inf5,;34;0.140625;3.875
4;4;inf155,inf225,inf276,mat024,icn270,inf256,inf7,;33;0.390625;3.875
4;5;inf221,inf322,inf266,fis110,inf292,inf307,;33;0.390625;3.875
4;6;inf360,inf285,fis120,fis130,inf293,inf4,;33;0.390625;3.875
4;7;inf309,inf228,fis140,inf295,inf343,inf312,;35;1.89062;3.875
4;8;inf310,inf311,inf308,hrw2,;33;0.390625;3.875
5;1;mat022,inf134,inf260,inf6,inf306,inf313,inf305,;34;0.140625;3.875
5;2;hrw1,inf1,mat023,inf253,inf239,inf245,inf314,inf2,;34;0.140625;3.875
5;3;inf152,inf236,inf270,inf246,inf280,iwn170,inf3,inf5,;34;0.140625;3.875
5;4;inf155,inf225,inf276,mat024,inf256,icn270,inf7,;33;0.390625;3.875
5;5;fis110,inf292,inf221,inf322,inf266,inf307,;33;0.390625;3.875
5;6;fis120,fis130,inf360,inf285,inf293,inf4,;33;0.390625;3.875
5;7;fis140,inf295,inf309,inf228,inf343,inf312,;35;1.89062;3.875
5;8;inf310,inf311,inf308,hrw2,;33;0.390625;3.875
6;1;inf134,inf260,mat022,inf6,inf306,inf313,inf305,;34;0.140625;3.875
6;2;inf253,inf239,mat023,inf245,inf1,hrw1,inf314,inf2,;34;0.140625;3.875
6;3;inf152,inf236,inf270,inf280,iwn170,inf246,inf3,inf5,;34;0.140625;3.875
6;4;inf155,inf225,inf276,mat024,icn270,inf256,inf7,;33;0.390625;3.875
6;5;inf221,inf322,inf266,fis110,inf292,inf307,;33;0.390625;3.875
6;6;inf360,inf285,fis120,fis130,inf293,inf4,;33;0.390625;3.875
6;7;inf309,inf228,fis140,inf295,inf343,inf312,;35;1.89062;3.875
6;8;inf310,inf311,inf308,hrw2,;33;0.390625;3.875
7;1;mat022,inf134,inf260,inf6,inf306,inf313,inf305,;34;0.140625;3.875
7;2;inf1,mat023,inf253,inf239,inf245,hrw1,inf314,inf2,;34;0.140625;3.875
7;3;inf152,inf236,inf270,inf246,inf280,iwn170,inf3,inf5,;34;0.140625;3.875
7;4;inf155,inf225,inf276,mat024,inf256,icn270,inf7,;33;0.390625;3.875
7;5;fis110,inf292,inf221,inf322,inf266,inf307,;33;0.390625;3.875
7;6;fis120,fis130,inf360,inf285,inf293,inf4,;33;0.390625;3.875
