id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
1;2;inf3,inf308,inf228,inf309,inf4,inf7,inf2,inf5,;27;0;0
1;3;inf310,inf305,inf1,;27;0;0
2;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
2;2;inf308,inf228,inf309,inf4,inf3,inf7,inf2,inf5,;27;0;0
2;3;inf310,inf305,inf1,;27;0;0
3;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
3;2;inf4,inf308,inf228,inf309,inf3,inf7,inf2,inf5,;27;0;0
3;3;inf310,inf305,inf1,;27;0;0
4;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
4;2;inf5,inf308,inf228,inf309,inf4,inf3,inf7,inf2,;27;0;0
4;3;inf310,inf305,inf1,;27;0;0
5;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
5;2;inf308,inf228,inf309,inf4,inf3,inf7,inf2,inf5,;27;0;0
5;3;inf310,inf305,inf1,;27;0;0
6;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
6;2;inf308,inf228,inf309,inf4,inf3,inf7,inf2,inf5,;27;0;0
6;3;inf310,inf305,inf1,;27;0;0
7;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
7;2;inf3,inf308,inf228,inf309,inf4,inf7,inf2,inf5,;27;0;0
7;3;inf310,inf305,inf1,;27;0;0
8;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
8;2;inf308,inf228,inf309,inf4,inf3,inf7,inf2,inf5,;27;0;0
8;3;inf310,inf305,inf1,;27;0;0
9;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
9;2;inf4,inf308,inf228,inf309,inf3,inf7,inf2,inf5,;27;0;0
9;3;inf310,inf305,inf1,;27;0;0
10;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;0;0
10;2;inf3,inf308,inf228,inf309,inf4,inf7,inf2,inf5,;27;0;0
10;3;inf310,inf305,inf1,;27;0;0
11;1;inf306,inf6,inf360,inf4,inf343,inf307,inf5,;26;1;2
11;2;inf308,inf228,inf309,icn270,inf3,inf7,inf2,;28;1;2
11;3;inf310,inf305,inf1,;27;0;2
12;1;inf6,inf360,inf4,inf306,inf343,inf307,inf5,;26;1;2
12;2;inf308,inf228,inf309,icn270,inf3,inf7,inf2,;28;1;2
12;3;inf310,inf305,inf1,;27;0;2
13;1;inf307,inf6,inf360,inf4,inf306,inf343,inf5,;26;1;2
13;2;inf308,inf228,inf309,icn270,inf3,inf7,inf2,;28;1;2
13;3;inf310,inf305,inf1,;27;0;2
14;1;inf307,inf6,inf360,inf306,inf343,icn270,inf5,;29;4;8
14;2;inf308,inf228,inf309,inf4,inf3,inf7,inf2,;25;4;8
14;3;inf310,inf305,inf1,;27;0;8
15;1;inf6,inf360,inf306,inf343,inf4,;19;64;98
15;2;inf5,inf308,inf228,inf309,icn270,inf3,inf7,inf2,;30;9;98
15;3;inf310,inf307,inf305,inf1,;32;25;98
16;1;inf6,inf360,inf306,inf343,;17;100;150
16;2;inf3,inf308,inf228,inf309,inf4,icn270,inf7,inf2,inf5,;32;25;150
16;3;inf310,inf307,inf305,inf1,;32;25;150
17;1;inf6,inf360,inf306,inf343,;17;100;150
17;2;inf5,inf308,inf228,inf309,inf4,icn270,inf3,inf7,inf2,;32;25;150
17;3;inf310,inf307,inf305,inf1,;32;25;150
18;1;inf6,inf360,inf306,inf343,;17;100;150
18;2;inf5,inf308,inf228,inf309,inf4,icn270,inf3,inf7,inf2,;32;25;150
18;3;inf310,inf307,inf305,inf1,;32;25;150
19;1;inf6,inf360,inf306,inf343,;17;100;150
19;2;inf4,inf308,inf228,inf309,icn270,inf3,inf7,inf2,inf5,;32;25;150
19;3;inf310,inf307,inf305,inf1,;32;25;150
20;1;inf360,inf6,inf306,inf343,inf5,;19;1.5625;212.75
20;2;inf308,inf4,icn270,inf3,inf7,inf2,;18;5.0625;212.75
20;3;inf228,inf309,;12;68.0625;212.75
20;4;inf310,inf307,inf305,inf1,;32;138.062;212.75
21;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;45.5625;222.75
21;2;inf308,inf309,inf4,;9;126.562;222.75
21;3;inf3,inf228,inf7,inf2,inf5,;18;5.0625;222.75
21;4;inf310,inf305,inf1,;27;45.5625;222.75
22;1;inf306,inf360,inf1,;12;2.25;267.5
22;2;inf4,inf307,inf305,;12;2.25;267.5
22;3;inf6,;2;132.25;267.5
22;4;inf343,icn270,inf5,;12;2.25;267.5
22;5;inf308,inf228,inf309,inf3,inf7,;21;56.25;267.5
22;6;inf310,inf2,;22;72.25;267.5
23;1;inf307,inf4,inf305,inf360,inf306,inf1,;24;60.84;336.8
23;2;inf6,;2;201.64;336.8
23;3;inf343,icn270,inf5,;12;17.64;336.8
23;4;inf308,inf228,inf309,inf3,inf7,;21;23.04;336.8
23;5;inf310,inf2,;22;33.64;336.8
24;1;inf6,inf360,inf306,inf343,icn270,inf307,;27;45.5625;446.75
24;2;inf5,inf308,inf228,inf309,inf4,inf3,inf7,inf2,;27;45.5625;446.75
24;3;inf1,;2;333.062;446.75
24;4;inf310,inf305,;25;22.5625;446.75
25;1;inf306,;5;125.44;554.8
25;2;inf6,inf360,inf343,icn270,inf307,;22;33.64;554.8
25;3;inf308,inf228,inf309,inf4,inf3,inf2,inf5,;25;77.44;554.8
25;4;inf7,;2;201.64;554.8
25;5;inf310,inf305,inf1,;27;116.64;554.8
