id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf308,inf360,inf295,inf313,;20;0.0625;0.75
1;2;inf228,inf307,inf314,;20;0.0625;0.75
1;3;inf7,inf309,inf312,inf306,inf305,;19;0.5625;0.75
1;4;inf310,;20;0.0625;0.75
2;1;inf295,inf360,inf313,inf308,;20;0.0625;0.75
2;2;inf228,inf307,inf314,;20;0.0625;0.75
2;3;inf7,inf309,inf312,inf306,inf305,;19;0.5625;0.75
2;4;inf310,;20;0.0625;0.75
3;1;inf295,inf360,inf313,inf308,;20;0.0625;0.75
3;2;inf228,inf307,inf314,;20;0.0625;0.75
3;3;inf7,inf309,inf312,inf306,inf305,;19;0.5625;0.75
3;4;inf310,;20;0.0625;0.75
4;1;inf360,inf295,inf308,inf312,;20;0.0625;0.75
4;2;inf228,inf307,inf314,;20;0.0625;0.75
4;3;inf313,inf7,inf309,inf306,inf305,;19;0.5625;0.75
4;4;inf310,;20;0.0625;0.75
5;1;inf308,inf360,inf295,inf313,;20;0.0625;0.75
5;2;inf228,inf307,inf314,;20;0.0625;0.75
5;3;inf7,inf309,inf312,inf306,inf305,;19;0.5625;0.75
5;4;inf310,;20;0.0625;0.75
6;1;inf295,inf360,inf313,inf308,;20;0.0625;0.75
6;2;inf228,inf307,inf314,;20;0.0625;0.75
6;3;inf7,inf309,inf312,inf306,inf305,;19;0.5625;0.75
6;4;inf310,;20;0.0625;0.75
7;1;inf295,inf360,inf313,inf308,;20;0.0625;0.75
7;2;inf228,inf307,inf314,;20;0.0625;0.75
7;3;inf7,inf309,inf312,inf306,inf305,;19;0.5625;0.75
7;4;inf310,;20;0.0625;0.75
8;1;inf308,inf360,inf295,inf313,;20;0.0625;0.75
8;2;inf228,inf307,inf314,;20;0.0625;0.75
8;3;inf7,inf309,inf312,inf306,inf305,;19;0.5625;0.75
8;4;inf310,;20;0.0625;0.75
9;1;inf7,inf360,inf295,inf307,inf308,inf305,;27;0.444444;2.66667
9;2;inf228,inf309,inf306,inf313,inf314,;27;0.444444;2.66667
9;3;inf310,inf312,;25;1.77778;2.66667
10;1;inf313,inf360,inf295,inf308,inf305,;25;1.77778;10.6667
10;2;inf7,inf228,inf309,inf306,inf314,inf307,;29;7.11111;10.6667
10;3;inf310,inf312,;25;1.77778;10.6667
11;1;inf308,inf360,inf295,inf307,inf305,;25;1.77778;10.6667
11;2;inf7,inf228,inf309,inf306,inf313,inf314,;29;7.11111;10.6667
11;3;inf310,inf312,;25;1.77778;10.6667
12;1;inf307,inf308,inf305,inf360,inf295,;25;1.77778;10.6667
12;2;inf7,inf228,inf309,inf306,inf313,inf314,;29;7.11111;10.6667
12;3;inf310,inf312,;25;1.77778;10.6667
13;1;inf313,inf360,inf295,inf307,inf308,inf305,;30;13.4444;20.6667
13;2;inf7,inf228,inf309,inf306,inf314,;24;5.44445;20.6667
13;3;inf310,inf312,;25;1.77778;20.6667
14;1;inf360,inf295,inf307,inf314,inf308,inf305,;30;13.4444;32.6667
14;2;inf228,inf309,inf312,inf306,inf313,;27;0.444444;32.6667
14;3;inf7,inf310,;22;18.7778;32.6667
15;1;inf308,inf360,inf295,;15;22.5625;40.75
15;2;inf228,inf307,inf314,;20;0.0625;40.75
15;3;inf7,inf309,inf312,inf306,inf305,inf313,;24;18.0625;40.75
15;4;inf310,;20;0.0625;40.75
16;1;inf295,inf360,inf308,;15;22.5625;40.75
16;2;inf228,inf307,inf314,;20;0.0625;40.75
16;3;inf7,inf309,inf312,inf306,inf305,inf313,;24;18.0625;40.75
16;4;inf310,;20;0.0625;40.75
17;1;inf360,inf295,inf308,;15;22.5625;50.75
17;2;inf313,inf228,inf307,inf314,;25;27.5625;50.75
17;3;inf7,inf309,inf312,inf306,inf305,;19;0.5625;50.75
17;4;inf310,;20;0.0625;50.75
18;1;inf360,inf295,inf313,inf308,;20;0.0625;60.75
18;2;inf228,inf307,inf314,;20;0.0625;60.75
18;3;inf7,inf309,inf306,inf305,;14;33.0625;60.75
18;4;inf312,inf310,;25;27.5625;60.75
19;1;inf308,inf360,inf295,inf313,;20;0.0625;60.75
19;2;inf228,inf307,inf314,;20;0.0625;60.75
19;3;inf7,inf309,inf306,inf305,;14;33.0625;60.75
19;4;inf310,inf312,;25;27.5625;60.75
20;1;inf360,inf295,inf308,inf305,;20;40.1111;72.6667
20;2;inf228,inf309,inf307,inf306,inf313,inf314,;32;32.1111;72.6667
20;3;inf7,inf310,inf312,;27;0.444444;72.6667
21;1;inf313,inf360,inf295,;15;22.5625;90.75
21;2;inf307,inf308,inf305,;15;22.5625;90.75
21;3;inf7,inf228,inf309,inf306,inf314,;24;18.0625;90.75
21;4;inf310,inf312,;25;27.5625;90.75
22;1;inf360,inf295,inf313,inf308,;20;17.64;162.8
22;2;inf228,inf307,;15;0.64;162.8
22;3;inf314,;5;116.64;162.8
22;4;inf309,inf7,inf312,inf306,inf305,;19;10.24;162.8
22;5;inf310,;20;17.64;162.8
23;1;inf295,;5;116.64;162.8
23;2;inf360,inf313,inf308,;15;0.64;162.8
23;3;inf228,inf307,inf314,;20;17.64;162.8
23;4;inf7,inf309,inf312,inf306,inf305,;19;10.24;162.8
23;5;inf310,;20;17.64;162.8
24;1;inf360,inf295,inf307,inf308,inf305,;25;27.5625;330.75
24;2;inf306,inf7,inf228,inf309,inf313,inf314,;29;85.5625;330.75
24;3;inf312,;5;217.562;330.75
24;4;inf310,;20;0.0625;330.75
