id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf307,hrw1,inf312,inf306,hrw2,;21;0.0625;2.75
1;2;inf360,inf311,inf314,inf308,;20;1.5625;2.75
1;3;inf309,inf228,inf313,inf305,;22;0.5625;2.75
1;4;inf310,inf7,;22;0.5625;2.75
2;1;inf312,hrw1,inf306,hrw2,inf307,;21;0.0625;10.75
2;2;inf360,inf308,inf313,inf305,;20;1.5625;10.75
2;3;inf309,inf228,inf311,inf314,inf7,;24;7.5625;10.75
2;4;inf310,;20;1.5625;10.75
3;1;inf312,hrw1,inf306,hrw2,inf307,;21;0.0625;10.75
3;2;inf360,inf308,inf313,inf305,;20;1.5625;10.75
3;3;inf309,inf228,inf311,inf314,inf7,;24;7.5625;10.75
3;4;inf310,;20;1.5625;10.75
4;1;hrw1,inf306,hrw2,inf307,inf305,;21;0.0625;10.75
4;2;inf360,inf308,inf313,inf312,;20;1.5625;10.75
4;3;inf309,inf228,inf311,inf314,inf7,;24;7.5625;10.75
4;4;inf310,;20;1.5625;10.75
5;1;hrw1,inf312,inf306,hrw2,inf307,;21;0.0625;20.75
5;2;inf360,inf311,inf308,inf313,;20;1.5625;20.75
5;3;inf309,inf228,inf314,inf7,;19;5.0625;20.75
5;4;inf305,inf310,;25;14.0625;20.75
6;1;hrw1,inf312,inf306,hrw2,inf307,;21;16;42
6;2;inf360,inf308,inf313,;15;4;42
6;3;inf314,inf309,inf311,inf7,;14;9;42
6;4;inf305,inf228,;15;4;42
6;5;inf310,;20;9;42
7;1;inf307,hrw1,inf312,inf306,hrw2,;21;16;54
7;2;inf360,inf308,inf313,;15;4;54
7;3;inf311,inf314,inf7,;12;25;54
7;4;inf309,inf228,inf305,;17;0;54
7;5;inf310,;20;9;54
8;1;inf307,hrw1,inf312,inf306,hrw2,;21;16;54
8;2;inf360,inf308,inf313,;15;4;54
8;3;inf311,inf314,inf7,;12;25;54
8;4;inf309,inf228,inf305,;17;0;54
8;5;inf310,;20;9;54
9;1;hrw1,inf312,inf306,hrw2,inf307,;21;16;54
9;2;inf360,inf308,inf313,;15;4;54
9;3;inf311,inf314,inf7,;12;25;54
