id_sol;period;courses;total_credits;period_fit;total_fit
1;1;inf1,mat022,inf134,inf4,inf6,hrw1,inf3,inf5,inf313,;30;0.0123456;2.88889
1;2;mat023,inf253,inf239,inf260,inf245,inf7,;29;0.790124;2.88889
1;3;inf152,inf270,inf314,inf306,inf308,inf312,;30;0.0123456;2.88889
1;4;inf292,inf155,inf221,inf236,inf276,iwn170,;30;0.0123456;2.88889
1;5;fis110,inf295,inf225,inf266,inf246,inf2,;30;0.0123456;2.88889
1;6;fis120,fis130,inf322,inf280,inf305,;31;1.23457;2.88889
1;7;fis140,inf360,mat024,inf256,inf311,;29;0.790124;2.88889
1;8;inf309,inf228,inf285,inf343,icn270,hrw2,;30;0.0123456;2.88889
1;9;inf310,inf293,inf307,;30;0.0123456;2.88889
2;1;inf1,mat022,inf134,inf4,inf6,hrw1,inf3,inf5,inf313,;30;0.0123456;2.88889
2;2;mat023,inf253,inf239,inf260,inf245,inf7,;29;0.790124;2.88889
2;3;inf152,inf270,inf314,inf306,inf308,inf312,;30;0.0123456;2.88889
2;4;inf292,inf155,inf221,inf236,inf276,iwn170,;30;0.0123456;2.88889
2;5;fis110,inf295,inf225,inf266,inf246,inf2,;30;0.0123456;2.88889
2;6;fis120,fis130,inf322,inf280,inf311,;31;1.23457;2.88889
2;7;fis140,inf360,mat024,inf256,inf305,;29;0.790124;2.88889
2;8;inf309,inf228,inf285,inf343,icn270,hrw2,;30;0.0123456;2.88889
2;9;inf307,inf310,inf293,;30;0.0123456;2.88889
3;1;inf3,inf1,mat022,inf134,inf4,inf6,hrw1,inf5,inf313,;30;0.0123456;2.88889
3;2;mat023,inf253,inf239,inf260,inf245,inf7,;29;0.790124;2.88889
3;3;inf152,inf270,inf314,inf306,inf308,inf312,;30;0.0123456;2.88889
3;4;inf292,inf155,inf221,inf236,inf276,iwn170,;30;0.0123456;2.88889
3;5;fis110,inf295,inf225,inf266,inf246,inf2,;30;0.0123456;2.88889
3;6;fis120,fis130,inf322,inf280,inf311,;31;1.23457;2.88889
3;7;fis140,inf360,mat024,inf256,inf305,;29;0.790124;2.88889
3;8;inf309,inf228,inf285,inf343,icn270,hrw2,;30;0.0123456;2.88889
