id_sol;period;courses;total_credits;period_fit;total_fit
1;1;hrw2,mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,;30;0.0123456;0.888889
1;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;0.888889
1;3;mat023,inf236,inf245,hrw1,inf311,inf308,;30;0.0123456;0.888889
1;4;fis110,inf276,mat024,inf280,iwn170,;29;0.790124;0.888889
1;5;inf1,fis120,fis130,inf152,inf225,inf3,;30;0.0123456;0.888889
1;6;inf292,inf221,inf322,inf266,icn270,inf307,;30;0.0123456;0.888889
1;7;inf295,inf155,inf360,inf246,inf293,inf305,;30;0.0123456;0.888889
1;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;0.888889
1;9;inf310,inf285,inf343,;30;0.0123456;0.888889
2;1;mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,hrw2,;30;0.0123456;0.888889
2;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;0.888889
2;3;mat023,inf236,inf245,hrw1,inf311,inf308,;30;0.0123456;0.888889
2;4;fis110,inf276,mat024,inf280,iwn170,;29;0.790124;0.888889
2;5;fis120,fis130,inf152,inf225,inf1,inf3,;30;0.0123456;0.888889
2;6;inf292,inf221,inf322,inf266,icn270,inf307,;30;0.0123456;0.888889
2;7;inf295,inf155,inf360,inf246,inf293,inf305,;30;0.0123456;0.888889
2;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;0.888889
2;9;inf310,inf285,inf343,;30;0.0123456;0.888889
3;1;mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,hrw2,;30;0.0123456;0.888889
3;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;0.888889
3;3;mat023,inf236,inf245,hrw1,inf311,inf308,;30;0.0123456;0.888889
3;4;fis110,inf276,mat024,inf280,iwn170,;29;0.790124;0.888889
3;5;fis120,fis130,inf152,inf225,inf1,inf3,;30;0.0123456;0.888889
3;6;inf292,inf221,inf322,inf266,icn270,inf307,;30;0.0123456;0.888889
3;7;inf295,inf155,inf360,inf246,inf293,inf305,;30;0.0123456;0.888889
3;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;0.888889
3;9;inf310,inf285,inf343,;30;0.0123456;0.888889
4;1;mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,hrw2,;30;0.0123456;0.888889
4;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;0.888889
4;3;mat023,inf236,inf245,hrw1,inf311,inf308,;30;0.0123456;0.888889
4;4;fis110,inf276,mat024,inf280,iwn170,;29;0.790124;0.888889
4;5;fis120,fis130,inf152,inf225,inf1,inf3,;30;0.0123456;0.888889
4;6;inf292,inf221,inf322,inf266,icn270,inf307,;30;0.0123456;0.888889
4;7;inf295,inf155,inf360,inf246,inf293,inf305,;30;0.0123456;0.888889
4;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;0.888889
4;9;inf310,inf285,inf343,;30;0.0123456;0.888889
5;1;mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,hrw2,;30;0.0123456;0.888889
5;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;0.888889
5;3;mat023,inf236,inf245,hrw1,inf311,inf308,;30;0.0123456;0.888889
5;4;fis110,inf276,mat024,inf280,iwn170,;29;0.790124;0.888889
5;5;fis120,fis130,inf152,inf225,inf1,inf3,;30;0.0123456;0.888889
5;6;inf292,inf221,inf322,inf266,icn270,inf307,;30;0.0123456;0.888889
5;7;inf295,inf155,inf360,inf246,inf293,inf305,;30;0.0123456;0.888889
5;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;0.888889
5;9;inf310,inf285,inf343,;30;0.0123456;0.888889
6;1;inf2,mat022,inf134,inf260,inf4,inf6,inf5,inf7,hrw2,;30;0.0123456;0.888889
6;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;0.888889
6;3;mat023,inf236,inf276,hrw1,inf311,inf308,;30;0.0123456;0.888889
6;4;fis110,mat024,inf280,iwn170,inf245,;29;0.790124;0.888889
6;5;inf1,fis120,fis130,inf152,inf225,inf3,;30;0.0123456;0.888889
6;6;inf292,inf221,inf322,inf266,icn270,inf307,;30;0.0123456;0.888889
6;7;inf295,inf155,inf360,inf246,inf293,inf305,;30;0.0123456;0.888889
6;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;0.888889
6;9;inf310,inf285,inf343,;30;0.0123456;0.888889
7;1;mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,hrw2,;30;0.0123456;2.88889
7;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;2.88889
7;3;hrw1,mat023,inf236,inf245,inf311,inf308,;30;0.0123456;2.88889
7;4;fis110,inf276,mat024,inf280,iwn170,;29;0.790124;2.88889
7;5;fis120,fis130,inf152,inf225,inf305,;31;1.23457;2.88889
7;6;inf1,inf292,inf221,inf322,inf266,icn270,inf3,;29;0.790124;2.88889
7;7;inf295,inf155,inf360,inf246,inf293,inf307,;30;0.0123456;2.88889
7;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;2.88889
7;9;inf310,inf285,inf343,;30;0.0123456;2.88889
8;1;mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,hrw2,;30;0.0123456;2.88889
8;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;2.88889
8;3;mat023,inf236,inf245,hrw1,inf311,inf308,;30;0.0123456;2.88889
8;4;fis110,inf276,mat024,inf280,iwn170,;29;0.790124;2.88889
8;5;fis120,fis130,inf152,inf225,inf305,;31;1.23457;2.88889
8;6;inf1,inf292,inf221,inf322,inf266,icn270,inf3,;29;0.790124;2.88889
8;7;inf307,inf295,inf155,inf360,inf246,inf293,;30;0.0123456;2.88889
8;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;2.88889
8;9;inf310,inf285,inf343,;30;0.0123456;2.88889
9;1;hrw2,mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,;30;0.0123456;2.88889
9;2;inf253,inf239,inf270,inf314,inf306,inf312,;30;0.0123456;2.88889
9;3;mat023,inf236,inf245,hrw1,inf311,inf308,;30;0.0123456;2.88889
9;4;fis110,inf276,mat024,inf280,iwn170,;29;0.790124;2.88889
9;5;fis120,fis130,inf152,inf225,inf305,;31;1.23457;2.88889
9;6;inf1,inf292,inf221,inf322,inf266,icn270,inf3,;29;0.790124;2.88889
9;7;inf295,inf155,inf360,inf246,inf293,inf307,;30;0.0123456;2.88889
9;8;fis140,inf309,inf228,inf256,inf313,;30;0.0123456;2.88889
9;9;inf310,inf285,inf343,;30;0.0123456;2.88889
10;1;mat022,inf134,inf260,inf4,inf6,inf2,inf5,inf7,hrw2,;30;0.0123456;2.88889
