# gen;best_fit
0;262
1;262
2;262
3;262
4;262
5;262
6;262
7;262
8;262
9;262
10;262
11;262
12;262
13;262
14;262
15;262
16;262
17;262
18;262
19;262
20;262
21;262
22;262
23;262
24;262
25;262
26;262
27;262
28;262
29;262
30;262
31;262
32;262
33;262
34;262
35;262
36;262
37;262
38;262
39;262
40;262
41;262
42;262
43;262
44;262
45;262
46;262
47;262
48;262
49;262
50;262
51;262
52;262
53;262
54;262
55;262
56;262
57;262
58;262
59;262
60;262
61;262
62;262
63;262
64;262
65;262
66;262
67;262
68;262
69;262
70;262
71;262
72;262
73;262
74;262
75;262
76;262
77;262
78;262
79;262
80;262
81;262
82;262
83;262
84;262
85;262
86;262
87;262
88;262
89;262
90;262
91;262
92;262
93;262
94;262
95;262
96;262
97;262
98;262
99;262
100;262
101;262
102;262
103;262
104;262
105;262
106;262
107;262
108;262
109;262
110;262
111;262
112;262
113;262
114;262
115;262
116;262
117;262
118;262
119;262
120;262
121;262
122;262
123;262
124;262
125;262
126;262
127;262
128;262
129;262
130;262
131;262
132;262
133;262
134;262
135;262
136;262
137;262
138;262
139;262
140;262
141;262
142;262
143;262
144;262
145;262
146;262
147;262
148;262
149;262
150;262
151;262
152;262
153;262
154;262
155;262
156;262
157;262
158;262
159;262
160;262
161;262
162;262
163;262
164;262
165;262
166;262
167;262
168;262
169;262
170;262
171;262
172;262
173;262
174;262
175;262
176;262
177;262
178;262
179;262
180;262
181;262
182;262
183;262
184;262
185;262
186;262
187;262
188;262
189;262
190;262
191;262
192;262
193;262
194;262
195;262
196;262
197;262
198;262
199;262
200;262
201;262
202;262
203;262
204;262
205;262
206;262
207;262
208;262
209;262
210;262
211;262
212;262
213;262
214;262
215;262
216;262
217;262
218;262
219;262
220;262
221;262
222;262
223;262
224;262
225;262
226;262
227;262
228;262
229;262
230;262
231;262
232;262
233;262
234;262
235;262
236;262
237;262
238;262
239;262
240;262
241;262
242;262
243;262
244;262
245;262
246;262
247;262
248;262
249;262
250;262
251;262
252;262
253;262
254;262
255;262
256;262
257;262
258;262
259;262
260;262
261;262
262;262
263;262
264;262
265;262
266;262
267;262
268;262
269;262
270;262
271;262
272;262
273;262
274;262
275;262
276;262
277;262
278;262
279;262
280;262
281;262
282;262
283;262
284;262
285;262
286;262
287;262
288;262
289;262
290;262
291;262
292;262
293;262
294;262
295;262
296;262
297;262
298;262
299;262
300;262
301;262
302;262
303;262
304;262
305;262
306;262
307;262
308;262
309;262
310;262
311;262
312;262
313;262
314;262
315;262
316;262
317;262
318;262
319;262
320;262
321;262
322;262
323;262
324;262
325;262
326;262
327;262
328;262
329;262
330;262
331;262
332;262
333;262
334;262
335;262
336;262
337;262
338;262
339;262
340;262
341;262
342;262
343;262
344;262
345;262
346;262
347;262
348;262
349;262
350;262
351;262
352;262
353;262
354;262
355;262
356;262
357;262
358;262
359;262
360;262
361;262
362;262
363;262
364;262
365;262
366;262
367;262
368;262
369;262
370;262
371;262
372;262
373;262
374;262
375;262
376;262
377;262
378;262
379;262
380;262
381;262
382;262
383;262
384;262
385;262
386;262
387;262
388;262
389;262
390;262
391;262
392;262
393;262
394;262
395;262
396;262
397;262
398;262
399;262
400;262
401;262
402;262
403;262
404;262
405;262
406;262
407;262
408;262
409;262
410;262
411;262
412;262
413;262
414;262
415;262
416;262
417;262
418;262
419;262
420;262
421;262
422;262
423;262
424;262
425;262
426;262
427;262
428;262
429;262
430;262
431;262
432;262
433;262
434;262
435;262
436;262
437;262
438;262
439;262
440;262
441;262
442;262
443;262
444;262
445;262
446;262
447;262
448;262
449;262
450;258
451;258
452;258
453;258
454;258
455;258
456;258
457;258
458;258
459;258
460;258
461;258
462;258
463;258
464;258
465;258
466;258
467;258
468;258
469;258
470;258
471;258
472;258
473;258
474;258
475;258
476;258
477;258
478;258
479;258
480;258
481;258
482;258
483;258
484;258
485;258
486;258
487;258
488;258
489;258
490;258
491;258
492;258
493;258
494;258
495;258
496;258
497;258
498;258
499;258
500;258
501;258
502;258
503;258
504;258
505;258
506;258
507;258
508;258
509;258
510;258
511;258
512;258
513;258
514;258
515;258
516;258
517;258
518;258
519;258
520;258
521;258
522;258
523;258
524;258
525;258
526;258
527;258
528;258
529;258
530;258
531;258
532;258
533;258
534;258
535;258
536;258
537;258
538;258
539;258
540;258
541;258
542;258
543;258
544;258
545;258
546;258
547;258
548;258
549;258
550;258
551;258
552;258
553;258
554;258
555;258
556;258
557;258
558;258
559;258
560;258
561;258
562;258
563;258
564;258
565;258
566;258
567;258
568;258
569;258
570;258
571;258
572;258
573;258
574;258
575;258
576;258
577;258
578;258
579;258
580;258
581;258
582;258
583;258
584;258
585;258
586;258
587;258
588;258
589;258
590;258
591;258
592;258
593;258
594;258
595;258
596;258
597;258
598;258
599;258
600;258
601;258
602;258
603;258
604;258
605;258
606;258
607;258
608;258
609;258
610;258
611;258
612;258
613;258
614;258
615;258
616;258
617;258
618;258
619;258
620;258
621;258
622;258
623;258
624;258
625;258
626;258
627;258
628;258
629;258
630;258
631;258
632;258
633;258
634;258
635;258
636;258
637;258
638;258
639;258
640;258
641;258
642;258
643;258
644;258
645;258
646;258
647;258
648;258
649;258
650;258
651;258
652;258
653;258
654;258
655;258
656;258
657;258
658;258
659;258
660;258
661;258
662;258
663;258
664;258
665;258
666;258
667;258
668;258
669;258
670;258
671;258
672;258
673;258
674;258
675;258
676;258
677;258
678;258
679;258
680;258
681;258
682;258
683;258
684;258
685;258
686;258
687;258
688;258
689;258
690;258
691;258
692;258
693;258
694;258
695;258
696;258
697;258
698;258
699;258
700;258
701;258
702;258
703;258
704;258
705;258
706;258
707;258
708;258
709;258
710;258
711;258
712;258
713;258
714;258
715;258
716;258
717;258
718;258
719;258
720;258
721;258
722;258
723;258
724;258
725;258
726;258
727;258
728;258
729;258
730;258
731;258
732;258
733;258
734;258
735;258
736;258
737;258
738;258
739;258
740;258
741;258
742;258
743;258
744;258
745;258
746;258
747;258
748;258
749;258
750;258
751;258
752;258
753;258
754;258
755;258
756;258
757;258
758;258
759;258
760;258
761;258
762;258
763;258
764;258
765;258
766;258
767;258
768;258
769;258
770;258
771;258
772;258
773;258
774;258
775;258
776;258
777;258
778;258
779;258
780;258
781;258
782;258
783;258
784;258
785;258
786;258
787;258
788;258
789;258
790;258
791;258
792;258
793;258
794;258
795;258
796;258
797;258
798;258
799;258
800;258
801;258
802;258
803;258
804;258
805;258
806;258
807;258
808;258
809;258
810;258
811;258
812;258
813;258
814;258
815;258
816;258
817;258
818;258
819;258
820;258
821;258
822;258
823;258
824;258
825;258
826;258
827;258
828;258
829;258
830;258
831;238
832;238
833;238
834;238
835;238
836;238
837;238
838;238
839;238
840;238
841;238
842;238
843;238
844;238
845;238
846;238
847;238
848;238
849;238
850;238
851;238
852;238
853;238
854;238
855;238
856;238
857;238
858;238
859;238
860;238
861;238
862;238
863;238
864;238
865;238
866;238
867;238
868;238
869;238
870;238
871;238
872;238
873;238
874;238
875;238
876;238
877;238
878;238
879;238
880;238
881;238
882;238
883;238
884;238
885;238
886;238
887;238
888;238
889;238
890;238
891;238
892;238
893;238
894;238
895;238
896;238
897;238
898;238
899;238
900;238
901;238
902;238
903;238
904;238
905;238
906;238
907;238
908;238
909;238
910;238
911;238
912;238
913;238
914;238
915;238
916;238
917;238
918;238
919;238
920;238
921;238
922;238
923;238
924;238
925;238
926;238
927;238
928;238
929;238
930;238
931;238
932;238
933;238
934;238
935;238
936;238
937;238
938;238
939;238
940;238
941;238
942;238
943;238
944;238
945;238
946;238
947;238
948;238
949;238
950;238
951;238
952;238
953;238
954;238
955;238
956;238
957;238
958;238
959;238
960;238
961;238
962;238
963;238
964;238
965;238
966;238
967;238
968;238
969;238
970;238
971;238
972;238
973;238
974;238
975;238
976;238
977;238
978;238
979;238
980;238
981;238
982;238
983;238
984;238
985;238
986;238
987;198
988;198
989;198
990;198
991;198
992;198
993;198
994;198
995;198
996;198
997;198
998;198
999;198
