# gen;best_fit
0;225.636
1;225.636
2;225.636
3;225.636
4;225.636
5;225.636
6;225.636
7;225.636
8;225.636
9;117.636
10;117.636
11;117.636
12;81.6364
13;57.6364
14;57.6364
15;21.6364
16;21.6364
17;21.6364
18;21.6364
19;21.6364
20;21.6364
21;21.6364
22;21.6364
23;21.6364
24;21.6364
25;21.6364
26;21.6364
27;21.6364
28;21.6364
29;21.6364
30;21.6364
31;21.6364
32;21.6364
33;21.6364
34;21.6364
35;21.6364
36;21.6364
37;21.6364
38;21.6364
39;21.6364
40;21.6364
41;21.6364
42;13.6364
43;13.6364
44;13.6364
45;13.6364
46;13.6364
47;13.6364
48;13.6364
49;13.6364
50;13.6364
51;13.6364
52;13.6364
53;13.6364
54;13.6364
55;13.6364
56;13.6364
57;13.6364
58;13.6364
59;13.6364
60;13.6364
61;13.6364
62;13.6364
63;13.6364
64;13.6364
65;13.6364
66;13.6364
67;13.6364
68;5.63636
69;5.63636
70;5.63636
71;5.63636
72;5.63636
73;5.63636
74;5.63636
75;5.63636
76;5.63636
77;5.63636
78;5.63636
79;5.63636
80;5.63636
81;5.63636
82;5.63636
83;5.63636
84;5.63636
85;5.63636
86;5.63636
87;5.63636
88;5.63636
89;5.63636
90;5.63636
91;5.63636
92;5.63636
93;5.63636
94;5.63636
95;5.63636
96;5.63636
97;5.63636
98;5.63636
99;5.63636
100;5.63636
101;5.63636
102;5.63636
103;5.63636
104;5.63636
105;5.63636
106;5.63636
107;5.63636
108;5.63636
109;5.63636
110;5.63636
111;5.63636
112;5.63636
113;5.63636
114;5.63636
115;5.63636
116;5.63636
117;5.63636
118;5.63636
119;5.63636
120;5.63636
121;5.63636
122;5.63636
123;5.63636
124;5.63636
125;5.63636
126;5.63636
127;5.63636
128;5.63636
129;5.63636
130;5.63636
131;5.63636
132;5.63636
133;5.63636
134;5.63636
135;5.63636
136;5.63636
137;5.63636
138;5.63636
139;5.63636
140;5.63636
141;5.63636
142;5.63636
143;5.63636
144;5.63636
145;5.63636
146;5.63636
147;5.63636
148;5.63636
149;5.63636
150;5.63636
151;5.63636
152;5.63636
153;5.63636
154;5.63636
155;5.63636
156;5.63636
157;5.63636
158;5.63636
159;5.63636
160;5.63636
161;5.63636
162;5.63636
163;5.63636
164;5.63636
165;5.63636
166;5.63636
167;5.63636
168;5.63636
169;5.63636
170;5.63636
171;5.63636
172;5.63636
173;5.63636
174;5.63636
175;5.63636
176;5.63636
177;5.63636
178;5.63636
179;5.63636
180;5.63636
181;5.63636
182;5.63636
183;5.63636
184;5.63636
185;5.63636
186;5.63636
187;5.63636
188;5.63636
189;5.63636
190;5.63636
191;5.63636
192;5.63636
193;5.63636
194;5.63636
195;5.63636
196;5.63636
197;5.63636
198;5.63636
199;5.63636
200;5.63636
201;5.63636
202;5.63636
203;5.63636
204;5.63636
205;5.63636
206;5.63636
207;5.63636
208;5.63636
209;5.63636
210;5.63636
211;5.63636
212;5.63636
213;5.63636
214;5.63636
215;5.63636
216;5.63636
217;5.63636
218;5.63636
219;5.63636
220;5.63636
221;5.63636
