# gen;best_fit
0;323.875
1;323.875
2;323.875
3;323.875
4;193.875
5;193.875
6;193.875
7;167.714
8;167.714
9;167.714
10;143.875
11;143.875
12;143.875
13;143.875
14;143.875
15;143.875
16;143.875
17;143.875
18;141.875
19;141.875
20;141.875
21;75.875
22;75.875
23;51.875
24;51.875
25;21.875
26;21.875
27;21.875
28;21.875
29;21.875
30;21.875
31;21.875
32;21.875
33;21.875
34;21.875
35;21.875
36;21.875
37;21.875
38;21.875
39;21.875
40;21.875
41;21.875
42;21.875
43;21.875
44;21.875
45;21.875
46;21.875
47;21.875
48;21.875
49;21.875
50;21.875
51;21.875
52;21.875
53;21.875
54;21.875
55;21.875
56;21.875
57;21.875
58;21.875
59;21.875
60;21.875
61;21.875
62;21.875
63;21.875
64;21.875
65;21.875
66;21.875
67;21.875
68;21.875
69;13.875
70;13.875
71;13.875
72;13.875
73;13.875
74;13.875
75;13.875
76;13.875
77;13.875
78;13.875
79;13.875
80;13.875
81;13.875
82;13.875
83;13.875
84;13.875
85;13.875
86;13.875
87;13.875
88;13.875
89;11.875
90;11.875
91;11.875
92;11.875
93;11.875
94;11.875
95;11.875
96;7.875
97;7.875
98;7.875
99;7.875
100;7.875
101;7.875
102;7.875
103;7.875
104;7.875
105;7.875
106;7.875
107;7.875
108;7.875
109;7.875
110;7.875
111;7.875
112;7.875
113;7.875
114;7.875
115;7.875
116;7.875
117;7.875
118;7.875
119;7.875
120;7.875
121;7.875
122;7.875
123;7.875
124;7.875
125;7.875
126;7.875
127;7.875
128;7.875
129;7.875
130;7.875
131;7.875
132;7.875
133;7.875
134;7.875
135;7.875
136;7.875
137;7.875
138;7.875
139;7.875
140;7.875
141;7.875
142;7.875
143;7.875
144;7.875
145;7.875
146;7.875
147;7.875
148;7.875
149;7.875
150;7.875
151;7.875
152;7.875
153;7.875
154;7.875
155;7.875
156;7.875
157;7.875
158;7.875
159;7.875
160;7.875
161;7.875
162;7.875
163;7.875
164;7.875
165;7.875
166;7.875
167;7.875
168;7.875
169;7.875
170;7.875
171;7.875
172;7.875
173;7.875
174;7.875
175;7.875
176;7.875
177;7.875
178;7.875
179;7.875
180;7.875
181;7.875
182;7.875
183;7.875
184;7.875
185;7.875
186;7.875
187;7.875
188;7.875
189;7.875
190;7.875
191;7.875
192;7.875
193;7.875
194;7.875
195;7.875
196;7.875
197;7.875
198;7.875
199;7.875
200;7.875
201;7.875
202;7.875
203;7.875
204;7.875
205;7.875
206;7.875
207;7.875
208;7.875
209;7.875
210;7.875
211;7.875
212;7.875
213;7.875
214;7.875
215;7.875
216;7.875
217;7.875
218;7.875
219;7.875
220;7.875
221;7.875
222;7.875
223;7.875
224;7.875
225;7.875
226;7.875
227;7.875
228;7.875
229;7.875
230;7.875
231;7.875
232;7.875
233;7.875
234;7.875
235;7.875
236;7.875
237;7.875
238;7.875
239;7.875
240;7.875
241;7.875
242;7.875
243;7.875
244;7.875
245;7.875
246;7.875
247;7.875
248;7.875
249;7.875
250;7.875
251;7.875
252;7.875
253;7.875
254;7.875
255;7.875
256;7.875
257;7.875
258;7.875
259;7.875
260;7.875
261;7.875
262;7.875
263;7.875
264;7.875
265;7.875
266;7.875
267;7.875
268;7.875
269;7.875
270;7.875
271;7.875
272;7.875
273;7.875
274;7.875
275;7.875
276;7.875
277;7.875
278;7.875
279;7.875
280;7.875
281;7.875
282;7.875
283;7.875
284;7.875
285;7.875
286;7.875
287;7.875
288;7.875
289;7.875
290;7.875
291;7.875
292;7.875
293;7.875
294;7.875
295;7.875
296;7.875
297;7.875
298;7.875
299;7.875
300;7.875
301;7.875
302;7.875
303;7.875
304;7.875
305;7.875
306;7.875
307;7.875
308;7.875
309;7.875
310;7.875
311;7.875
312;7.875
313;7.875
314;7.875
315;7.875
316;7.875
317;7.875
318;7.875
319;7.875
320;7.875
321;7.875
322;7.875
323;7.875
324;7.875
325;7.875
326;7.875
327;7.875
328;7.875
329;7.875
330;7.875
331;7.875
332;7.875
333;7.875
334;7.875
335;7.875
336;7.875
337;7.875
338;7.875
339;7.875
340;7.875
341;7.875
342;7.875
343;7.875
344;7.875
345;7.875
346;7.875
347;7.875
348;7.875
349;7.875
350;7.875
351;7.875
352;7.875
353;7.875
354;7.875
355;7.875
356;7.875
357;7.875
358;7.875
359;7.875
360;7.875
361;7.875
362;7.875
363;7.875
364;7.875
365;7.875
366;7.875
367;7.875
368;7.875
369;7.875
370;7.875
371;7.875
372;7.875
373;7.875
374;7.875
375;7.875
376;7.875
377;7.875
378;7.875
379;7.875
380;7.875
381;7.875
382;7.875
383;7.875
384;7.875
385;7.875
386;7.875
387;7.875
388;7.875
389;7.875
390;7.875
391;7.875
392;7.875
393;7.875
394;7.875
395;7.875
396;7.875
397;7.875
398;7.875
399;7.875
400;7.875
401;7.875
402;7.875
403;7.875
404;7.875
405;7.875
406;7.875
407;7.875
408;7.875
409;7.875
410;7.875
411;7.875
412;7.875
413;7.875
414;7.875
415;7.875
416;7.875
417;7.875
418;7.875
419;7.875
420;7.875
421;7.875
422;7.875
423;7.875
424;7.875
425;7.875
426;7.875
427;7.875
428;7.875
429;7.875
430;7.875
431;7.875
432;7.875
433;7.875
434;7.875
435;7.875
436;7.875
437;7.875
438;7.875
439;7.875
440;7.875
441;7.875
442;7.875
443;7.875
444;7.875
445;7.875
446;7.875
447;7.875
448;7.875
449;7.875
450;7.875
451;7.875
452;7.875
453;7.875
454;7.875
455;7.875
456;7.875
457;7.875
458;7.875
459;7.875
460;7.875
461;7.875
462;7.875
463;7.875
464;7.875
465;7.875
466;7.875
467;7.875
468;7.875
469;7.875
470;7.875
471;7.875
472;7.875
473;7.875
474;7.875
475;7.875
476;7.875
477;7.875
478;7.875
479;7.875
480;7.875
481;7.875
482;7.875
483;7.875
484;7.875
485;7.875
486;7.875
487;7.875
488;7.875
489;7.875
490;7.875
491;7.875
492;7.875
493;7.875
494;7.875
495;7.875
496;7.875
497;7.875
498;7.875
499;7.875
500;7.875
501;7.875
502;7.875
503;7.875
504;7.875
505;7.875
506;7.875
