# gen;best_fit
0;5.42857
1;5.42857
2;5.42857
3;5.42857
4;5.42857
5;5.42857
6;5.42857
7;5.42857
8;5.42857
9;5.42857
10;5.42857
11;5.42857
12;5.42857
13;5.42857
14;5.42857
15;5.42857
16;5.42857
17;5.42857
18;5.42857
19;5.42857
20;5.42857
21;5.42857
22;5.42857
23;5.42857
24;5.42857
25;5.42857
26;5.42857
27;5.42857
28;5.42857
29;5.42857
30;5.42857
31;5.42857
32;5.42857
33;5.42857
34;5.42857
35;5.42857
36;5.42857
37;5.42857
38;5.42857
39;5.42857
40;5.42857
41;5.42857
42;5.42857
43;5.42857
44;5.42857
45;5.42857
46;5.42857
47;5.42857
48;5.42857
49;5.42857
50;5.42857
51;5.42857
52;5.42857
53;5.42857
54;5.42857
55;5.42857
56;5.42857
57;5.42857
58;5.42857
59;5.42857
60;5.42857
61;5.42857
62;5.42857
63;5.42857
64;5.42857
65;5.42857
66;5.42857
67;5.42857
68;5.42857
69;5.42857
70;5.42857
71;5.42857
72;5.42857
73;5.42857
74;5.42857
75;5.42857
76;5.42857
77;5.42857
78;5.42857
79;5.42857
80;5.42857
81;5.42857
82;5.42857
83;5.42857
84;5.42857
85;5.42857
86;5.42857
87;5.42857
88;5.42857
89;5.42857
90;5.42857
91;5.42857
92;5.42857
93;5.42857
94;5.42857
95;5.42857
96;5.42857
97;5.42857
98;5.42857
99;5.42857
100;5.42857
101;5.42857
102;5.42857
103;5.42857
104;5.42857
105;5.42857
106;5.42857
107;5.42857
108;5.42857
109;5.42857
110;5.42857
111;5.42857
112;5.42857
113;5.42857
114;5.42857
115;5.42857
116;5.42857
117;5.42857
118;5.42857
119;5.42857
120;5.42857
121;5.42857
122;5.42857
123;5.42857
124;5.42857
125;5.42857
126;5.42857
127;5.42857
128;5.42857
129;5.42857
130;5.42857
131;5.42857
132;5.42857
133;5.42857
134;5.42857
135;5.42857
136;5.42857
137;5.42857
138;5.42857
139;5.42857
140;5.42857
141;5.42857
142;5.42857
143;5.42857
144;5.42857
145;5.42857
146;5.42857
147;5.42857
148;5.42857
149;5.42857
150;5.42857
151;5.42857
152;5.42857
153;5.42857
154;5.42857
155;5.42857
156;5.42857
157;5.42857
158;5.42857
159;5.42857
160;5.42857
161;5.42857
162;5.42857
163;5.42857
164;5.42857
165;5.42857
166;5.42857
167;5.42857
168;5.42857
169;5.42857
170;5.42857
171;5.42857
172;5.42857
173;5.42857
174;5.42857
175;5.42857
176;5.42857
177;5.42857
178;5.42857
179;5.42857
180;5.42857
181;5.42857
182;5.42857
183;5.42857
184;5.42857
185;5.42857
186;5.42857
187;5.42857
188;5.42857
189;5.42857
190;5.42857
191;5.42857
192;5.42857
193;5.42857
194;5.42857
195;5.42857
196;5.42857
197;5.42857
198;5.42857
199;5.42857
200;5.42857
201;5.42857
202;5.42857
203;5.42857
204;5.42857
205;5.42857
206;5.42857
207;5.42857
208;5.42857
209;5.42857
210;5.42857
211;5.42857
212;5.42857
213;5.42857
214;5.42857
215;5.42857
216;5.42857
217;5.42857
218;5.42857
219;5.42857
220;5.42857
221;5.42857
