# gen;best_fit
0;672.4
1;672.4
2;672.4
3;672.4
4;672.4
5;588.4
6;588.4
7;588.4
8;588.4
9;588.4
10;588.4
11;507.636
12;507.636
13;492.4
14;492.4
15;492.4
16;437.636
17;437.636
18;437.636
19;437.636
20;437.636
21;437.636
22;437.636
23;437.636
24;437.636
25;437.636
26;370.4
27;357.636
28;357.636
29;310.4
30;310.4
31;310.4
32;310.4
33;310.4
34;258.4
35;258.4
36;258.4
37;258.4
38;168.4
39;168.4
40;168.4
41;168.4
42;168.4
43;168.4
44;168.4
45;114.4
46;114.4
47;114.4
48;114.4
49;86.4
50;56.4
51;56.4
52;56.4
53;56.4
54;56.4
55;56.4
56;56.4
57;56.4
58;56.4
59;56.4
60;56.4
61;56.4
62;56.4
63;56.4
64;56.4
65;56.4
66;56.4
67;56.4
68;56.4
69;56.4
70;56.4
71;56.4
72;56.4
73;56.4
74;56.4
75;56.4
76;56.4
77;56.4
78;56.4
79;56.4
80;56.4
81;56.4
82;56.4
83;56.4
84;56.4
85;56.4
86;56.4
87;56.4
88;40.4
89;40.4
90;40.4
91;40.4
92;40.4
93;40.4
94;40.4
95;40.4
96;40.4
97;40.4
98;40.4
99;40.4
100;40.4
101;40.4
102;40.4
103;34.4
104;34.4
105;32.4
106;32.4
107;32.4
108;32.4
109;32.4
110;32.4
111;32.4
112;32.4
113;32.4
114;32.4
115;32.4
116;32.4
117;32.4
118;32.4
119;32.4
120;32.4
121;32.4
122;32.4
123;32.4
124;32.4
125;32.4
126;32.4
127;32.4
128;32.4
129;32.4
130;32.4
131;32.4
132;32.4
133;28.4
134;28.4
135;28.4
136;28.4
137;28.4
138;28.4
139;28.4
140;28.4
141;28.4
142;28.4
143;28.4
144;28.4
145;28.4
146;28.4
147;28.4
148;28.4
149;28.4
150;28.4
151;28.4
152;28.4
153;28.4
154;28.4
155;28.4
156;28.4
157;28.4
158;28.4
159;28.4
160;28.4
161;28.4
162;28.4
163;28.4
164;28.4
165;28.4
166;28.4
167;28.4
168;28.4
169;28.4
170;28.4
171;28.4
172;28.4
173;28.4
174;28.4
175;28.4
176;28.4
177;28.4
178;28.4
179;28.4
180;28.4
181;28.4
182;28.4
183;28.4
184;28.4
185;28.4
186;28.4
187;28.4
188;28.4
189;28.4
190;28.4
191;28.4
192;28.4
193;28.4
194;28.4
195;28.4
196;28.4
197;28.4
198;28.4
199;28.4
200;28.4
201;28.4
202;28.4
203;28.4
204;28.4
205;28.4
206;28.4
207;28.4
208;28.4
209;28.4
210;28.4
211;28.4
212;28.4
213;28.4
214;28.4
215;28.4
216;28.4
217;28.4
218;28.4
219;28.4
220;22.4
221;22.4
222;22.4
223;22.4
224;22.4
225;22.4
226;22.4
227;22.4
228;22.4
229;22.4
230;22.4
231;22.4
232;22.4
233;22.4
234;22.4
235;22.4
236;22.4
237;22.4
238;22.4
239;22.4
240;22.4
241;22.4
242;22.4
243;22.4
244;22.4
245;22.4
246;22.4
247;22.4
248;22.4
249;22.4
250;22.4
251;22.4
252;22.4
253;22.4
254;22.4
255;22.4
256;22.4
257;22.4
258;22.4
259;22.4
260;22.4
261;22.4
262;22.4
263;22.4
264;22.4
265;22.4
266;22.4
267;22.4
268;22.4
269;22.4
270;22.4
271;22.4
272;22.4
273;22.4
274;22.4
275;22.4
276;22.4
277;22.4
278;22.4
279;22.4
280;22.4
281;22.4
282;22.4
283;22.4
284;22.4
285;22.4
286;22.4
287;22.4
288;22.4
289;22.4
290;22.4
291;22.4
292;22.4
293;22.4
294;22.4
295;22.4
296;22.4
297;22.4
298;22.4
299;22.4
300;22.4
301;22.4
302;22.4
303;22.4
304;22.4
305;22.4
306;22.4
307;22.4
308;22.4
309;22.4
310;22.4
311;22.4
312;22.4
313;22.4
314;22.4
315;22.4
316;22.4
317;22.4
318;22.4
319;22.4
320;22.4
321;22.4
322;22.4
323;22.4
324;22.4
325;22.4
326;22.4
327;22.4
328;22.4
329;22.4
330;22.4
331;22.4
332;22.4
333;22.4
334;22.4
335;22.4
336;22.4
337;22.4
338;22.4
339;22.4
340;22.4
341;22.4
342;22.4
343;22.4
344;22.4
345;22.4
346;22.4
347;22.4
348;22.4
349;22.4
350;22.4
351;22.4
352;22.4
353;22.4
354;22.4
355;22.4
356;22.4
357;22.4
358;22.4
359;22.4
360;22.4
361;22.4
362;22.4
363;22.4
364;22.4
365;22.4
366;22.4
367;22.4
368;22.4
369;22.4
370;22.4
371;22.4
372;22.4
373;22.4
374;22.4
375;22.4
376;22.4
377;22.4
378;22.4
379;22.4
380;22.4
381;22.4
382;22.4
383;22.4
384;22.4
385;22.4
386;22.4
387;22.4
388;22.4
389;22.4
390;22.4
391;22.4
392;22.4
393;22.4
394;22.4
395;22.4
396;22.4
397;22.4
398;22.4
399;22.4
400;22.4
401;22.4
402;22.4
403;22.4
404;22.4
405;22.4
406;22.4
407;22.4
408;22.4
409;22.4
410;22.4
411;22.4
412;22.4
413;22.4
414;22.4
415;22.4
416;22.4
417;22.4
418;22.4
419;22.4
420;22.4
421;22.4
422;22.4
423;22.4
424;22.4
425;22.4
426;22.4
427;22.4
428;22.4
429;22.4
430;22.4
431;22.4
432;22.4
433;22.4
434;22.4
435;22.4
436;22.4
437;22.4
438;22.4
439;22.4
440;22.4
441;22.4
442;22.4
443;22.4
444;22.4
445;22.4
446;22.4
447;22.4
448;22.4
449;22.4
450;22.4
451;22.4
452;22.4
453;22.4
454;22.4
455;22.4
456;22.4
457;22.4
458;22.4
459;22.4
460;22.4
461;22.4
462;22.4
463;22.4
464;22.4
465;22.4
466;22.4
467;22.4
468;22.4
469;22.4
470;22.4
471;22.4
472;22.4
473;22.4
474;22.4
475;22.4
476;22.4
477;22.4
478;22.4
479;22.4
480;22.4
481;22.4
482;22.4
483;22.4
484;22.4
485;22.4
486;22.4
487;22.4
488;22.4
489;22.4
490;22.4
491;22.4
492;22.4
493;22.4
494;22.4
495;22.4
496;22.4
497;22.4
498;22.4
499;10.4
500;10.4
501;10.4
502;10.4
503;10.4
504;10.4
505;10.4
506;10.4
507;10.4
508;10.4
509;10.4
510;10.4
511;10.4
512;10.4
513;10.4
514;10.4
515;10.4
516;10.4
517;10.4
518;10.4
519;10.4
520;10.4
521;10.4
522;10.4
523;10.4
524;10.4
525;10.4
526;10.4
527;10.4
528;10.4
529;10.4
530;10.4
531;10.4
532;10.4
533;10.4
534;10.4
535;10.4
536;10.4
537;10.4
538;10.4
539;10.4
540;10.4
541;10.4
542;10.4
543;10.4
544;10.4
545;10.4
546;10.4
547;10.4
548;10.4
549;10.4
550;10.4
551;10.4
552;10.4
553;10.4
