# gen;best_fit
0;484
1;484
2;484
3;484
4;484
5;484
6;484
7;484
8;484
9;484
10;484
11;484
12;304
13;304
14;294
15;294
16;294
17;294
18;294
19;134
20;134
21;134
22;134
23;134
24;134
25;134
26;134
27;134
28;134
29;134
30;134
31;134
32;74
33;74
34;74
35;74
36;74
37;74
38;66
39;66
40;66
41;66
42;66
43;66
44;66
45;66
46;66
47;66
48;66
49;66
50;66
51;66
52;66
53;66
54;66
55;66
56;66
57;66
58;66
59;66
60;66
61;66
62;66
63;66
64;66
65;56
66;56
67;56
68;56
69;56
70;44
71;44
72;44
73;44
74;44
75;44
76;44
77;44
78;44
79;44
80;44
81;44
82;44
83;44
84;44
85;44
86;44
87;44
88;44
89;44
90;44
91;44
92;44
93;44
94;44
95;44
96;44
97;44
98;44
99;44
100;44
101;44
102;44
103;44
104;44
105;44
106;44
107;44
108;44
109;44
110;44
111;44
112;44
113;40
114;40
115;40
116;40
117;40
118;40
119;40
120;40
121;40
122;40
123;40
124;40
125;40
126;40
127;40
128;34
129;34
130;34
131;34
132;34
133;34
134;34
135;34
136;34
137;34
138;34
139;34
140;34
141;34
142;34
143;34
144;34
145;34
146;34
147;34
148;34
149;34
150;34
151;34
152;34
153;34
154;34
155;34
156;34
157;34
158;30
159;30
160;30
161;30
162;30
163;26
164;26
165;26
166;26
167;26
168;26
169;26
170;26
171;26
172;26
173;26
174;26
175;26
176;26
177;26
178;26
179;26
180;26
181;26
182;26
183;26
184;26
185;26
186;26
187;26
188;26
189;26
190;26
191;26
192;26
193;26
194;26
195;26
196;26
197;26
198;26
199;26
200;26
201;26
202;26
203;26
204;26
205;26
206;26
207;26
208;26
209;26
210;26
211;26
212;26
213;26
214;26
215;26
216;26
217;26
218;26
219;26
220;26
221;26
222;26
223;26
224;26
225;26
226;26
227;26
228;26
229;26
230;26
231;26
232;26
233;26
234;26
235;26
236;26
237;26
238;26
239;26
240;26
241;26
242;26
243;26
244;26
245;26
246;26
247;26
248;26
249;26
250;26
251;26
252;26
253;26
254;26
255;26
256;26
257;26
258;26
259;26
260;26
261;26
262;26
263;26
264;26
265;26
266;26
267;26
268;26
269;26
270;26
271;26
272;26
273;26
274;26
275;26
276;26
277;26
278;26
279;26
280;26
281;26
282;26
283;26
284;26
285;26
286;26
287;26
288;26
289;26
290;26
291;26
292;26
293;26
294;26
295;26
296;26
297;26
298;26
299;26
300;26
301;26
302;26
303;26
304;26
305;26
306;10
307;10
308;10
309;10
310;10
311;2
312;2
313;2
314;2
315;2
316;2
317;2
318;2
319;2
320;2
321;2
322;2
323;2
324;2
325;2
326;2
327;2
328;2
329;2
330;2
331;2
332;2
333;2
334;2
335;2
336;2
337;2
338;2
339;2
340;2
341;2
342;2
343;2
344;2
345;2
346;2
347;2
348;2
349;2
350;2
351;2
352;2
353;2
354;2
355;2
356;2
357;2
358;2
359;2
360;2
361;2
362;2
363;2
364;2
365;2
366;2
367;2
368;2
369;2
370;2
371;2
372;2
373;2
374;2
375;2
376;2
377;2
378;2
379;2
380;2
381;2
382;2
383;2
384;2
385;2
386;2
387;2
388;2
389;2
390;2
391;2
392;2
393;2
394;2
395;2
396;2
397;2
398;2
399;2
400;2
401;2
402;2
403;2
404;2
405;2
406;2
407;2
408;2
409;2
410;2
411;2
412;2
413;2
414;2
415;2
416;2
417;2
418;2
419;2
420;2
421;2
422;2
423;2
424;2
425;2
426;2
427;2
428;2
429;2
430;2
431;2
432;2
433;2
434;2
435;2
436;2
437;2
438;2
439;2
440;2
441;2
442;2
443;2
444;2
445;2
446;2
447;2
448;2
449;2
450;2
451;2
452;2
453;2
454;2
455;2
456;2
457;2
458;2
459;2
460;2
461;2
462;2
463;2
464;2
465;2
466;2
467;2
468;2
469;2
470;2
471;2
472;2
473;2
474;2
475;2
476;2
477;2
478;2
479;2
480;2
481;2
482;2
483;2
484;2
485;2
486;2
487;2
488;2
489;2
490;2
491;2
492;2
493;2
494;2
495;2
496;2
497;2
498;2
499;2
500;2
501;2
502;2
503;2
504;2
505;2
506;2
507;2
508;2
509;2
510;2
511;2
512;2
513;2
514;2
515;2
516;2
517;2
518;2
519;2
520;2
521;2
522;2
523;2
524;2
525;2
526;2
527;2
528;2
529;2
530;2
531;2
532;2
533;2
534;2
535;2
536;2
537;2
538;2
539;2
540;2
541;2
542;2
543;2
544;2
545;2
546;2
547;2
548;2
549;2
550;2
551;2
552;2
553;2
554;2
555;2
556;2
557;2
558;2
559;2
560;2
561;2
562;2
563;2
564;2
565;2
566;2
567;2
568;2
569;2
570;2
571;2
572;2
573;2
574;2
575;2
576;2
577;2
578;2
579;2
580;2
581;2
582;2
583;2
584;2
585;2
586;2
587;2
588;2
589;2
590;2
591;2
592;2
593;2
594;2
595;2
596;2
597;2
598;2
599;2
