# gen;best_fit
0;246
1;184
2;184
3;184
4;184
5;184
6;184
7;94
8;94
9;94
10;94
11;94
12;94
13;54
14;54
15;54
16;35.4286
17;35.4286
18;27.4286
19;27.4286
20;27.4286
21;27.4286
22;27.4286
23;12
24;12
25;12
26;12
27;12
28;12
29;12
30;4
31;4
32;4
33;4
34;4
35;4
36;4
37;4
38;4
39;4
40;4
41;4
42;4
43;4
44;4
45;4
46;4
47;4
48;4
49;4
50;4
51;4
52;4
53;4
54;4
55;4
56;4
57;4
58;4
59;4
60;4
61;4
62;4
63;4
64;4
65;4
66;4
67;4
68;4
69;4
70;4
71;4
72;4
73;4
74;4
75;4
76;4
77;4
78;4
79;4
80;4
81;4
82;4
83;4
84;4
85;4
86;4
87;4
88;4
89;4
90;4
91;4
92;4
93;4
94;4
95;4
96;4
97;4
98;4
99;4
100;4
101;4
102;4
103;4
104;4
105;4
106;4
107;4
108;4
109;4
110;4
111;4
112;4
113;4
114;4
115;4
116;4
117;4
118;4
119;4
120;4
121;4
122;4
123;4
124;4
125;4
126;4
127;4
128;4
129;4
130;4
131;4
132;4
133;4
134;4
135;4
136;4
137;4
138;4
139;4
140;4
141;4
142;4
143;4
144;4
145;4
146;4
147;4
148;4
149;4
150;4
151;4
152;4
153;4
154;4
155;4
156;4
157;4
158;4
159;4
160;4
161;4
162;4
163;4
164;4
165;4
166;4
167;4
168;4
169;4
170;4
171;4
172;4
173;4
174;4
175;4
176;4
177;4
178;4
179;4
180;4
181;4
182;4
183;4
184;4
185;4
186;4
187;4
188;4
189;4
190;4
191;4
192;4
193;4
194;4
195;4
196;4
197;4
198;4
199;4
200;4
201;4
202;4
203;4
204;4
205;4
206;4
207;4
208;4
209;4
210;4
211;4
212;4
213;4
214;4
215;4
216;4
217;4
218;4
219;4
220;4
221;4
222;4
223;4
224;4
225;4
226;4
227;4
228;4
229;4
230;4
231;4
232;4
233;4
234;4
235;4
236;4
237;4
238;4
239;4
240;4
241;4
242;4
243;4
244;4
245;4
246;4
247;4
248;4
249;4
250;4
251;4
252;4
253;4
254;4
255;4
256;4
257;4
258;4
259;4
260;4
261;4
262;4
263;4
264;4
265;4
266;4
267;4
268;4
269;4
270;4
271;4
272;4
273;4
274;4
275;4
276;4
277;4
278;4
279;4
280;4
281;4
282;4
283;4
284;4
285;4
286;4
287;4
288;4
289;4
290;4
291;4
292;4
293;4
294;4
295;4
296;4
297;4
298;4
299;4
300;4
301;4
302;4
303;4
304;4
305;4
306;4
307;4
308;4
309;4
310;4
311;4
312;4
313;2.8
314;2.8
315;2.8
316;2.8
317;2.8
318;2.8
319;2.8
320;2.8
321;2.8
322;2.8
323;2.8
324;2.8
325;2.8
326;2.8
327;2.8
328;2.8
329;2.8
330;2.8
331;2.8
332;2.8
333;2.8
334;2.8
335;2.8
336;2.8
337;2.8
338;2.8
339;2.8
340;2.8
341;2.8
342;2.8
343;2.8
344;2.8
345;2.8
346;2.8
347;2.8
348;2.8
349;2.8
350;2.8
351;2.8
352;2.8
353;2.8
354;2.8
355;2.8
356;2.8
357;2.8
358;2.8
359;2.8
360;2.8
361;2.8
362;2.8
363;2.8
364;2.8
365;2.8
366;2.8
367;2.8
368;2.8
369;2.8
370;2.8
371;2.8
372;2.8
373;2.8
374;2.8
375;2.8
376;2.8
377;2.8
378;2.8
379;2.8
380;2.8
381;2.8
382;2.8
383;2.8
384;2.8
385;2.8
386;2.8
387;2.8
388;2.8
389;2.8
390;2.8
391;2.8
392;2.8
393;2.8
394;2.8
395;2.8
396;2.8
397;2.8
398;2.8
399;2.8
400;2.8
401;2.8
402;2.8
403;2.8
404;2.8
405;2.8
406;2.8
407;2.8
408;2.8
409;2.8
410;2.8
411;2.8
412;2.8
413;2.8
414;2.8
415;2.8
416;2.8
417;2.8
418;2.8
419;2.8
420;2.8
421;2.8
422;2.8
423;2.8
424;2.8
425;2.8
426;2.8
427;2.8
428;2.8
429;2.8
430;2.8
431;2.8
432;2.8
433;2.8
434;2.8
435;2.8
436;2.8
437;2.8
438;2.8
439;2.8
440;2.8
441;2.8
442;2.8
443;2.8
444;2.8
445;2.8
446;2.8
447;2.8
448;2.8
449;2.8
450;2.8
451;2.8
452;2.8
453;2.8
454;2.8
455;2.8
456;2.8
457;2.8
458;2.8
459;2.8
460;2.8
461;2.8
462;2.8
463;2.8
464;2.8
465;2.8
466;2.8
467;2.8
468;2.8
469;2.8
470;2.8
471;2.8
472;2.8
473;2.8
474;2.8
475;2.8
476;2.8
477;2.8
478;2.8
479;2.8
480;2.8
481;2.8
482;2.8
483;2.8
484;2.8
485;2.8
486;2.8
487;2.8
488;2.8
489;2.8
490;2.8
491;2.8
492;2.8
493;2.8
494;2.8
495;2.8
496;2.8
497;2.8
498;2.8
499;2.8
500;2.8
501;2.8
502;2.8
503;2.8
504;2.8
505;2.8
506;2.8
507;2.8
508;2.8
509;2.8
510;2.8
511;2.8
512;2.8
513;2.8
514;2.8
515;2.8
516;2.8
517;2.8
518;2.8
519;2.8
