# gen;best_fit
0;451.556
1;447.556
2;447.556
3;447.556
4;447.556
5;447.556
6;447.556
7;287.556
8;287.556
9;187.556
10;187.556
11;187.556
12;187.556
13;97.5556
14;97.5556
15;97.5556
16;97.5556
17;69.5556
18;69.5556
19;69.5556
20;57.5556
21;27.5556
22;27.5556
23;27.5556
24;27.5556
25;19.5556
26;19.5556
27;19.5556
28;19.5556
29;17.5556
30;17.5556
31;17.5556
32;17.5556
33;17.5556
34;17.5556
35;17.5556
36;17.5556
37;17.5556
38;17.5556
39;17.5556
40;17.5556
41;17.5556
42;17.5556
43;17.5556
44;17.5556
45;17.5556
46;17.5556
47;17.5556
48;17.5556
49;17.5556
50;17.5556
51;17.5556
52;15.5556
53;15.5556
54;15.5556
55;9.55556
56;9.55556
57;9.55556
58;9.55556
59;9.55556
60;9.55556
61;9.55556
62;9.55556
63;9.55556
64;9.55556
65;9.55556
66;9.55556
67;9.55556
68;9.55556
69;9.55556
70;9.55556
71;9.55556
72;9.55556
73;9.55556
74;9.55556
75;9.55556
76;9.55556
77;9.55556
78;9.55556
79;9.55556
80;9.55556
81;9.55556
82;9.55556
83;9.55556
84;9.55556
85;9.55556
86;9.55556
87;9.55556
88;9.55556
89;9.55556
90;9.55556
91;9.55556
92;9.55556
93;9.55556
94;9.55556
95;9.55556
96;9.55556
97;9.55556
98;9.55556
99;9.55556
100;9.55556
101;9.55556
102;9.55556
103;9.55556
104;9.55556
105;9.55556
106;9.55556
107;9.55556
108;9.55556
109;9.55556
110;9.55556
111;9.55556
112;9.55556
113;9.55556
114;9.55556
115;9.55556
116;9.55556
117;9.55556
118;9.55556
119;9.55556
120;9.55556
121;9.55556
122;9.55556
123;9.55556
124;9.55556
125;9.55556
126;9.55556
127;9.55556
128;9.55556
129;9.55556
130;9.55556
131;9.55556
132;9.55556
133;9.55556
134;9.55556
135;9.55556
136;9.55556
137;9.55556
138;9.55556
139;9.55556
140;9.55556
141;9.55556
142;9.55556
143;9.55556
144;9.55556
145;9.55556
146;9.55556
147;9.55556
148;9.55556
149;9.55556
150;9.55556
151;9.55556
152;9.55556
153;9.55556
154;9.55556
155;9.55556
156;9.55556
157;9.55556
158;9.55556
159;9.55556
160;9.55556
161;9.55556
162;9.55556
163;9.55556
164;9.55556
165;9.55556
166;9.55556
167;9.55556
168;9.55556
169;9.55556
170;9.55556
171;9.55556
172;9.55556
173;9.55556
174;9.55556
175;9.55556
176;9.55556
177;9.55556
178;9.55556
179;9.55556
180;9.55556
181;9.55556
182;9.55556
183;9.55556
184;9.55556
185;9.55556
186;9.55556
187;9.55556
188;9.55556
189;9.55556
190;9.55556
191;9.55556
192;9.55556
193;9.55556
194;9.55556
195;9.55556
196;9.55556
197;9.55556
198;9.55556
199;9.55556
200;9.55556
201;9.55556
202;9.55556
203;9.55556
204;9.55556
205;9.55556
206;9.55556
207;9.55556
208;9.55556
209;9.55556
210;9.55556
211;9.55556
212;9.55556
213;9.55556
214;9.55556
215;9.55556
216;9.55556
217;9.55556
218;9.55556
219;9.55556
220;9.55556
221;9.55556
222;9.55556
223;9.55556
224;9.55556
225;9.55556
226;9.55556
227;9.55556
228;9.55556
229;9.55556
230;9.55556
231;9.55556
232;9.55556
233;9.55556
234;9.55556
235;9.55556
236;9.55556
237;9.55556
238;7.55555
239;7.55555
240;7.55555
241;7.55555
242;7.55555
243;7.55555
244;7.55555
245;7.55555
246;7.55555
247;7.55555
248;7.55555
249;7.55555
250;7.55555
251;7.55555
252;7.55555
253;7.55555
254;7.55555
255;7.55555
256;7.55555
257;7.55555
258;7.55555
259;7.55555
260;7.55555
261;7.55555
262;7.55555
263;7.55555
264;7.55555
265;7.55555
266;7.55555
267;7.55555
268;7.55555
269;7.55555
270;7.55555
271;7.55555
272;7.55555
273;7.55555
274;7.55555
275;7.55555
276;7.55555
277;7.55555
278;7.55555
279;7.55555
280;7.55555
281;7.55555
282;7.55555
283;7.55555
284;7.55555
285;7.55555
286;7.55555
287;7.55555
288;7.55555
289;7.55555
290;7.55555
291;7.55555
292;7.55555
293;7.55555
294;7.55555
295;7.55555
296;7.55555
297;7.55555
298;7.55555
299;7.55555
300;7.55555
301;7.55555
302;7.55555
303;7.55555
304;7.55555
305;7.55555
306;7.55555
307;7.55555
308;7.55555
309;7.55555
310;7.55555
311;7.55555
312;7.55555
313;7.55555
314;7.55555
315;7.55555
316;7.55555
317;7.55555
318;7.55555
319;7.55555
320;7.55555
321;7.55555
322;7.55555
323;7.55555
324;7.55555
325;7.55555
326;7.55555
327;7.55555
328;7.55555
329;7.55555
330;7.55555
331;7.55555
332;7.55555
333;7.55555
334;7.55555
335;7.55555
336;7.55555
337;7.55555
338;7.55555
339;7.55555
340;7.55555
341;7.55555
342;7.55555
343;7.55555
344;7.55555
345;7.55555
346;7.55555
347;7.55555
348;7.55555
349;7.55555
350;7.55555
351;7.55555
352;7.55555
353;7.55555
354;7.55555
355;7.55555
356;7.55555
357;7.55555
358;7.55555
359;7.55555
360;7.55555
361;7.55555
362;7.55555
363;7.55555
364;7.55555
365;7.55555
366;7.55555
367;7.55555
368;7.55555
369;7.55555
370;7.55555
371;7.55555
372;7.55555
373;7.55555
374;7.55555
375;7.55555
376;7.55555
377;7.55555
378;7.55555
379;7.55555
380;7.55555
381;7.55555
382;7.55555
383;7.55555
384;7.55555
385;7.55555
386;7.55555
387;7.55555
388;7.55555
