# gen;best_fit
0;171.875
1;171.875
2;171.875
3;171.875
4;171.875
5;171.875
6;171.875
7;171.875
8;119.875
9;119.875
10;71.875
11;71.875
12;71.875
13;39.875
14;39.875
15;39.875
16;39.875
17;21.875
18;21.875
19;21.875
20;21.875
21;21.875
22;21.875
23;21.875
24;21.875
25;21.875
26;21.875
27;21.875
28;11.875
29;11.875
30;11.875
31;11.875
32;11.875
33;11.875
34;11.875
35;11.875
36;11.875
37;11.875
38;11.875
39;11.875
40;11.875
41;11.875
42;11.875
43;11.875
44;11.875
45;11.875
46;11.875
47;11.875
48;11.875
49;11.875
50;11.875
51;11.875
52;11.875
53;11.875
54;11.875
55;11.875
56;11.875
57;11.875
58;11.875
59;11.875
60;11.875
61;11.875
62;11.875
63;11.875
64;11.875
65;11.875
66;11.875
67;3.875
68;3.875
69;3.875
70;3.875
71;3.875
72;3.875
73;3.875
74;3.875
75;3.875
76;3.875
77;3.875
78;3.875
79;3.875
80;3.875
81;3.875
82;3.875
83;3.875
84;3.875
85;3.875
86;3.875
87;3.875
88;3.875
89;3.875
90;3.875
91;3.875
92;3.875
93;3.875
94;3.875
95;3.875
96;3.875
97;3.875
98;3.875
99;3.875
100;3.875
101;3.875
102;3.875
103;3.875
104;3.875
105;3.875
106;3.875
107;3.875
108;3.875
109;3.875
110;3.875
111;3.875
112;3.875
113;3.875
114;3.875
115;3.875
116;3.875
117;3.875
118;3.875
119;3.875
120;3.875
121;3.875
122;3.875
123;3.875
124;3.875
125;3.875
126;3.875
127;3.875
128;3.875
129;3.875
130;3.875
131;3.875
132;3.875
133;3.875
134;3.875
135;3.875
136;3.875
137;3.875
138;3.875
139;3.875
140;3.875
141;3.875
142;3.875
143;3.875
144;3.875
145;3.875
146;3.875
147;3.875
148;3.875
149;3.875
150;3.875
151;3.875
152;3.875
153;3.875
154;3.875
155;3.875
156;3.875
157;3.875
158;3.875
159;3.875
160;3.875
161;3.875
162;3.875
163;3.875
164;3.875
165;3.875
166;3.875
167;3.875
168;3.875
169;3.875
170;3.875
171;3.875
172;3.875
173;3.875
174;3.875
175;3.875
176;3.875
177;3.875
178;3.875
179;3.875
180;3.875
181;3.875
182;3.875
183;3.875
184;3.875
185;3.875
186;3.875
187;3.875
188;3.875
189;3.875
190;3.875
191;3.875
192;3.875
193;3.875
194;3.875
195;3.875
196;3.875
197;3.875
198;3.875
199;3.875
200;3.875
201;3.875
202;3.875
203;3.875
204;3.875
205;3.875
206;3.875
207;3.875
208;3.875
209;3.875
210;3.875
211;3.875
212;3.875
213;3.875
214;3.875
215;3.875
216;3.875
217;3.875
218;3.875
219;3.875
220;3.875
221;3.875
222;3.875
223;3.875
224;3.875
225;3.875
226;3.875
227;3.875
228;3.875
229;3.875
230;3.875
231;3.875
232;3.875
233;3.875
234;3.875
235;3.875
236;3.875
237;3.875
238;3.875
239;3.875
240;3.875
241;3.875
242;3.875
243;3.875
244;3.875
245;3.875
246;3.875
247;3.875
248;3.875
249;3.875
250;3.875
251;3.875
252;3.875
253;3.875
254;3.875
255;3.875
256;3.875
257;3.875
258;3.875
259;3.875
260;3.875
261;3.875
262;3.875
263;3.875
264;3.875
265;3.875
266;3.875
267;3.875
268;3.875
269;3.875
270;3.875
271;3.875
272;3.875
273;3.875
274;3.875
275;3.875
276;3.875
277;3.875
278;3.875
279;3.875
280;3.875
281;3.875
282;3.875
283;3.875
284;3.875
285;3.875
286;3.875
287;3.875
288;3.875
289;3.875
290;3.875
291;3.875
292;3.875
293;3.875
294;3.875
295;3.875
296;3.875
297;3.875
298;3.875
299;3.875
300;3.875
301;3.875
302;1.875
303;1.875
304;1.875
305;1.875
306;1.875
307;1.875
308;1.875
309;1.875
310;1.875
311;1.875
312;1.875
313;1.875
314;1.875
315;1.875
316;1.875
317;1.875
318;1.875
319;1.875
320;1.875
321;1.875
322;1.875
323;1.875
324;1.875
325;1.875
326;1.875
327;1.875
328;1.875
329;1.875
330;1.875
331;1.875
332;1.875
333;1.875
334;1.875
335;1.875
336;1.875
337;1.875
338;1.875
339;1.875
340;1.875
341;1.875
342;1.875
343;1.875
344;1.875
345;1.875
346;1.875
347;1.875
348;1.875
349;1.875
350;1.875
351;1.875
352;1.875
353;1.875
354;1.875
355;1.875
356;1.875
357;1.875
358;1.875
359;1.875
360;1.875
361;1.875
362;1.875
363;1.875
364;1.875
365;1.875
366;1.875
367;1.875
368;1.875
369;1.875
370;1.875
371;1.875
372;1.875
373;1.875
374;1.875
375;1.875
376;1.875
377;1.875
378;1.875
379;1.875
380;1.875
381;1.875
382;1.875
383;1.875
384;1.875
385;1.875
386;1.875
387;1.875
388;1.875
389;1.875
390;1.875
391;1.875
392;1.875
393;1.875
394;1.875
395;1.875
396;1.875
397;1.875
398;1.875
399;1.875
400;1.875
401;1.875
402;1.875
403;1.875
404;1.875
405;1.875
406;1.875
407;1.875
408;1.875
409;1.875
410;1.875
411;1.875
412;1.875
413;1.875
414;1.875
415;1.875
416;1.875
417;1.875
418;1.875
419;1.875
420;1.875
421;1.875
422;1.875
423;1.875
424;1.875
425;1.875
426;1.875
427;1.875
428;1.875
429;1.875
430;1.875
431;1.875
432;1.875
433;1.875
434;1.875
435;1.875
436;1.875
437;1.875
438;1.875
439;1.875
440;1.875
441;1.875
442;1.875
443;1.875
444;1.875
445;1.875
446;1.875
447;1.875
448;1.875
449;1.875
450;1.875
451;1.875
452;1.875
453;1.875
454;1.875
455;1.875
456;1.875
457;1.875
458;1.875
459;1.875
460;1.875
461;1.875
462;1.875
463;1.875
464;1.875
465;1.875
466;1.875
467;1.875
468;1.875
469;1.875
470;1.875
471;1.875
472;1.875
473;1.875
474;1.875
475;1.875
476;1.875
477;1.875
478;1.875
479;1.875
480;1.875
481;1.875
482;1.875
483;1.875
484;1.875
485;1.875
486;1.875
487;1.875
488;1.875
489;1.875
490;1.875
491;1.875
492;1.875
493;1.875
494;1.875
495;1.875
496;1.875
497;1.875
498;1.875
499;1.875
500;1.875
501;1.875
502;1.875
503;1.875
