# gen;best_fit
0;168
1;98
2;98
3;98
4;98
5;98
6;98
7;98
8;98
9;98
10;94
11;94
12;94
13;94
14;94
15;94
16;94
17;82
18;66
19;66
20;66
21;66
22;66
23;66
24;66
25;66
26;36
27;36
28;16
29;16
30;16
31;16
32;16
33;16
34;16
35;16
36;16
37;16
38;16
39;16
40;16
41;16
42;16
43;16
44;16
45;16
46;16
47;16
48;16
49;16
50;16
51;16
52;16
53;16
54;16
55;16
56;16
57;16
58;16
59;16
60;16
61;16
62;16
63;16
64;16
65;16
66;16
67;16
68;16
69;16
70;16
71;16
72;16
73;16
74;16
75;16
76;16
77;16
78;16
79;16
80;16
81;16
82;16
83;16
84;16
85;16
86;16
87;16
88;16
89;16
90;16
91;16
92;16
93;16
94;16
95;16
96;16
97;16
98;16
99;16
100;16
101;16
102;16
103;16
104;16
105;16
106;16
107;16
108;16
109;16
110;16
111;16
112;16
113;16
114;16
115;16
116;16
117;16
118;16
119;16
120;16
121;16
122;16
123;16
124;16
125;16
126;16
127;12
128;12
129;12
130;12
131;12
132;12
133;12
134;12
135;12
136;12
137;12
138;12
139;12
140;12
141;12
142;12
143;12
144;12
145;12
146;12
147;12
148;12
149;12
150;12
151;12
152;12
153;12
154;12
155;12
156;12
157;12
158;12
159;12
160;12
161;12
162;12
163;12
164;12
165;12
166;12
167;12
168;12
169;12
170;12
171;12
172;12
173;12
174;12
175;12
176;12
177;12
178;12
179;12
180;12
181;12
182;12
183;12
184;12
185;12
186;12
187;12
188;12
189;12
190;12
191;12
192;12
193;12
194;12
195;12
196;12
197;12
198;12
199;12
200;12
201;12
202;12
203;12
204;12
205;12
206;12
207;12
208;12
209;12
210;12
211;12
212;12
213;12
214;12
215;12
216;12
217;12
218;12
219;12
220;12
221;12
222;12
223;12
224;12
225;12
226;12
227;12
228;12
229;12
230;12
231;12
232;12
233;12
234;12
235;12
236;12
237;12
238;12
239;12
240;12
241;12
242;12
243;12
244;12
245;12
246;12
247;12
248;12
249;12
250;12
251;12
252;12
253;12
254;12
255;12
256;12
257;12
258;12
259;12
260;12
261;12
262;12
263;12
264;12
265;12
266;12
267;12
268;12
269;12
270;12
271;12
272;12
273;12
274;12
275;12
276;12
277;12
278;12
279;12
280;12
281;12
282;12
283;12
284;12
285;12
286;12
287;12
288;12
289;12
290;12
291;12
292;12
293;12
294;12
295;12
296;12
297;12
298;12
299;12
300;12
301;12
302;12
303;12
304;12
305;12
306;12
307;12
308;12
309;12
310;12
311;12
312;12
313;12
314;12
315;12
316;12
317;12
318;12
319;12
320;12
321;12
322;12
323;12
324;12
325;12
326;12
327;12
328;12
329;12
330;12
331;12
332;12
333;12
334;12
335;12
336;12
337;12
338;12
339;12
340;12
341;12
342;12
343;12
344;12
345;12
346;12
347;12
348;12
349;12
350;12
351;12
352;12
353;12
354;12
355;12
356;12
357;12
358;12
359;12
360;12
361;12
362;12
363;12
364;12
365;12
366;12
367;12
368;12
369;12
370;12
371;12
372;12
373;12
374;12
375;12
376;12
377;12
378;12
379;12
380;12
381;12
382;12
383;12
384;12
385;12
386;12
387;12
388;12
389;12
390;12
391;12
392;12
393;12
394;12
395;12
396;12
397;12
398;12
399;12
400;12
401;12
402;12
403;12
404;12
405;12
406;12
407;12
408;12
409;12
410;12
411;12
412;12
413;12
414;8
415;8
416;8
417;8
418;8
419;8
420;8
421;8
422;8
423;8
424;8
425;8
426;8
427;8
428;8
429;8
430;8
431;8
432;8
433;8
434;8
435;8
436;8
437;8
438;8
439;8
440;8
441;8
442;8
443;8
444;8
445;8
446;8
447;8
448;8
449;8
450;8
451;8
452;8
453;8
454;8
455;8
456;8
457;8
458;8
459;8
460;8
461;8
462;8
463;8
464;8
465;8
466;8
467;8
468;8
469;8
470;8
471;8
472;8
473;8
474;8
475;8
476;8
477;8
478;8
479;8
480;8
481;8
482;8
483;8
484;8
485;8
486;8
487;8
488;8
489;8
490;8
491;8
492;8
493;8
494;8
495;8
496;8
497;8
498;8
499;8
500;8
501;8
502;8
503;8
504;8
505;8
506;8
507;8
508;8
509;8
510;8
511;8
512;8
513;8
514;8
515;8
516;8
517;8
518;8
519;8
520;8
521;8
522;8
523;8
524;8
525;8
526;8
527;8
528;8
529;8
530;8
531;8
532;8
533;8
534;8
535;8
536;8
537;8
538;8
539;8
540;8
541;8
542;8
543;8
544;8
545;8
546;8
547;8
548;8
549;8
550;8
551;8
552;8
553;8
554;8
555;8
556;8
557;8
558;8
559;8
560;8
561;8
562;8
563;8
564;8
565;8
566;8
567;8
568;8
569;8
570;8
571;8
572;8
573;8
574;8
575;8
576;8
577;8
578;8
579;8
580;8
581;8
582;8
583;8
584;8
585;8
586;8
587;8
588;8
589;8
590;8
591;8
592;8
593;8
594;8
595;8
596;8
597;8
598;8
599;8
600;8
601;8
602;8
603;8
604;8
605;8
606;8
607;8
608;8
609;8
610;8
611;8
612;8
613;8
614;8
615;8
616;8
617;8
618;8
619;8
620;8
621;8
622;8
623;8
624;8
625;8
626;8
627;8
628;8
629;8
630;8
631;8
632;8
633;8
634;8
635;8
636;8
637;8
638;8
639;8
640;8
641;8
642;8
643;8
644;8
645;8
646;8
647;8
648;8
649;8
650;8
651;8
652;8
653;8
654;8
655;8
656;8
657;8
658;8
659;8
660;8
661;8
662;8
663;8
664;8
665;8
666;8
667;8
668;8
669;8
670;8
671;8
672;8
673;8
674;8
675;8
676;8
677;8
678;8
679;8
680;8
681;8
682;8
683;8
684;8
685;8
686;8
687;8
688;8
689;8
690;8
691;8
692;8
693;8
694;8
695;8
696;8
697;8
698;8
699;8
700;8
701;8
702;8
703;8
704;8
705;8
706;8
707;8
708;8
709;8
710;8
711;8
712;8
713;8
714;8
715;8
716;8
717;8
718;8
719;8
720;8
721;8
722;8
723;8
724;8
725;8
726;8
727;8
728;8
729;8
730;8
731;8
732;8
733;8
734;8
735;8
736;8
737;8
738;8
739;8
740;8
741;8
742;8
743;8
744;8
745;8
746;8
747;8
748;8
749;8
750;8
751;8
752;8
753;8
754;8
755;8
756;8
757;8
758;8
759;8
760;8
761;8
762;8
763;8
764;8
765;8
766;8
767;8
768;8
769;8
770;8
771;8
772;8
773;8
774;8
775;8
776;8
777;8
778;8
779;8
780;8
781;8
782;8
783;8
784;8
785;8
786;8
787;8
788;8
789;8
790;8
791;8
792;8
793;8
794;8
795;8
796;8
797;8
798;8
799;8
