# gen;best_fit
0;164
1;164
2;164
3;164
4;112
5;112
6;42
7;42
8;42
9;42
10;42
11;22
12;22
13;22
14;22
15;16
16;16
17;16
18;16
19;16
20;16
21;16
22;16
23;16
24;16
25;16
26;16
27;16
28;16
29;16
30;16
31;16
32;16
33;16
34;16
35;16
36;16
37;16
38;16
39;16
40;16
41;16
42;16
43;16
44;16
45;16
46;16
47;16
48;16
49;16
50;16
51;16
52;16
53;16
54;16
55;16
56;16
57;16
58;16
59;16
60;16
61;16
62;16
63;16
64;16
65;16
66;16
67;16
68;16
69;16
70;16
71;16
72;16
73;16
74;16
75;16
76;16
77;16
78;16
79;16
80;16
81;16
82;16
83;16
84;16
85;16
86;16
87;16
88;16
89;16
90;16
91;12
92;12
93;12
94;12
95;12
96;12
97;12
98;12
99;12
100;12
101;12
102;12
103;12
104;12
105;12
106;12
107;12
108;12
109;12
110;12
111;12
112;12
113;12
114;12
115;12
116;12
117;12
118;12
119;12
120;12
121;12
122;12
123;12
124;12
125;12
126;12
127;12
128;12
129;12
130;12
131;12
132;12
133;12
134;12
135;12
136;12
137;12
138;12
139;12
140;12
141;12
142;12
143;12
144;12
145;12
146;12
147;12
148;12
149;12
150;12
151;12
152;12
153;12
154;12
155;12
156;12
157;12
158;12
159;12
160;12
161;12
162;12
163;12
164;12
165;12
166;12
167;12
168;12
169;12
170;12
171;12
172;12
173;12
174;12
175;12
176;12
177;12
178;12
179;12
180;12
181;12
182;12
183;12
184;12
185;12
186;12
187;12
188;12
189;12
190;12
191;12
192;12
193;12
194;12
195;12
196;12
197;12
198;12
199;12
200;12
201;12
202;12
203;12
204;12
205;12
206;12
207;12
208;12
209;12
210;12
211;12
212;12
213;12
214;12
215;12
216;12
217;12
218;12
219;12
220;12
221;12
222;12
223;12
224;12
225;12
226;12
227;12
228;12
229;12
230;12
231;12
232;12
233;12
234;12
235;12
236;12
237;12
238;12
239;12
240;12
241;12
242;12
243;12
244;12
245;12
246;12
247;12
248;12
249;12
250;12
251;12
252;12
253;12
254;12
255;12
256;12
257;12
258;12
259;12
260;12
261;12
262;12
263;12
264;12
265;12
266;12
267;12
268;12
269;12
270;12
271;12
272;12
273;12
274;12
275;12
276;12
277;12
278;12
279;12
280;12
281;12
282;12
283;12
284;12
285;12
286;12
287;12
288;12
289;12
290;12
291;12
292;12
293;12
294;12
295;12
296;12
297;12
298;12
299;12
300;12
301;12
302;12
303;12
304;12
305;12
306;12
307;12
308;12
309;12
310;12
311;12
312;12
313;12
314;12
315;12
316;12
317;12
318;12
319;12
320;12
321;12
322;12
323;12
324;12
325;12
326;12
327;12
328;12
329;12
330;12
331;12
332;12
333;12
334;12
335;12
336;12
337;12
338;12
339;12
340;12
341;12
342;12
343;12
344;12
345;12
346;12
347;12
348;12
349;12
350;12
351;12
352;12
353;12
354;12
355;12
356;12
357;12
358;12
359;12
360;12
361;12
362;12
363;12
364;12
365;12
366;12
367;12
368;12
369;12
370;12
371;12
372;12
373;12
374;12
375;12
376;12
377;12
378;12
379;12
380;12
381;12
382;12
383;12
384;12
385;12
386;12
387;12
388;12
389;12
390;12
391;12
392;12
393;12
394;12
395;12
396;12
397;12
398;12
399;12
400;12
401;12
402;12
403;12
404;12
405;12
406;12
407;12
408;12
409;12
410;12
411;12
412;12
413;12
414;12
415;12
416;12
417;12
418;12
419;12
420;12
421;12
422;12
423;12
424;12
425;12
426;12
427;12
428;12
429;12
430;12
431;12
432;12
433;12
434;12
435;12
436;12
437;12
438;12
439;12
440;12
441;12
442;12
443;12
444;12
445;12
446;12
447;12
448;12
449;12
450;12
451;12
452;12
453;12
454;12
455;12
456;12
457;12
458;12
459;12
460;12
461;12
462;12
463;12
464;12
465;12
466;12
467;12
468;12
469;12
470;12
471;12
472;12
473;12
474;12
475;12
476;12
477;12
478;12
479;12
480;12
481;12
482;12
483;12
484;12
485;12
486;12
487;12
488;12
489;12
490;12
491;12
492;12
493;12
494;12
495;12
496;12
497;12
498;12
499;12
500;12
501;8
502;8
503;8
504;8
505;8
506;8
507;8
508;8
509;8
510;8
511;8
512;8
513;8
514;8
515;8
516;4
517;4
518;4
519;4
520;4
521;4
522;4
523;4
524;4
525;4
526;4
527;4
528;4
529;4
530;4
531;4
532;4
533;4
534;4
535;4
536;4
537;4
538;4
539;4
540;4
541;4
542;4
543;4
544;4
545;4
546;4
547;4
548;4
549;4
550;4
551;4
552;4
553;4
554;4
555;4
556;4
557;4
558;4
559;4
560;4
561;4
562;4
563;4
564;4
565;4
566;4
567;4
568;4
569;4
570;4
571;4
572;4
573;4
574;4
575;4
576;4
577;4
578;4
579;4
580;4
581;4
582;4
583;4
584;4
585;4
586;4
587;4
588;4
589;4
590;4
591;4
592;4
593;4
594;4
595;4
596;4
597;4
598;4
599;4
600;4
601;4
602;4
603;4
604;4
605;4
606;4
607;4
608;4
609;4
610;4
611;4
612;4
613;4
614;4
615;4
616;4
617;4
618;4
619;4
620;4
621;4
622;4
623;4
624;4
625;4
626;4
627;4
628;4
629;4
630;4
631;4
632;4
633;4
634;4
635;4
636;4
637;4
638;4
639;4
640;4
641;4
642;4
643;4
644;4
645;4
646;4
647;4
648;4
649;4
650;4
651;4
652;4
653;4
654;4
655;4
656;4
657;4
658;4
659;4
660;4
661;4
662;4
663;4
664;4
665;4
666;4
667;4
668;4
669;4
670;4
671;4
672;4
673;4
674;4
675;4
676;4
677;4
678;4
679;4
680;4
681;4
682;4
683;4
684;4
685;4
686;4
687;4
688;4
689;4
690;4
691;4
692;4
693;4
694;4
695;4
696;4
697;4
698;4
699;4
700;4
701;4
702;4
703;4
704;4
705;4
706;4
707;4
708;4
709;4
710;4
711;4
712;4
713;4
714;4
715;4
716;4
717;4
718;4
719;4
720;4
721;4
722;4
723;4
724;4
725;4
726;4
727;4
728;4
729;4
730;4
731;4
732;4
733;4
734;4
735;4
736;4
737;4
738;4
739;4
740;4
741;4
742;4
743;4
744;4
745;4
746;4
747;4
748;4
749;4
750;4
751;4
752;4
753;4
754;4
755;4
756;4
757;4
758;4
759;4
760;4
761;4
762;4
763;4
764;4
765;4
766;4
767;4
768;4
769;4
770;4
771;4
772;4
773;4
774;4
775;4
776;4
777;4
778;4
779;4
780;4
781;4
782;4
783;4
784;4
785;4
786;4
787;4
788;4
789;4
790;4
791;4
792;4
793;4
794;4
795;4
796;4
797;4
798;4
799;4
