# gen;best_fit
0;376.875
1;376.875
2;376.875
3;376.875
4;376.875
5;376.875
6;376.875
7;376.875
8;246.875
9;246.875
10;134.875
11;134.875
12;134.875
13;134.875
14;134.875
15;134.875
16;54.875
17;54.875
18;54.875
19;54.875
20;54.875
21;54.875
22;54.875
23;20.875
24;20.875
25;20.875
26;20.875
27;20.875
28;20.875
29;20.875
30;20.875
31;20.875
32;20.875
33;20.875
34;20.875
35;10.875
36;10.875
37;10.875
38;10.875
39;10.875
40;10.875
41;10.875
42;10.875
43;10.875
44;10.875
45;10.875
46;10.875
47;10.875
48;10.875
49;2.875
50;2.875
51;2.875
52;2.875
53;2.875
54;2.875
55;2.875
56;2.875
57;2.875
58;2.875
59;2.875
60;2.875
61;2.875
62;2.875
63;2.875
64;2.875
65;2.875
66;2.875
67;2.875
68;2.875
69;2.875
70;2.875
71;2.875
72;2.875
73;2.875
74;2.875
75;2.875
76;2.875
77;2.875
78;2.875
79;2.875
80;2.875
81;2.875
82;2.875
83;2.875
84;2.875
85;2.875
86;2.875
87;2.875
88;2.875
89;2.875
90;2.875
91;2.875
92;2.875
93;2.875
94;2.875
95;2.875
96;2.875
97;2.875
98;2.875
99;2.875
100;2.875
101;2.875
102;2.875
103;2.875
104;2.875
105;2.875
106;2.875
107;2.875
108;2.875
109;2.875
110;2.875
111;2.875
112;2.875
113;2.875
114;2.875
115;2.875
116;2.875
117;2.875
118;2.875
119;2.875
120;2.875
121;2.875
122;2.875
123;2.875
124;2.875
125;2.875
126;2.875
127;2.875
128;2.875
129;2.875
130;2.875
131;2.875
132;2.875
133;2.875
134;2.875
135;2.875
136;2.875
137;2.875
138;2.875
139;2.875
140;2.875
141;2.875
142;2.875
143;2.875
144;2.875
145;2.875
146;0.875
147;0.875
148;0.875
149;0.875
150;0.875
151;0.875
152;0.875
153;0.875
154;0.875
155;0.875
156;0.875
157;0.875
158;0.875
159;0.875
160;0.875
161;0.875
162;0.875
163;0.875
164;0.875
165;0.875
166;0.875
167;0.875
168;0.875
169;0.875
170;0.875
171;0.875
172;0.875
173;0.875
174;0.875
175;0.875
176;0.875
177;0.875
178;0.875
179;0.875
180;0.875
181;0.875
182;0.875
183;0.875
184;0.875
185;0.875
186;0.875
187;0.875
188;0.875
189;0.875
190;0.875
191;0.875
192;0.875
193;0.875
